,Title,Company Name,Location,Work Type,Description
64,Up to 8M! - Data Engineer,"
                  Michael Page
                ","
                Tokyo, Tokyo, Japan
              ",On-site,"  Lucrative Salary! - Up to 8M JPY|Quick Recruitment Process!    About Our Client  Our client is a re-known player in asset management and a leader in the Japan and APAC market. A customer-centric approach and empowerment of its employees are at the core of their values, which has been key to their success and reputation in their industry.   With work satisfaction at their core, they provide a great working culture and flexibility through WFH-options and flex-time.    Job Description    Responsibilities will include but are not limited to:   Liaise with users to identify, define and document reporting requirements Work with global technology teams to maintain the current ecosystem, data flows, and proactively design improvements Prepare requirements specifications, workflow diagrams, use cases, test scenarios, and status reports Develop and test solutions for data collection Be the first line of support for the implemented process, including monitoring and troubleshooting  The Successful Applicant  If you meet most of the following requirements, you are likely a great fit for this role:   Mandatory   Experienced in MS SQL Server, Transact-SQL Strong proficiency in Excel and VBA Strong knowledge of databases, SQL queries, stored procedures Optional: Solid industry experience programming in Python, Java, or C#     Preferred    Industry experience in Python, Java, or C#     What's On Offer    If you are the successful candidate, you will be entitled to the following features:   Competitive base salary Work in a team of highly knowledgeable engineers and advance your skills Work-life balance with flextime and WFH options Full employment and social insurances + transportation coverage  Contact: Justin Chao  Quote job ref: JN-022022-5253367  "
65,Remote Work Opportunity,"
                  Appen
                ","
                Kyoto, Japan
              ",Remote,"  Job Location: : Japan ( Work from home, Part-time Opportunity, Flexible Opportunity )     Job Summary:    We provide or improve data used for the development of machine learning and artificial intelligence products.     Job Overview:  Help improve smart home technology in this fascinating project that requires you to be creative and put yourself in the shoes of a smart home user! This is the project for you!     Job Requirements:   Must be a resident of the country you applied for Ability to work independently with minimal supervision Possess a high-speed internet connection (Cable modem, Fiber, DSL, etc.) Fluency on the language of the project you applied for     Job Benefits:  • Earn extra income while at home  • Flexible work hours  • You can apply to as many projects as you can  • You can work on our projects around your other jobs or while studying  • Appen is ranked as top 1 out of 100 companies offering remote jobs by Flexjobs.com      Since this is a work from home opportunity, all you need to do is register on our website:      https://connect.appen.com/qrp/public/home?sref=e74077ef5eb20c5ab7a7f8229314d882    Choose Japanese (Japan)as your primary language. Make sure to Complete your Profile and Unlock More Projects! You will receive feedback from us via email. If you pass the screening process, just log back into your account and start qualifying for     How to Create an account?  Please click the link to view a short video on creating an account:  https://crowdsupport.appen.com/hc/en-us/articles/4408022443156-How-do-I-create-a-profile-in-Appen-Connect-VIDEO-      We will be happy to assist you if you have any questions feel free to reach out to me at eaustria@appen.com. We hope you can be part of our growing global team and enjoy earning extra cash!     A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.  "
66,Fullstack Data Integration Engineer,"
                  Streamhub
                ","
                Tokyo, Japan
              ",Hybrid,"  Job Type: Contractor (12 month project with the potential to becoming fulltime)   Industry:Audience measurement, DMP, Analytics, Ad Tech, Streaming, Data APIs   Salary: from JPY7,000,000   Company size: 15-50   Company type: Startup from London, UK with offices in Tokyo    Our purpose is to understand how video shapes our everyday life, and our mission to make people's everyday better by being the most actionable data platform for the video streaming business. Working at Streamhub will bring unparalleled access to cutting-edge challenges in the complex adtech / media industry working within an international and open startup culture. We value people and innovation across all areas of the business to achieve goals both as a team and individual. We are at an exciting growth phase making a number of key hires who will fuel the growth globally through our Tokyo office! www.streamhub.co.uk     The Team   The Engineering team is responsible for designing, integrating and implementing analytics features of our enterprise saas product. As part of the Data Integration team you will be in a cross-functional role collaborating with the various engineering teams, the business teams and on occasion with the diverse customers using the Streamhub products. You and the team will contribute to the product vision and support its evolution through the customer and engineer's eyes. At the same time you will have unparalleled access to cutting edge big data technologies and martech / media-tech exposure where your opinion and experience really counts as part of a fast-paced, international and diverse team.     The Role   1) Client data integrations:   Understand the diverse data sets coming from different clients and design a generalised system to work for a SaaS setup Integrate, transform and automate client data into our data pipeline using singer.io and similar open source technologies Develop self-monitored data in and data out systems that connects to the global ad and marketing ad ecosystem    2) Data pipeline / feature development:   Design and develop scalable data pipeline with Java/Scala/Python Monitor data pipelines and troubleshoot Design and develop features / write accompanying tests including the creation of self-service portals for data integration    3) Technical support:   Troubleshoot client-facing technical issues related to data pipeline optimisation and integrations Communicate with clients on technical requirements with a view to standardise and productize the needs across the saas platform     Technical skills Required:    2+ Experience in Scala or Java in production applications. 3+ experience in Python 3+ Experience in SQL     Preferred    1+ Experience in Angular / Javascript Experience with data pipelines and REST APIs. Exposure to or interest in big-data technologies (e.g. Spark) Experience with AWS will be a plus but is not mandatory. You will learn this on the job. Understanding of containerized applications (e.g. Docker) and container services (e.g. Kubernetes or ECS) Experience with any NoSQL database (e.g. MongoDB and Cassandra) Experience with Singer.io or similar       Languages required    Japanese - Native English - Business     ﻿Interviews will be in both Japanese and English. Only bilinguals must apply.   Internal communications are all in English but this is a position where Japanese will also be frequently used.     Job Type  :   Fulltime contract 4 month probation period Mainly remote with 1 day at office as needed (Tokyo) Online training provided and potential training/workshop trips to London or Bangalore offices Top of the range Macbook Pro or PC for your work laptop 28 days holiday including public holidays Eligible for bonus scheme Health insurance and pension cover  "
67,"Software Engineer, Next Generation Driver Monitoring System","
                  Woven Planet
                ","
                Tokyo, Tokyo, Japan
              ",On-site," About Woven Planet Group  Woven Planet Group (Woven Planet) represents a carefully curated blend of expertise and resources dedicated to bringing the vision of “Mobility to Love, Safety to Live” to life. Through innovations and investments in automated driving, robotics, smart cities, and more, we are transforming how humankind lives, works, and moves. We exist to design, build, and deliver secure, connected, and sustainable mobility solutions that benefit all people worldwide. Founded in 2018 as Toyota Research Institute - Advanced Development (TRI-AD), Woven Planet is composed of four complementary companies: Woven Planet Holdings, Woven Core, Woven Alpha, and Woven Capital.   Visit us to learn more: https://www.woven-planet.global/   TEAM  In-Cabin perception team is developing the driver management system which plays a critical role to make the self-driving car safe. Imagine when the ADAS system needs help from the driver but the driver is not ready to get back - that situation must be avoided by monitoring the condition of the driver, using the Image Processing Technology and Human Sensing Technology.   One of the important missions of our “Engineer of Next Generation Driver Monitoring System” is developing the AD and ADAS system for TOYOTA group products. Our ultimate goal is to keep a driver in an appropriate state depending on a situation / a level of automation of the car.   WHO ARE WE LOOKING FOR?  We are looking for engineers who are passionate about making safe-driving and driverless vehicles a reality, and are excited to work with us to create a better future for mobility. Our day-to-day tasks include developing software for vehicles, evaluating it with simulation and real vehicles, then performing skillful big data analysis and ultimately implementing further improvements. You should have solid experience in developing hardware &amp; software through the at least part of, if not the entire period, from planning to product release, preferably including maintenance post-release in the real product field. Preferably, you would be able to produce utility tools to optimize our work.   Responsibilities   Take on the role of software engineer of next-generation driver monitoring systems Break down specific requirements based on established concepts, communicating effectively with stakeholders and product owners Propose original, creative ideas for better concepts Support requirement management, software quality and reasonable delivery time, along with communicating effectively with developers and stakeholders Collaborate with other developers and contractors in managing software implementation Communicate with stakeholders and identify deliverables (cross-functionally within Woven Planet, Toyota, other suppliers, etc.)    Minimum Qualifications   Bachelor's degree or higher Business level English (TOEIC 680 points or more) Experience in development of image processing system or human sensing system as an engineer Experience in developing mass-produced products Smart communication skill collaborating with the companies which have Japanese business culture including Toyota and the other group companies    Preferred Qualifications   Experience in matlab/Simulink or C or C++ development Experience in software development in CI/CD toolchain Experience in agile/scrum working style Work Experience outside of Japan Proficiency in English and Japanese both verbally and idiomatically    If you are currently located outside of Japan, don't worry, we'll set an interview over Google Hangout Meet or Skype.   What We Offer  ・Competitive Salary - Based on skills and experience   ・Work Hours - Flexible working time with NO core-hours   ・Paid Holiday - 20 days per year (prorated)   ・Sick Leave - 6 days per year (prorated)   ・Holiday - Sat &amp; Sun, Japanese National Holidays, and other days defined by the company   ・Japanese Social Security - all applicable (Health Insurance, Pension, Workers’ Comp, and Unemployment Insurance, Long-term care insurance)   ・ Employee Benefits   ・In-house Training Program (software study/language study)   By submitting your application you agree to the following terms:   https://www.woven-planet.global/careers/privacy-policy   [OUR COMMITMENT]  ・We are an equal opportunity employer and value diversity.  ・We pledge that any information we receive from candidates will be used ONLY for the purpose of hiring assessment.  "
68,Software Engineer,"
                  ExaWizards Inc.
                ","
                Minato-ku, Aichi, Japan
              ",On-site,"  仕事内容・求める人物像 Position Overview And Who We Are Looking For    MLエンジニアが開発した機械学習、深層学習のアセットを容易にデプロイし、スケーラブルなWebAPIとして提供するためのプラットフォームの設計・実装をご担当いただきます。実装にあたっては自身での実装の他、チームメンバーのコードレビューも行っていただきます。   機能拡張の方向性についてはユーザーとの対話を元に、プロダクトマネージャーやTech Leadと協議しながら決めます。本ポジションの方にも、実装のみならず機能拡張の方向性の議論にも積極的に参加していただけます。   このポジションをご担当いただく方へ求めたいこと：   機械学習の社会実装に興味があること コンピューターサイエンスの最新技術に興味があること チームでのソフトウェア開発が得意であること   As a software engineer, you will be responsible for designing and implementing software to easily deploy and deliver machine and deep learning assets developed by ML engineers as scalable web APIs. You will also be responsible for the code reviews of your team members and providing guidance.   The platform product strategy is determined by team discussions based on the feedback from the platform users and input from other stakeholders. You will be expected to contribute to the team decision from the viewpoint of a software engineer.    You Are Someone Who Is    Interested in the implementation of machine learning technologies for the sake of solving social issues Interested in cutting edge computer science technologies Good at software development in a team environment    必須要件 Required Skills    AWSなどのクラウドプラットフォームを活用した実務開発経験 ソフトウェア開発プロジェクトでの十分な開発経験 ソースコントロール管理 (SCM) システムの利用経験、及びCI/CDに関する経験 コミュニケーションスキル（英語のビジネスレベル かつ 日本語の日常会話レベル、または、日本語のビジネスレベル かつ 英語の読み書きができるレベル） Development experience utilising AWS or other cloud platforms Experience in software development projects Experience with source control management systems (SCM) and CI/CD Effective interpersonal and communication skills (Business-level English and conversational Japanese OR Business-level Japanese and at least reading and writing capabilities for English)    歓迎要件 Preferred Skills    SREやシステム運用の実務経験 分散処理基盤(Kubernetes/Hadoop等)を活用したスケーラブルな処理基盤の設計、実装経験 コンピューターサイエンスまたは周辺領域のバックグラウンド プロジェクトマネジメントスキル プロダクトやサービスの開発経験 スタートアップ環境での勤務経験 機械学習フレームワークへの理解(Scipy/Numpy, Scikit-Learn, Pandas, Tensorflow/Keras/PyTorch) ビジネス環境における機械学習モデルの理解(線形回帰, アンサンブル学習, boosting, RNN, CNN, GCN, GANなど) チーム/組織をリードするビジネスシーンでの強いイニシアチブ Experience designing and implementing scalable processing infrastructure utilising distributed processing infrastructure (Kubernetes/Hadoop, etc.) Practical experience in SRE and system operation Background in computer science or a related field Project management skills Product and service development experience Experience working in a startup environment Understanding of machine learning frameworks (Scipy/Numpy, Scikit-Learn, Pandas, Tensorflow/Keras/PyTorch) Understanding of machine learning models in a business environment (linear regression, ensemble learning, boosting, RNN, CNN, GCN, GAN, etc.) Strong initiative in a business setting to lead a team/organisation   選考フロー Screening Process   ▼Documentation Screening (Resume &amp; Test)   ▼1st Interview   ▼2nd Interview   ▼Final Interview "
69,Testing Engineer,"
                  Woven Planet
                ","
                Tokyo, Tokyo, Japan
              ",On-site," About Woven Planet Group  Woven Planet Group (Woven Planet) represents a carefully curated blend of expertise and resources dedicated to bringing the vision of “Mobility to Love, Safety to Live” to life. Through innovations and investments in automated driving, robotics, smart cities, and more, we are transforming how humankind lives, works, and moves. We exist to design, build, and deliver secure, connected, and sustainable mobility solutions that benefit all people worldwide. Founded in 2018 as Toyota Research Institute - Advanced Development (TRI-AD), Woven Planet is composed of four complementary companies: Woven Planet Holdings, Woven Core, Woven Alpha, and Woven Capital.   Visit us to learn more: https://www.woven-planet.global/   TEAM  Our mission is to accomplish automated driving technology by Test Driven Development!   Agile software development is necessary to be Number one in the automated driving industry.   Integrated testing which covers recognition, planning and vehicle control is necessary to enhance the speed and quality of software development.   Our team builds test strategies and test environments that seamlessly integrate software and hardware by adapting agile development schemes. We design the process of integrated testing, build the efficient test environment, implement SILS/HILS/vehicle evaluation, create a wide range of automatic analysis tools, investigate the market needs, benchmarking other companies’ systems, and analyze different types of data to proceed the test driven development.   If you want to develop the automated driving system in the front line, come and join us!   WHO ARE WE LOOKING FOR?  We are looking for engineers who have professional Simulation or Testing skills and knowledge, and are passionate about new challenges of integrated testing in automated driving technology.   To develop the automatic analysis tools which are deeply related to simulation and/or test environment, the software coding skill is also necessary.   Responsibilities   Build and run integrated test process based on the simulation and/or hardware knowledge Develop the automatic analysis tools to solve the issues of simulation environment and autonomous driving system Set up test environment of benchmarking vehicles and extract data to analyze Analyze many kinds of data and propose useful information to enhance the development speed and software quality    Minimum Qualifications   Experience as a professional Simulation Development Engineer or Testing Engineer more than 3 years in automotive industry or in related field Equal or higher than entry level of software coding skills of Python or Javascript or C or C++ Bachelor's degree in electromechanical engineering, computer science, or a related field Strong will to keep up with the cutting edge technologies and tools Good communication skills in business level English and daily-conversation-level Japanese    Preferred Qualifications   Equal or higher than intermediate level of software coding skills of Python or Javascript or C or C++ Experience with database analysis (AWS, SQL, Elastic Search, Kibana, etc.) Master’s degree in electromechanical engineering, computer science, or a related field    If you are currently located outside of Japan, don't worry, we'll set an interview over Google Hangout Meet or Skype.   What We Offer  ・Competitive Salary - Based on skills and experience   ・Work Hours - Flexible working time with NO core-hours   ・Paid Holiday - 20 days per year (prorated)   ・Sick Leave - 6 days per year (prorated)   ・Holiday - Sat &amp; Sun, Japanese National Holidays, and other days defined by the company   ・Japanese Social Security - all applicable (Health Insurance, Pension, Workers’ Comp, and Unemployment Insurance, Long-term care insurance)   ・ Employee Benefits   ・In-house Training Program (software study/language study)   By submitting your application you agree to the following terms:   https://www.woven-planet.global/careers/privacy-policy   [OUR COMMITMENT]  ・We are an equal opportunity employer and value diversity.  ・We pledge that any information we receive from candidates will be used ONLY for the purpose of hiring assessment.  "
70,Remote Work Opportunity,"
                  Appen
                ","
                Saitama, Japan
              ",Remote,"  ( Work from home, Part-time Opportunity, Flexible Opportunity )     Job Summary:    We provide or improve data used for the development of machine learning and artificial intelligence products.     Job Overview:     Help us improve the relevance of search results for music related content with one of the world’s largest music apps.  · Long term project  · Increases your exposure to new music content     Job Requirements:   Apple ID required Weekly minimum of 10 hours required Strong written and spoken English language skills Experience using Apple Music App is a plus!     Job Benefits:  • Earn extra income while at home  • Flexible work hours  • You can apply to as many projects as you can  • You can work on our projects around your other jobs or while studying  • Appen is ranked as top 1 out of 100 companies offering remote jobs by Flexjobs.com    Since this is a work from home opportunity, all you need to do is register on our website:    https://connect.appen.com/qrp/public/home?sref=97743382129ee8aa4229c9626357fe8c    Choose Japanese (Japan)as your primary language. Make sure to Complete your Profile and Unlock More Projects! You will receive feedback from us via email. If you pass the screening process, just log back into your account and start qualifying for     How to Create an account?  Please click the link to view a short video on creating an account:  https://crowdsupport.appen.com/hc/en-us/articles/4408022443156-How-do-I-create-a-profile-in-Appen-Connect-VIDEO-      We will be happy to assist you if you have any questions feel free to reach out to me at eaustria@appen.com. We hope you can be part of our growing global team and enjoy earning extra cash!     A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.  "
71,Software Engineer,"
                  Computer Futures
                ","
                Tokyo, Tokyo, Japan
              ",Remote," Global Medical Device Company   Key responsibilities      * Collaborate with system engineers, frontend developers and software developers to implement solutions that are aligned with and extend shared platforms and solutions* Apply principles of SDLC and methodologies like Lean/Agile/XP, CI, Software and Product Security, Scalability, Documentation Practices, refactoring and Testing Techniques* Execute software development on Windows platform* Work in object-oriented design methodology and various programming languages, including C/C++ Working knowledge in configuration management tools such as Perforce, GIT, ClearCase* Writes codes that meets standards and delivers desired functionality using the technology selected for the project* Build features such as web services and Queries on existing tables* Understand performance parameters and assess application performance* Work on core data structures and algorithms and implement them using language of choice   Qualifications    ●Bachelor's Degree in Computer Science, Electrical Engineering or related computer field●5+ year experience in software development●Software development cycle and automated testing experience●Experience software development on Windows platform●Experience in object-oriented design methodology and various programming languages, including C/C++●Working knowledge in configuration management tools such as Perforce, GIT, ClearCase, etc…     Computer Futures is part of the larger SThree K.K group   To find out more about Computer Futures, please visit www.computerfutures.com| Computer Futures についてもっと詳しく知りたい方はこちらへ→ www. computerfutures.com         Award winner of:     Great Place to Work 2019 | Growth Company of the Year by TALint Recruitment Awards 2019 | Best IT &amp; Technology Recruitment Company of the Year by Recruitment International Awards 2018   "
72,Remote Work Opportunity,"
                  Appen
                ","
                Kyoto, Japan
              ",Remote,"  Job Location: Japan ( Work from home, Part-time Opportunity, Flexible Opportunity )     Job Summary:    We provide or improve data used for the development of machine learning and artificial intelligence products.     Job Overview:  We're looking for Social Media Evaluators to help us determine relationship between a variety of entities.   No commute and flexible hours Interesting &amp; rewarding Sense of achievement     Job Requirements:   Availability of 10-20 Hours per Week Access to a Laptop or Desktop computer with Chrome Browser Flexibility to learn from changing standards and tasks Must be residing in Japan     Job Benefits:  • Earn extra income while at home  • Flexible work hours  • You can apply to as many projects as you can  • You can work on our projects around your other jobs or while studying  • Appen is ranked as top 1 out of 100 companies offering remote jobs by Flexjobs.com      Since this is a work from home opportunity, all you need to do is register on our website:      https://connect.appen.com/qrp/public/home?sref=ea5e3c3cc1341a063c6d976ba449d5a0    Choose Japanese (Japan)as your primary language. Make sure to Complete your Profile and Unlock More Projects! You will receive feedback from us via email. If you pass the screening process, just log back into your account and start qualifying for     How to Create an account?  Please click the link to view a short video on creating an account:  https://crowdsupport.appen.com/hc/en-us/articles/4408022443156-How-do-I-create-a-profile-in-Appen-Connect-VIDEO-      We will be happy to assist you if you have any questions feel free to reach out to me at eaustria@appen.com. We hope you can be part of our growing global team and enjoy earning extra cash!     A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.  "
73,ソフトウェアエンジニア / Software Engineer,"
                  Inbound Technology Co.Ltd.
                ","
                Tokyo, Tokyo, Japan
              ",On-site, 求人内容  弊社が開発するプロダクトは、従来評価できなかった「テレビCMなどのオフライン広告の貢献効果」の定量化や「脳波解析と統計解析を用いたCMクリエイティブ効果」の可視化、「テレビCMの効果を最大化させるエリア/局/線引き/番組枠/フライトパターン」の算出を行い、データサイエンスを駆使して各社のマーケティング成果を最大化するための支援を行っています。   開発本部では2020年より行ってきたリアーキテクチャが間もなく完了予定となっており、 Go / Nuxt.js / TypeScript / gRPC / GraphQL / Kubernetes を用いたMicroservices基盤のもと、プロダクト開発を通じた顧客への価値提供ならびに事業成長を加速させたいと考えています。 それにあたり、プロダクト開発を通して事業成長を牽引できるソフトウェアエンジニアを増やしたいと考えています。 
74,Remote Work Opportunity,"
                  Appen
                ","
                Sapporo, Hokkaido, Japan
              ",Remote,"  Job Location: Japan ( Work from home, Part-time Opportunity, Flexible Opportunity )     Job Summary:    We provide or improve data used for the development of machine learning and artificial intelligence products.     Job Overview:  We're looking for Social Media Evaluators to help us determine relationship between a variety of entities.   No commute and flexible hours Interesting &amp; rewarding Sense of achievement     Job Requirements:   Availability of 10-20 Hours per Week Access to a Laptop or Desktop computer with Chrome Browser Flexibility to learn from changing standards and tasks Must be residing in Japan     Job Benefits:  • Earn extra income while at home  • Flexible work hours  • You can apply to as many projects as you can  • You can work on our projects around your other jobs or while studying  • Appen is ranked as top 1 out of 100 companies offering remote jobs by Flexjobs.com      Since this is a work from home opportunity, all you need to do is register on our website:      https://connect.appen.com/qrp/public/home?sref=ea5e3c3cc1341a063c6d976ba449d5a0    Choose Japanese (Japan) as your primary language. Make sure to Complete your Profile and Unlock More Projects! You will receive feedback from us via email. If you pass the screening process, just log back into your account and start qualifying for     How to Create an account?  Please click the link to view a short video on creating an account:  https://crowdsupport.appen.com/hc/en-us/articles/4408022443156-How-do-I-create-a-profile-in-Appen-Connect-VIDEO-      We will be happy to assist you if you have any questions feel free to reach out to me at eaustria@appen.com. We hope you can be part of our growing global team and enjoy earning extra cash!     A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.  "
75,Work at Home,"
                  Appen
                ","
                Yokohama, Aomori, Japan
              ",Remote,"  Job Location: : Japan ( Work from home, Part-time Opportunity, Flexible Opportunity )     Job Summary:    We provide or improve data used for the development of machine learning and artificial intelligence products.     Job Overview:     Help us improve the relevance of search results for music related content with one of the world’s largest music apps.  · Long term project  · Increases your exposure to new music content     Job Requirements:   Apple ID required Weekly minimum of 10 hours required Strong written and spoken English language skills Experience using Apple Music App is a plus!     Job Benefits:  • Earn extra income while at home  • Flexible work hours  • You can apply to as many projects as you can  • You can work on our projects around your other jobs or while studying  • Appen is ranked as top 1 out of 100 companies offering remote jobs by Flexjobs.com    Since this is a work from home opportunity, all you need to do is register on our website:    https://connect.appen.com/qrp/public/home?sref=97743382129ee8aa4229c9626357fe8c  Choose Japanese (Japan) as your primary language. Make sure to Complete your Profile and Unlock More Projects! You will receive feedback from us via email. If you pass the screening process, just log back into your account and start qualifying for     How to Create an account?  Please click the link to view a short video on creating an account:  https://crowdsupport.appen.com/hc/en-us/articles/4408022443156-How-do-I-create-a-profile-in-Appen-Connect-VIDEO-      We will be happy to assist you if you have any questions feel free to reach out to me at eaustria@appen.com. We hope you can be part of our growing global team and enjoy earning extra cash!     A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.       Company Info:  Appen is the global leader in data for the AI Lifecycle. With over 25 years of experience in data sourcing, data annotation, and model evaluation by humans, we enable organizations to launch the world’s most innovative artificial intelligence systems. Our expertise includes a global crowd of over 1 million skilled contractors who speak over 235 languages, in over 70,000 locations and 170 countries, and the industry’s most advanced AI-assisted data annotation platform. Our products and services give leaders in technology, automotive, financial services, retail, healthcare, and governments the confidence to launch world-class AI products. Founded in 1996, Appen has customers and offices globally.  Thank you and we hope to work with you soon!  "
76,"Machine Learning and Computer Vision Engineer, Video Understanding, Woven City (Internship)","
                  Woven Planet
                ","
                Tokyo, Tokyo, Japan
              ",On-site," About Woven Planet Group  Woven Planet Group (Woven Planet) represents a carefully curated blend of expertise and resources dedicated to bringing the vision of “Mobility to Love, Safety to Live” to life. Through innovations and investments in automated driving, robotics, smart cities, and more, we are transforming how humankind lives, works, and moves. We exist to design, build, and deliver secure, connected, and sustainable mobility solutions that benefit all people worldwide. Founded in 2018 as Toyota Research Institute - Advanced Development (TRI-AD), Woven Planet is composed of four complementary companies: Woven Planet Holdings, Woven Core, Woven Alpha, and Woven Capital.   Visit us to learn more: https://www.woven-planet.global/   TEAM  The R &amp; D team in Woven City Management is developing innovative products and services using technologies developed by Toyota Motor Corporation.   Our missions:   Develop services and products for Woven City Expand capabilities through long-term R&amp;D    Toyota Motor Corporation has been involved in a variety of technological development such as robotics and energy technologies, as well as automobile technologies. Toyota is already particularly strong in hardware and we will create additional value by developing new software on top of it.   As a first party developer, we will not only develop innovative services essential to the city, but also a foundation upon which third party partners can participate. Not only are we developing applications but also more core basic software and capabilities.   Our team consists of many mid-career members and members with international work experience. We strive to be open minded as we cultivate a new culture. We work closely with Toyota Motor Corporation, Toyota Research Institute in North America and Toyota Motor Europe to develop technologies and products. Our team consists of many members who are from foreign countries. We provide a global work environment.   We are seeking talented interns to join us to take on new challenges on creating new products and services.   WHO ARE WE LOOKING FOR?  We are seeking highly self-motivated interns with expertise in machine learning and computer vision to join our Tokyo-based team for building next generation technology in video analysis products used in the city, e.g. New tools and systems for surveillance; or human-centric service with video perception about human identification, scene understanding and human activities recognition; Real2sim environment building and relevant visualization UI for the identified results.   Responsibilities  ・Develop machine learning models using video streams   ・Evaluation and benchmark of state-of-the-art technologies in computer vision and AI   ・User interface or visualizing the perception results (object, person, pose, etc.) into 2D/3D space   ・Build and optimize MLOps pipeline including data curation   ・Develop computer vision algorithm for our applications   Minimum Qualifications  ・Currently pursuing a Bachelor’s, Master’s, or Ph.D degree in Computer Science, Engineering or a similar major   ・Must be available for 3-months on-site internship in the summer of 2022   ・Experienced in machine learning / computer vision hands on ML frameworks such as PyTorch or TensorFlow, etc.   ・Experience with software development with one or more general programming languages (Python, C++, C#)   ・Strong communication skills, both verbal and written in English   Preferred Qualifications  The followings experiences are preferable:   ・Experience in implementing algorithms for video understanding such as human ReID, pose estimation, action or scene recognition or related fields   ・Software development on AWS (EC2, S3, EKS, etc.)   ・Software development using git   ・Knowledge of docker and kubernetes   ・Knowledge of computer graphics and 3D computer visions   ・Experience with ML frameworks such as Kube Flow etc.   ・CI/CD experience using GITHub Actions   ・System design using communication protocol (Kafka or gRPC, etc.)   ・Data visualization with 3D simulation environments such as Unity or Unreal engine etc.   ・Experience on processing large-scale dataset   ・Experience in publishing papers at major conferences   ・Knowledge of camera specifications   WORKING CONDITIONS  NOTE: This internship program is intended only for those who are located in Japan with valid working visas since the program is expected to be onsite.  Start Date: You can choose to start from several start dates, July 15, August 1, August 8 or 22, or September 1, 2022   Internship Duration: 3 months   Timing: 3-5 days on weekdays   Salary: Hourly wage   The salary will be varied depending on individual experience and skills.    Work Location: Nihonbashi (Head office), Higashifuji   Travel/Accommodation support will be provided for those students who are outside of the Tokyo region.    By submitting your application you agree to the following terms:   https://www.woven-planet.global/careers/privacy-policy   [OUR COMMITMENT]  ・We are an equal opportunity employer and value diversity.  ・We pledge that any information we receive from candidates will be used ONLY for the purpose of hiring assessment.  "
77,[Full remote] Data Scientist at Mega Tech company,"
                  Michael Page
                ","
                Tokyo, Tokyo, Japan
              ",Remote,"  Competitive salary + RSU available, full relocation/Visa support|Opportunity to handle massive volume of data, improve lives with technology    About Our Client  This company is a globally IT company that provides the most used job search engine in the world, founded in 2004 in the United States. One of their engineering hub is located in the futuristic Tokyo, with more than 400+ passionate engineers in the team, they have been able to provide high performance and reliability meanwhile aiming for better user experience in the future.    Job Description    Build a highly performant machine learning framework Incorporate latest data science techniques into the platform to assist better model evaluation and understandability Iterate on model architecture and features via A/B testing to improve models that used globally  The Successful Applicant   5 years of industry experience as a SW engineer/Data Scientist/Machine learning engineer Prior success deploying ML solutions to large-scale production system Solid knowledge of data structures and algorithms Business/fluent level of English  What's on Offer   Competitive base salary + RSU Full remote/flextime environment Free lunch/drinks/snacks/gym available at the office Full relocation support/Visa sponsorship for overseas candidates(including support for the whole family)  Contact: Yanman Lu  Quote job ref: JN-062022-5641096  "
