,Title,Company Name,Location,Work Type,Description
39,Data Scientist (Deliveries),"
                  Grab
                ","
                Singapore, Singapore
              ",On-site," Job Description:    Life at Grab:    At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.   Get to know our Team:  Our team is responsible for multiple key business verticals at Grab, including GrabFood, GrabMart, GrabExpress. We make an impact by implementing various data science solutions to continuously improve our driver partner’s, consumer’s, and merchant’s experience. If you are looking for an opportunity to apply your expertise while creating real impact, then you should join our team!   Get to know the role:  We are looking for a Data Scientist to develop innovative &amp; state-of-the-art data science solutions to support supply chain related use cases in Grab, including but not limited to route planning &amp; optimization, warehouse management, inventory management, delivery time estimation, etc.   The day-to-day activities:   You collaborate with stakeholders to identify business requirements &amp; outcome You translate business problems into data science problems. You develop optimization / prediction models to solve identified problems; and deployment to production platforms. You design appropriate experiments to validate finding or test hypotheses; and gain insights from data and results. You understand success business metrics for the overall project to show improvements; provide on-going tracking &amp; monitoring of performance; and design &amp; deploy enhancements &amp; fixes to systems as needed. You document analysis, methodology, algorithms, results and insights in a clear &amp; logical manner; and present the rationale of findings in easy to understand terms for the business. You assist in solving parts of problems in projects independently. You contribute to the team's innovation and IP creation.   The must haves:   You have Heart, Hunger, Honour and Humility. You have a Master's / PhD degree in Operations Research, Industrial &amp; Systems Engineering, Computer Science, Electrical / Computer Engineering, Mathematics / Statistics, or related technical disciplines. You have expertise &amp; experience in programming languages, such as Python, Java, C++, and experience in manipulating large datasets. You are familiar with basic principles of machine learning, distributed computing and/or distributed databases. You demonstrate the ability to quickly understand new concepts, all the way down to the theorems. You have good communication and interpersonal skills.   Really good to haves:   You have knowledge &amp; work experience in deliveries and/or supply chain related industries. You have experience or familiarity with software design and development.    Our Commitment    We are committed to building diverse teams and creating an inclusive workplace that enables all Grabbers to perform at their best, regardless of nationality, ethnicity, religion, age, gender identity or sexual orientation and other attributes that make each Grabber unique.   About Grab  Grab is the leading superapp platform in Southeast Asia, providing everyday services that matter to consumers. Today, the Grab app has been downloaded onto millions of mobile devices, giving users access to over 9 million drivers, merchants, and agents. Grab offers a wide range of on-demand services in the region, including mobility, food, package and grocery delivery services, mobile payments, and financial services across 428 cities in eight countries.   Join us today to drive Southeast Asia forward, together. "
40,Research Engineer I (Computer Science/Programming/Game Design),"
                  Nanyang Technological University Singapore
                ","
                Singapore, Singapore
              ",On-site," Wee Kim Wee School of Communication and Information (WKWSCI) is looking for a candidate to join them as a Research Engineer to design effective feedback interfaces for a project on artificial intelligence (AI) systems at the WKWSCI. Findings from this research project will inform the development of AI training programs for safety-critical applications, such as emergency response and maritime navigation.    Job Responsibilities    Develop solutions for AI/machine learning interfaces with effective feedback Develop interactive experiences using smart interfaces Develop gamified experiences for user studies Basic understanding of 2D and 3D model asset management Suggest potential improvement of features to make interfaces more interactive and effective for dynamic training purposes Collaborate with other researchers in a multi-disciplinary team, while work independently on given tasks Previous experience with game/VR/AR/simulation development    Job Requirements    Degree or Diploma in Computer Science, Programming, Game Design, or a related field Preferably 2+ years of professional programming experiences Experience in developing using Unity Experience in interactive content development and/or specific understanding of interactive content Good programming knowledge in C# Writing clean, readable, and easily maintainable code Game development and machine learning experience is a plus Experience with 2D/3D motion tracking Ability to manage your own time effectively and deliver required tasks with minimal supervision Good teamwork skills   We regret to inform that only shortlisted candidates will be notified.    Hiring Institution: NTU    In line with Singapore’s nationwide Vaccination-Differentiated Safe Management Measures (VDS), employees must be fully vaccinated to return to the workplace, unless certified to be medically ineligible. For Information on VDS, please click here . "
41,Front-End Developer,"
                  PointStar
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
42,Research Engineer (Software Design and Development) (Contract),"
                  Singapore Polytechnic
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
43,Data Engineer,"
                  Novelship
                ","
                Southeast Asia
              ",Remote," Novelship is Asia’s fastest growing online marketplace for authentic, limited edition sneakers, apparel, and collectibles from the world's most-exclusive brands including Air Jordan, Yeezy, Supreme, Palace, Bearbrick, and more! Every item purchased or sold on Novelship is guaranteed to be 100% authentic.    We are seeking a Data Engineerto be based in India or Remote in South East Asia to join our Tech Team.     Brief Description of the Role:  As a Data Engineer, you will be responsible for Building &amp; Maintaining our Analytics Infrastructure, Data Taxononmy, Data Ingestion and aggregation to provide Business Intelligence to different teams and support Data Dependent tools like ERP and CRM.     In this role you will:   Analyze and design ETL solutions to store/fetch data from multiple systems like Postgres, Airtable, Google Analytics and Mixpanel. Drive the implementation of new data management projects such as Finance ERP and re-structure of the current data architecture. Participate in the building of a single source of Data Sytems and Data Taxonomy projects. Engage in problem definition and resolution and collaborate with a diverse group of engineers and business owners from across the company. Work with stakeholders including the Strategy, Product and Marketing teams to assist with data-related technical issues, support their data analytics needs and work on data collection and aggregation solutions. Act as a technical resource for the Data team and be involved in creating and implementing current and future Analytics projects like data lake design and data warehouse design. Ensure quality and consistency of the data in the Data warehouse and follow best data governance practices. Analyze large amounts of information to discover trends and patterns to provide Business Intelligence. Mine and analyse data from databases to drive optimization and improvement of product development, marketing techniques and business strategies. Design and build reusable components, frameworks and libraries at scale to support analytics data products Build and maintain optimal data pipeline architecture and data systems. Assemble large, complex data sets that meet functional / non-functional business requirements. Identify, design, and implement internal process improvements: automating manual processes, optimising data delivery, re-designing infrastructure for greater scalability, etc. Streamline existing and introduce enhanced reporting and analysis solutions that leverage complex data sources derived from multiple internal systems     Requirements:   Bachelor's or Master's education in Computer Science 2 to 4 years of professional experience as a Data Engineer. Proficiency in either Python, Scala or R.  Proficiency in SQL, Relational &amp; Non-Relational Databases  . Excellent analytical and problem-solving skills. Experience with Business Intelligence tools like Data Studio, Power BI and Tableau. Experience in Data Cleaning, Creating Data Pipelines, Data Modelling, Storytelling and Dashboarding.  "
44,Data Analytics Engineer,"
                  L&T Technology Services Limited
                ","
                Singapore, Singapore
              ",On-site," L&amp;T Technology Services Limited (LTTS) is a global leader in Engineering and R&amp;D (ER&amp;D) services. With 816 patents filed for 57 of the Global Top 100 ER&amp;D spenders, LTTS lives and breathes engineering and technology. Our innovations speak for themselves – World’s 1st Autonomous Welding Robot, Solar ‘Connectivity’ Drone, and the Smartest Campus in the World, to name a few.   LTTS’ expertise in engineering design, product development, smart manufacturing, and digitalization touches every area of our lives - from the moment we wake up to when we go to bed. With 79 Innovation and R&amp;D design centers globally, we specialize in disruptive technology spaces such as EACV, Med Tech, 5G, AI and Digital Products, Digital Manufacturing, and Sustainability   The Role   You Will Be Responsible For    Defining, developing and maintaining reports to support decision making. Processing &amp; Interpreting data to get actionable insights. Working closely with business users to understand their data analysis needs/requirements. Identifying trends, doing follow-up analysis, preparing visualizations.   Ideal Profile   Degree in Computer Science, Applied Mathematics, Engineering or related field. 3+ years experience, ideally within a Data Analyst role. Good presentation and communication skills and the ability to present you findings clearly and accessibly in the form of reports and presentations to senior colleagues. Strong knowledge of Python, C# and PL / SQL. Expertise in Data Visualisation Tools (Tableau, Qlikview, Hue), Data Visualisation and Predictive Modeling would be highly valuable. Good knowledge of Oracle DB databases. Strong analytical skills and are comfortable dealing with numerical data   What's on Offer?   Work within a company with a solid track record of success Work alongside &amp; learn from best in class talent Excellent career development opportunities  "
45,Data Scientist (Remote Possible),"
                  Glints
                ","
                Singapore, Singapore
              ",Remote," At Glints, we are building the #1 tech-enabled recruitment and career discovery platform in Southeast Asia that helps people and organisations realise their human potential by joining great organisations, learning the right skills and building great teams.   We’re looking for a Data Scientist to join our Data Science team, to help develop capabilities that enable us to improve recruiter efficiency in finding the right candidate for the right job.   What You'll Be Doing   Be part of the team to establish and improve our search/recommendation engine Analyse the collected data to uncover insights that contribute to the organisation's objective Data mining to discover features that contribute to the goal of the team    Why You Should Join Us   Opportunity to setup the recommender system which is the core engine of the organisation Opportunity to influence data science roadmap and realise it Be part of the productive, enthusiastic and high-growth team    Who We Are Looking For   Relevant experience working with recommendation models or algorithms Experience in data mining to creatively identify features from our dataset Masterful storytelling to convey complex concepts in a simple-to-understand manner Ability to see the big picture within the organisation and able to advise the organisation on the best step to take in achieving the direction organisation has decided upon.    Let’s Realise Human Potential.   We have impacted many lives since we were founded in 2013, but there’s still plenty to be done. If you’re ready to grow and make an impact, you’ve come to the right place.   What is Glints?   Glints is an online talent recruitment and career discovery platform with the enduring purpose of contributing to a world where people and organisations can realize their human potential.   Our tech-enabled approach to recruitment and career discovery connects more than 1.5 million candidates to their next dream opportunities, has supported more than 30,000 companies in finding top talents, doubled recruiter efficiency, and has raised more than US$30M+ from best venture investors in Asia to date.   Our agility and firm hold on our core purpose and values have allowed us to remain resilient and thrive through tumultuous times, and we are proud to be recognised by LinkedIn as one of the Top 10 Startups in Singapore in 2020.   Who We Are   At Glints, personal and professional growth are just as important as business growth. That's why we created the Glints Culture Code: #RIIBCOH. It defines our values, guides our decisions and actions, and is what makes us special.   Relentlessly Resourceful: Whatever it takes, just make it happen (ethically)   Integrity: Have courage, be guided by the truth, don’t be afraid   Impact: Missionaries, not mercenaries   Beginners’ Mindset: Stay humble, don’t be attached to ego   Customer Obsessed: Customers First   Ownership: Care intensely about the mission and take responsibility   High Standards: Dream big and deliver epic outcomes fast   Where We Work   Glints operates in multiple locations across Greater Southeast Asia, including Singapore, Indonesia, Vietnam, Taiwan and Malaysia.   Learn more about Glints and our culture at bit.ly/glintsculture,   Or check out our Careers Page at https://glints.com/careers! "
46,Control Systems Engineer,"
                  Dyson
                ","
                Singapore, Singapore
              ",On-site,"  About Us    Dyson is a global technology enterprise. We solve the problems others choose to ignore, with surprising new inventions that defy convention and simply work better. We’re driven by progress and thrive on the challenge of relentless improvement. We’re growing fast and our ambition is huge – more categories, more locations and more people.    About The Role    The main applications that the team are working on are motor drives, heater drives, batteries and IMU based applications. The algorithms that we design range from classic linear control systems to advanced control systems (Kalman filter, state-feedback, LQR…) and machine learning algorithms depending on the application.   Requirement specification and algorithm development for control and estimation functions with consideration for safety &amp; compliance, performance and robustness, analysis and ownership. System modelling using first principle differential equations, transfer functions, state-space, multi-physics models (Simscape/Stateflow). Apply classic and advanced control/estimation theory and machine learning theory to develop control and estimation functions. Evaluate algorithm design feasibility through theoretical analysis and testing. Support software implementation and integration. Identify and resolve design issues; and perform data analysis and generate comprehensive technical reports. Assist verification and validation team with validation planning, physical testing and certification if necessary.  About you   Degree (or equivalent) in (Electrical/Electronics/Control Engineering) plus relevant, hands-on experience in requirement specification and analysis. Good knowledge of system modelling through first principle differential equations, transfer functions, state-space. Multi-physics and FEA modelling is a plus. Good knowledge of control and/or estimation theory and experience in control systems development. Experience in machine learning algorithm development. Good knowledge of MATLAB/Simulink, Simscape and Stateflow. Experience in at least one of the following fields: motor control, heater control, battery algorithms, IMU based applications. Knowledge of the main aspects of electronics: power electronics, thermal management, battery management, analogue and digital electronics and sensing technology. Good knowledge of C/C++ and/or Python. Lab testing and hands-on experience. Capable of delivering high quality results within tight time deadlines with strong analytical skills. Highly motivated with good communication skills and able to work within a team. Formal Six Sigma or Lean Six Sigma qualification and proficient use of data analysis tools such as Minitab. Working knowledge of the fundamentals of electromagnetic machine operation particularly single and multi-phase permanent magnet motors. An appreciation of motor control techniques for low and high speed, single-phase and multi-phase permanent magnet motors. Working knowledge of schematic capture, PCB layout and associated software.  Benefits  Dyson Singapore monitors the market to ensure competitive salaries and bonuses. Beyond that, you’ll enjoy a transport allowance and comprehensive medical care and insurance. But financial benefits are just the start of a Dyson career. Professional growth, leadership development and new opportunities abound, driven by regular reviews and dynamic workshops. And with a vibrant culture, the latest devices and a relaxed dress code reflecting our engineering spirit, it’s an exciting team environment geared to fuelling and realising ambition.   Dyson is an equal opportunity employer. We know that great minds don’t think alike, and it takes all kinds of minds to make our technology so unique. We welcome applications from all backgrounds and employment decisions are made without regard to race, colour, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other any other dimension of diversity.   "
47,Research Engineer I (Health App Developer/Data Analyst),"
                  Nanyang Technological University Singapore
                ","
                Singapore, Singapore
              ",On-site," Situated at the Wee Kim Wee School of Communication and Information (WKWSCI), Centre for Healthy and Sustainable Cities (CHESS) is an interdisciplinary research centre devoted to projects at the convergence of technology, communication and information on health, risk and environmental issues from human-centred perspectives in the Asian context. CHESS is looking for a candidate to join them as a Research Engineer on an app development project.    Job Responsibilities    Project management in ensuring all key deliverables are met Design, build and maintain mobile health app (iOS and/or Android platform) for the elderly and connect it with existing wearables via Bluetooth Low Energy. Data Storage feature from mobile app to wearable is required Conduct quantitative/ big data analysis using health app/wearables data and surveys Specific duties include but are not limited to ensuring the quality and performance of the a pplications / platforms, identifying and fixing application bugs, maintaining the core code, and implementing updates to the application/platform Work with team to conduct feasibility study with end-users and refine app based on collected data/feedbacks Work with team to write journal publications, conference papers, and reports    Job Requirements    Bachelor’s degree in Computer Science, Software Engineering, Information Technology, Computer Engineering, Computational Social Science, Communication, or related fields, and relevant work experience Applicants with relevant work experience in app development are preferred. However, fresh graduates are welcome to apply. Interest in research for mobile health app/wearable technology Familiarity with iOS programming languages (such as Swift, Objective-C, C#) and/or Experience with data analysis will be a bonus Has a keen interest in developing mobile app for the elderly community. Candidate should be comfortable with communicating with elderly Good analytical, organizational and interpersonal skills Good communication and writing skills   We regret to inform that only shortlisted candidates will be notified.    Hiring Institution: NTU    In line with Singapore’s nationwide Vaccination-Differentiated Safe Management Measures (VDS), employees must be fully vaccinated to return to the workplace, unless certified to be medically ineligible. For Information on VDS, please click here . "
48,Dotnet Developer ,"
                  OX Consultancy Pte Ltd
                ","
                Singapore, Singapore
              ",On-site," Greetings from OX Consultancy..!!!  Location: Singapore.     Requirements:    Candidates should have at least 4 years experience in Software Engineering activities.   Functional:   - Advanced understanding of risk &amp; finance and investment bankingconcepts   Technical:   - Design Pattern awareness and modelisation language (ex: UML)  - Object-oriented language: Java, .NET  - Web language : TypeScript, JavaScript, CSS, HTML5, Angular, React, Node  - Relational DB and language: MySQL, Oracle, SQL Server, Sybase …   - Any CI/CD tooling: GIT/Subversion/TFS, Maven/Graven/Nuget, Jenkins/TeamCity, Docker/Kubernetes  - Data Science : Machine Learning, Business Intelligence  - Batch processing : Big Data, Fast Data, Elasticsearch, Kafka     Education &amp; Work Experience:   6 to 8 years of experience Master or Bachelor’s degree in relevant specialties    Share CV to dharshini@oxconsultancy.com  "
49,Software Engineer - Margin Technology,"
                  Goldman Sachs
                ","
                Singapore, Singapore
              ",On-site,"  What We Do    Job Description  At Goldman Sachs, our Engineers don’t just make things – we make things possible. Change the world by connecting people and capital with ideas. Solve the most challenging and pressing engineering problems for our clients. Join our engineering teams that build massively scalable software and systems, architect low latency infrastructure solutions, proactively guard against cyber threats, and leverage machine learning alongside financial engineering to continuously turn data into action. Create new businesses, transform finance, and explore a world of opportunity at the speed of markets .  Engineering, which is comprised of our Technology Division and global strategists groups, is at the critical center of our business, and our dynamic environment requires innovative strategic thinking and immediate, real solutions. Want to push the limit of digital possibilities? Start here.   The Operations Division is the engine room that powers Goldman Sachs, and Operations Technology is driving their industrialization through automation, digitization and orchestration. Margin, Collateral and Valuations Engineering’s goal is to partner with the Business, Credit and Operations groups to provide scalable, timely, consistent, cost effective margin processing, client valuations and portfolio reconciliations across all clients, businesses and products globally. Our platform spans computations, orchestrations of dependencies, post calculations workflow to manage margin calls, settlements, reporting and reconciling with clients on their portfolios and external regulatory reporting.   Your impact will be to develop and extend our service oriented platform to provide flexible margin capabilities to Goldman’s clients at rapid pace, automate for operational scale, and reuse perspective. You will be joining a global team of technologists that are continually innovating to deliver solutions for our clients and impact the firm’s bottom line. This role will provide a unique opportunity to develop your technical skills and absorb our business, products from a domain perspective. Learning, teamwork, partnering with stakeholders, product ownership, working with very large data, designs, technical expertise and user experience are all aspects where you could make an impact or further develop your skills Our technology stack consists of Java, AngularJS, React, BPMNs, RESTful web services, Elastic Search, Graph and DB2 database, Slang (proprietary scripting language), industry tools integration API’s. A willingness to learn new languages, technologies and the business will be the key to your success in this role.    Who We Look For    Goldman Sachs Engineers are innovators and problem-solvers, building solutions in risk management, big data, mobile and more. We look for creative collaborators who evolve, adapt to change and thrive in a fast-paced global environment.    How You Will Fulfill Your Potential    A wide variety of projects are active and we have a long pipeline of proposed business solutions Participate in the design, development, testing and documentation of our margin platform Evolve the margin platform to meet business, client, regulatory, operational, technical needs Participate in the entire SDLC from definition of requirements through deployment and support Gain technical expertise and practical experience of managing mission critical platforms from technical experts within and outside the team Work closely with Business , Operations users and other developers globally Excellent opportunity to gain strong domain knowledge on aspects of the firms’ margin processing function across any type of trade executed by our clients On a rotation basis, involve in addressing questions, isolating and fixing problems as part of daily processing of the margin infrastructure    Skills And Experience We Are Looking For    Bachelor’s degree in Computer Science (or equivalent work experience) Minimum of 2 years of professional development experience Demonstrable core Java (JDK 8 and above) development experience (solid understanding of Core Java concepts and design patterns) Object oriented design/development RESTful web services RDBMS experience (DB2 preferred, write/analyse complex queries with multi-table joins and aggregate functions) Strong technical, analytical and communication skills; must be a self-starter    Preferred Qualifications    Knowledge of financial markets UNIX environment working experience UI skills a plus (HTML5/JavaScript/AngularJS/React) Graph database experience Big data technology stack    About Goldman Sachs    At Goldman Sachs, we commit our people, capital and ideas to help our clients, shareholders and the communities we serve to grow. Founded in 1869, we are a leading global investment banking, securities and investment management firm. Headquartered in New York, we maintain offices around the world.   We believe who you are makes you better at what you do. We're committed to fostering and advancing diversity and inclusion in our own workplace and beyond by ensuring every individual within our firm has a number of opportunities to grow professionally and personally, from our training and development opportunities and firmwide networks to benefits, wellness and personal finance offerings and mindfulness programs. Learn more about our culture, benefits, and people at GS.com/careers  .   We’re committed to finding reasonable accommodations for candidates with special needs or disabilities during our recruiting process. Learn more: https:// www.goldmansachs.com/careers/footer/disability-statement.html  © The Goldman Sachs Group, Inc., 2021. All rights reserved.   Goldman Sachs is an equal employment/affirmative action employer Female/Minority/Disability/Veteran/Sexual Orientation/Gender Identity "
50,Data Analyst (Graduate Development Program),"
                  IHiS (Integrated Health Information Systems)
                ","
                Singapore, Singapore
              ",Hybrid," IHiS Graduate Development Programme (GDP)  At IHiS, we tailored our graduate programme to provide graduates with a holistic experience to develop and sharpen their technical capabilities, professional and soft skills. GDP is a 6-month programme where you will get access to challenging projects, on-the-job learning and a series of online-based classroom training and be supported with a development framework to build and drive your career in IHiS.   Click here to find out more about our GDP: https://careers.ihis.com.sg/content/Students-and-Graduates/?locale=en_GB   Catch the docu-series on IHiS and discover how technology is boosting Singapore’s public healthcare system: https://www.channelnewsasia.com/watch/tech4health/part-two-2514561   We are currently looking for Data Analysts for our GDP Aug 2022 and Feb 2023 intake.   Data Analyst  As a Data Analyst at IHiS, you will build data products that extract insights from the analysis of datasets. Assisting with setting up environments conducive for analysing data, develop and document analysis scripts, summarizing results and developing conclusions. Retrieve and analyze diverse datasets, assess data quality and perform transformations to prepare the data to be ready for more advanced analysis. On top of that, you will need to apply statistical, algorithmic, mining and visualisation techniques on datasets and develop models of high technical quality   In This Role You Will  Identify Business Needs   Work with stakeholders to define business and information needs Support the translation of business needs into analytics and reporting requirements Recommend types of data and data sources needed    Analyse Data   Gather data from internal systems and external sources Apply programming abilities to build software to scrub, combine, and manage data from a variety of sources Perform data validation and quality control checks Apply data mining techniques and programming skills to investigate leads, identify patterns and regularities in data Develop machine learning prototypes and minimum viable products to evaluate viability of models Maintain reproducibility and understanding of the modeling process via documentation and other means    Present Insights   Assist with the development of actionable recommendations Develop compelling, logically structured presentations including story telling of research/analytics findings    About You   Be pursuing a Bachelor Degree in Business Analytics, Data Analytics, Computer Science, Information Technology, Information Systems or related discipline Graduating in June/September 2022 or December 2022 Knowledge of Statistical and Data Mining techniques Knowledge in various databases (SQL/ PL/SQL Query etc) and programme knowledge such as R and/or Python Knowledge in Big Data framework (Hadoop/ Spark) Strong interest in uncovering patterns in underlying complex data. Possess data intuition and curiosity to learn and master application of new techniques on diverse real-world data, and a tenacity to solve problems when encountering new unknown scenarios. Adaptable, proactive and a strong team player Possess strong leadership qualities with good verbal and written communications skills Passionate about IHiS and keen to make a difference and reimage the future of HealthTech  "
51,Junior Python Developer (106),"
                  IT Consultancy & Services Pte. Ltd.
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
52,Risk Modelling (Campus Hiring),"
                  Shopee
                ","
                Singapore, Singapore
              ",On-site,"  Job Description    Develop risk models to support the risk management of financial products for consumers or small and medium-sized enterprises; Be responsible for model design, deployment, performance monitoring, and ongoing iteration Analyse massive data in terms of user information, e-commerce transactions, etc. for feature engineering Work closely with risk and business teams to convert business requirements and business logic into model driven solutions Explore cutting-edge methods for data mining and modelling, and continuously improve model performance employing the new methodologies     Requirements    Graduating with a Bachelor’s Degree or above in Quantitative Finance, Statistics, Computer Science, Business Analytics, Data Science, and other related fields Solid understanding and hands on experience of machine learning models such as boosting trees, regression models, etc.; good sense in feature engineering Proficient in SQL, Spark, Python, etc Eager to learn, passionate, team oriented, and self-driven  "
53,IT Assistant,"
                  Clean Solutions Pte Ltd
                ","
                Singapore, Singapore
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
54,Research Assistant (Computer Science/Data Science/Electrical Engineering),"
                  Nanyang Technological University Singapore
                ","
                Singapore, Singapore
              ",On-site," A Research Assistant position is currently available in the College of Business, Nanyang Business School.    Job Responsibilities    Collaborate closely with the research team to help conduct the research proposed in the grant Implement machine learning algorithms for inference in social networks, text mining, and web crawling Perform software implementation of research design Providing other assistance where required relating to the project    Job Requirements    Degree in computer science, data science, electrical engineering or other related fields Strong background in machine learning, data analytics and computational linguistics Competency in the use of programming language (preferably Python) Communicate well in person and in writing, should have a genuine interest in research Can work well with others   We regret to inform that only shortlisted candidates will be notified.    Hiring Institution: NTU    In line with Singapore’s nationwide Vaccination-Differentiated Safe Management Measures (VDS), employees must be fully vaccinated to return to the workplace, unless certified to be medically ineligible. For Information on VDS, please click here . "
55,Research Assistant (Data Science),"
                  Nanyang Technological University Singapore
                ","
                Singapore, Singapore
              ",On-site," The Data Management and Analytics Research Lab at the School of Computer Science &amp; Engineering, Nanyang Technological University, Singapore (DAML) seeks applications for the position of Research Assistant. The Research Assistant will work on a funded data science grant, and will work closely with the Principal Investigator at DAML to support the University’s research on entity resolution and data cleaning.   The project seeks to use data analytics to extract and clean bibliographic data sources and address the challenging name disambiguation problem of authors.   The Research Assistant will be responsible for research and development of techniques for addressing name disambiguation problem in bibliographic data sources. Through taking part in this project, the Research Assistant will have the opportunity contribute positively to research at the intersection of entity resolution and data science, which has important implications in real-world bibliographic data sources such as DBLP, Scopus.    Key Responsibilities    Research in name disambiguation problem Implement novel techniques for data integration, data cleaning, and name disambiguation using Python Assists with the editing and preparation of manuscripts, reports and presentations Engage in discussions with PI and collaborators Perform other tasks as required by the Principal Investigators    Job Requirements    Bachelors in Computer Science-related areas with a focus in Data analytics Solid programming and application development skills with experience in Python Ability to read and understand methodologies in research papers Fluent in English and good team-player   We regret that only shortlisted candidates will be notified.    Hiring Institution: NTU    In line with Singapore’s nationwide Vaccination-Differentiated Safe Management Measures (VDS), employees must be fully vaccinated to return to the workplace, unless certified to be medically ineligible. For Information on VDS, please click here . "
56,Full-stack Developer,"
                  Qashier
                ","
                Singapore, Singapore
              ",On-site," Want to be part of the fastest growing startup that is at the intersection of Retail, Fintech and Data? Qashier is looking for an amazing Backend Engineer to support our growth!   We are looking for a passionate individual to join us as Back End Developer, and preferably with some front end skills as well.   We are a dynamic and fast growing team that is excited about commerce, retail and payments, and the opportunity to transform these industries with data and technology.   As our developer, you are experienced in building database frameworks using scalable technology, and are someone who can implement elegant architecture solutions as well as build robust services and clean interfaces around them. You will be responsible for the development of server-side logic, definition, maintenance of database, ensuring high performance and responsiveness to requests from the front-end.   Responsibilities   Implement elegant backend solutions and build robust services and clean interfaces around them Develop frontend of the company product, ensure high performance as well as responsiveness Enhance, maintain database and ensure security access Coordinate with other frontline departments to constantly receive and digest feedback to improve the products Implement high-level optimisation including high concurrency mechanism, data structure optimisation, data security enhancement, etc.    Requirements   Qualifications in Computer Science/Engineering, similar technical field of study or relevant practical experience; Experience working two or more from the following: NodeJS, TypeScript, JavaScript; Proficient in various state-of-the-art modern frontend frameworks. For example, React, angular, svelte, VueJS. Mandatory to be familiar with GIT. Understanding of the basic computer science concepts of data structure and algorithm. Familiar with any of the mainstream SQL and No-SQL databases. For example, MySQL, MsSQL, PostgreSQL, MongoDB, FireStore. Familiar with unit-test frameworks and have experience in developing unit tests to ensure code quality. Advantageous to have knowledge and experience in DevOps, CI/CD. Ideally experienced with public cloud infrastructure like AWS, Azure or GCP. Passionate about technology, payments and the retail spac    Why join Qashier?   Be at the forefront of a fast-growing startup in an exciting sector. Qashier’s innovative platform combines the latest developments in Cloud technology, Payments and Data to transform the Retail, F&amp;B and Beauty industries across the whole SEA region including Singapore, Malaysia, Thailand &amp; Philippines. You’ll play a crucial role on the growth of a revolutionary product that will become a key platform behind successful retail businesses in the region.   Amazing growth and learning opportunities. We are a tight knit team where everyone grows together. We’ll continuously work with you to refine your strengths and strengthen your weaknesses to further your personal and career development.   Make a strong impact with your work. You’ll be working with hundreds of small businesses across the region where the work that you do will make a direct impact to the success of these businesses.   About Qashier  Qashier (qashier.com) is a venture-backed startup that provides smart point-of-sale (POS) solutions that help merchants digitise their businesses. We are transforming the way retail operations and payments is done. Our flagship product is the Qashier Smart Terminal, a connected, multi-purpose device that combines a cloud-based POS software, integrated payment acceptance and a proprietary app store in one uniquely designed device. Manage entire stores (and businesses) with just one sleek terminal on the counter! "
