,Title,Company Name,Location,Work Type,Description
10,Frontend Engineer - React - Remote,"
                  RemoteWorker UK
                ","
                Oxford, England, United Kingdom
              ",Remote," I'm recruiting a Frontend Engineer to join a global asset management consultancy who are setting up an early stage team in Bristol, and are looking for a Mid Level Developer to join their team!You will get to work on a complete greenfield project from the ground up – you’ll be building a product &amp; data insight collection tool used by every industry imaginable.They're clients include Amazon Fresh, Facebook, Various Healthcare Institutions and CBRE. You’ll be building a Progressive Web Application based around ReactJS and TypeScript for the web, serverless infrastructure based on AWS, including lambda, cognito, terraform, Elastic search – a very modern stack! - You'll need experience with AWS and React with any other technologies from the list above being a benefit. There's plenty of autonomy in the role, your voice will be heard, they want you to bring new ideas to the table and they have a flat hierarchy. The role is fully remote so you can work from anywhere in the UK. Salary is £40,000-£50,000 dependent on your experience.If this is of interest please apply! Or with any further questions get in touch with me at jake.pitts@opusrs.com. "
11,Software Engineer (Fully remote),"
                  RemoteWorker UK
                ","
                Swindon, England, United Kingdom
              ",Remote," Java Software Engineer   Fully remote based in the UKThe company This is an opportunity for a Software Engineer to join a one of the most exciting Fintech’s in the UK. Their solutions have been taking the industry by storm and they are using the latest technologies. They are continuing to go through organic growth and there isn’t a better time to join their world class team of engineers. They are looking for bright and talented engineers from Java backgrounds and there is a great opportunity to learn new technologies.Excellent salaries, benefits + share options on offer to attract the best talent.Up to £120,000 basic + bonuses.What you will get A chance to join a growing technology company.Excellent annual leave entitlement£70,000 - £120,000 basic depending on experience.A chance to work on the latest technologies.Full support for certifications.Shares and equity options.Access to continuous learning and growth.Medical insurance for you and your family.Flexible working – can be 100% remote.A chance to work from any of global office locations.What you will do Greenfield development working on financial solutions,Take ownership of sub-projects from requirements gathering to production.Contribute to a global technology team.Liaise with all relevant stakeholders.Work on cutting edge financial technology solutions.Work within an Agile environment.Collaborate with cross functional teams.What you will needStrong technical background.Core Java experience.TDD experience.Excellent communication skills.Willingness to learn new technologies.Find out moreIf you would like to have a confidential conversation and find out more about this opportunity, then get in touch with Con Lam at Harrington Starr or click on the apply button below. "
12,Software Engineer - Fully remote,"
                  RemoteWorker UK
                ","
                Ipswich, England, United Kingdom
              ",Remote," Software Engineer - London SalariesFully remote based in the UKThe company We are working on multiple exciting opportunities for software engineers to take their career to the next level. Join an award winning Financial technology firm that have cutting edge solutions which have been taking the industry by storm. They are continuing to go through organic growth and there isn’t a better time to join their world class team of engineers as they have just reached Unicorn status! They are looking for bright and talented engineers from Java backgrounds and there is a great opportunity to learn new technologies. Excellent salaries and benefits on offer to attract the best talent in the market.For a Junior Engineer - £45,000+For a Mid-Level Engineer - £60,000-80,000+For a Senior Level Engineer - £80,000-130,000+ What you will get A chance to join a growing technology company.Excellent annual leave entitlementExcellent basic depending on experience.A chance to work on the latest technologies.Full support for certifications.Access to continuous learning and growth.Medical insurance for you and your family.Work on personal projects on a Friday.Flexible working – can be 100% remote.A chance to work from any of global office locations.What you will do Greenfield development working on financial solutions,Take ownership of sub-projects from requirements gathering to production.Contribute to a global technology team.Liaise with all relevant stakeholders.Work on cutting edge financial technology solutions.Work within an Agile environment.Collaborate with cross functional teams.What you will needStrong technical background.Core Java experience.TDD experience.Excellent communication skills.Willingness to learn new technologies. Find out moreIf you would like to have a confidential conversation and find out more about this opportunity, then get in touch with Con Lam at Harrington Starr or click on the apply button below. "
13,Frontend Engineer - React - Remote,"
                  RemoteWorker UK
                ","
                London, England, United Kingdom
              ",Remote," I'm recruiting a Frontend Engineer to join a global asset management consultancy who are setting up an early stage team in Bristol, and are looking for a Mid Level Developer to join their team!You will get to work on a complete greenfield project from the ground up – you’ll be building a product &amp; data insight collection tool used by every industry imaginable.They're clients include Amazon Fresh, Facebook, Various Healthcare Institutions and CBRE. You’ll be building a Progressive Web Application based around ReactJS and TypeScript for the web, serverless infrastructure based on AWS, including lambda, cognito, terraform, Elastic search – a very modern stack! - You'll need experience with AWS and React with any other technologies from the list above being a benefit. There's plenty of autonomy in the role, your voice will be heard, they want you to bring new ideas to the table and they have a flat hierarchy. The role is fully remote so you can work from anywhere in the UK. Salary is £40,000-£50,000 dependent on your experience.If this is of interest please apply! Or with any further questions get in touch with me at jake.pitts@opusrs.com. "
14,Full Stack Developer,"
                  Hays
                ","
                Cambridge, England, United Kingdom
              ",On-site," Your new company  Are you looking to work for a global family of over 115 national partners covering all continents, landscapes and seascapes with regional offices in Accra, Amman, Brussels, Cambridge, Nairobi, Singapore, Suva, Tokyo, and Quito? Are you passionate about conservation, wildlife and the planet? Then this amazing organisation is the one for you.   Your new role  If you are a passionate, hardworking and talented software developer who loves building multiple projects from scratch then this is the opportunity for you. Do you describe yourself as software agnostic? Can you code in multiple different languages? Do you have a solid knowledge of cloud technologies such as Azure? If you have answered yes to all of the above then this role is the opportunity you have been looking for.    What You'll Need To Succeed    An expert knowledge of 2 or more programming language A strong understanding of Cloud technologies Knowledge of Software Best Practises DevOps Understanding HTML/CSS Creativity in the front-end    What You'll Get In Return    A competitive salary competitive 12% Pension 25 days holiday increasing 1 day PA up to 28 days    What You Need To Do Now    If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.   If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career. #4233908 "
15,"JAVA Developers - Graduate/Junior/Mid - up to £45,000","
                  Modis
                ","
                Birmingham, England, United Kingdom
              ",Remote," JAVA Developers - Graduate/Junior/Mid - up to £45,000 + 10% matched pension + 28 days holiday (Fully Remote)Company  A leading Fintech Group with 3000 staff in the UK building software solutions for UK and Global Financial clients. We are recruiting 5 Java Developers to join their team building pensions solutions.  Roles   We are seeking 5 Java Developers at Graduate, Junior or Mid-levels. The roles are fully remote but would be working in a very collaborative team working to scrum practices.  These are great opportunities to progress your career and become part of a dynamic yet relaxed and friendly team where your input is valued and encouraged. In these roles you will to support the organisation in their ambitious IT strategy with commercial experience in developing web applications in Spring, Java 11. The organisation works to best agile best practices and you would be working with Scrum Masters, Product Owners, Devops Engineers and Automation Specialists All work is supported by a Continuous Integration build practice implemented in Jenkins with automated tests that run in transient test environments, provisioned on-demand when required by the test processes and using Docker.    Key skills and experience   Technical skills covering Java 11 and Oracle/SQL Experience working to agile best practices would be advantageous Exposure to PL/SQL or C would be advantageous   Modis International Ltd acts as an employment agency for permanent recruitment and an employment business for the supply of temporary workers in the UK. Modis Europe Ltd provide a variety of international solutions that connect clients to the best talent in the world. For all positions based in Switzerland, Modis Europe Ltd works with its licensed Swiss partner Accurity GmbH to ensure that candidate applications are handled in accordance with Swiss law.   Both Modis International Ltd and Modis Europe Ltd are Equal Opportunities Employers.   By applying for this role your details will be submitted to Modis International Ltd and/ or Modis Europe Ltd. Our Candidate Privacy Information Statement which explains how we will use your information is available on the Modis website.  "
16,JavaScript Developer,"
                  RemoteWorker UK
                ","
                London, England, United Kingdom
              ",On-site," Want to work for a business that is fighting against the climate crisis?Are you aJavaScript Developer who is motivated to combine the art of programming with the art of design?Do you want to work fully remote?This role has come at a critical time in the evolution of their software suite, as the product suite and team grow, so will the demand for a strong, responsive and asynchronous front en... To view the full job details please click apply. "
17,Full-Stack Developer,"
                  Hays
                ","
                London, England, United Kingdom
              ",On-site," What are we looking for?   A Software Developer experienced in .NET and C# who is happy to work in-office twice a week.   Who are we?   A non-profit organisation that exists to help girls and young women find their voice and build   skills and confidence - inspiring them to discover the best in themselves   and empower them to make a positive difference in their community.   What will be your responsibilities?   To support the development of the GO portal used by volunteers To ensure that business requirements are effectively translated into technical solutions. To support the end-to-end implementation and testing of major system updates to the GO /   Dynamics 365 ecosystem.   To develop and administer a large membership database with complex workflows and   processes.   Management of the Azure based ADX Portal used by volunteers   If you wish to apply for the role, please submit your CV here!   #4211971 "
18,Frontend Engineer (React) | 6 month contract | £450 per day – Outside IR35 - Remote,"
                  RemoteWorker UK
                ","
                Swindon, England, United Kingdom
              ",Remote," A regular client of ours, a digital consultancy, require a Frontend Engineer (React) to work for them on one of their clients' new projects. They currently work with and have designed the frontend of the applications and website pages for some well-known businesses such as BP, Vodafone and Compare the Market.The role is paying £450 per day, outside of IR35 and fully remote, and will be for an initial 6-month contract that can start ASAP.Main tech stack:ReactTypescriptGit or similarIf this seems of interest to you, let me know and we can arrange a call. If its not of interest to you but you think you can recommend someone suitable for it, it would be most appreciated. "
19,Frontend Engineer (React) | 6 month contract | £450 per day – Outside IR35 - Remote,"
                  RemoteWorker UK
                ","
                Warrington, England, United Kingdom
              ",Remote," A regular client of ours, a digital consultancy, require a Frontend Engineer (React) to work for them on one of their clients' new projects. They currently work with and have designed the frontend of the applications and website pages for some well-known businesses such as BP, Vodafone and Compare the Market.The role is paying £450 per day, outside of IR35 and fully remote, and will be for an initial 6-month contract that can start ASAP.Main tech stack:ReactTypescriptGit or similarIf this seems of interest to you, let me know and we can arrange a call. If its not of interest to you but you think you can recommend someone suitable for it, it would be most appreciated. "
20,Frontend Engineer (React) | 6 month contract | £450 per day – Outside IR35 - Remote,"
                  RemoteWorker UK
                ","
                Ipswich, England, United Kingdom
              ",Remote," A regular client of ours, a digital consultancy, require a Frontend Engineer (React) to work for them on one of their clients' new projects. They currently work with and have designed the frontend of the applications and website pages for some well-known businesses such as BP, Vodafone and Compare the Market.The role is paying £450 per day, outside of IR35 and fully remote, and will be for an initial 6-month contract that can start ASAP.Main tech stack:ReactTypescriptGit or similarIf this seems of interest to you, let me know and we can arrange a call. If its not of interest to you but you think you can recommend someone suitable for it, it would be most appreciated. "
21,Frontend Engineer (React) | 6 month contract | £450 per day – Outside IR35 - Remote,"
                  RemoteWorker UK
                ","
                Norwich, England, United Kingdom
              ",Remote," A regular client of ours, a digital consultancy, require a Frontend Engineer (React) to work for them on one of their clients' new projects. They currently work with and have designed the frontend of the applications and website pages for some well-known businesses such as BP, Vodafone and Compare the Market.The role is paying £450 per day, outside of IR35 and fully remote, and will be for an initial 6-month contract that can start ASAP.Main tech stack:ReactTypescriptGit or similarIf this seems of interest to you, let me know and we can arrange a call. If its not of interest to you but you think you can recommend someone suitable for it, it would be most appreciated. "
22,Frontend Engineer - React - Remote,"
                  RemoteWorker UK
                ","
                Crawley, England, United Kingdom
              ",Remote," I'm recruiting a Frontend Engineer to join a global asset management consultancy who are setting up an early stage team in Bristol, and are looking for a Mid Level Developer to join their team!You will get to work on a complete greenfield project from the ground up – you’ll be building a product &amp; data insight collection tool used by every industry imaginable.They're clients include Amazon Fresh, Facebook, Various Healthcare Institutions and CBRE. You’ll be building a Progressive Web Application based around ReactJS and TypeScript for the web, serverless infrastructure based on AWS, including lambda, cognito, terraform, Elastic search – a very modern stack! - You'll need experience with AWS and React with any other technologies from the list above being a benefit. There's plenty of autonomy in the role, your voice will be heard, they want you to bring new ideas to the table and they have a flat hierarchy. The role is fully remote so you can work from anywhere in the UK. Salary is £40,000-£50,000 dependent on your experience.If this is of interest please apply! Or with any further questions get in touch with me at jake.pitts@opusrs.com. "
23,Frontend Engineer - React - Remote,"
                  RemoteWorker UK
                ","
                Manchester, England, United Kingdom
              ",Remote," I'm recruiting a Frontend Engineer to join a global asset management consultancy who are setting up an early stage team in Bristol, and are looking for a Mid Level Developer to join their team!You will get to work on a complete greenfield project from the ground up – you’ll be building a product &amp; data insight collection tool used by every industry imaginable.They're clients include Amazon Fresh, Facebook, Various Healthcare Institutions and CBRE. You’ll be building a Progressive Web Application based around ReactJS and TypeScript for the web, serverless infrastructure based on AWS, including lambda, cognito, terraform, Elastic search – a very modern stack! - You'll need experience with AWS and React with any other technologies from the list above being a benefit. There's plenty of autonomy in the role, your voice will be heard, they want you to bring new ideas to the table and they have a flat hierarchy. The role is fully remote so you can work from anywhere in the UK. Salary is £40,000-£50,000 dependent on your experience.If this is of interest please apply! Or with any further questions get in touch with me at jake.pitts@opusrs.com. "
24,Frontend Developer - Remote,"
                  RemoteWorker UK
                ","
                London, England, United Kingdom
              ",Remote, Frontend Developer | Remote | Leading Home Services ProviderSoCode Recruitment is exclusively working with one of London's fastest growing start-ups that is going from strength to strength and adding new essential home services to its portfolios. They are currently looking for an experienced Front end Developer to join the business to support creating and delivering a cohesive UI's across all the... To view the full job details please click apply. 
25,Frontend Engineer - React - Remote,"
                  RemoteWorker UK
                ","
                Ipswich, England, United Kingdom
              ",Remote," I'm recruiting a Frontend Engineer to join a global asset management consultancy who are setting up an early stage team in Bristol, and are looking for a Mid Level Developer to join their team!You will get to work on a complete greenfield project from the ground up – you’ll be building a product &amp; data insight collection tool used by every industry imaginable.They're clients include Amazon Fresh, Facebook, Various Healthcare Institutions and CBRE. You’ll be building a Progressive Web Application based around ReactJS and TypeScript for the web, serverless infrastructure based on AWS, including lambda, cognito, terraform, Elastic search – a very modern stack! - You'll need experience with AWS and React with any other technologies from the list above being a benefit. There's plenty of autonomy in the role, your voice will be heard, they want you to bring new ideas to the table and they have a flat hierarchy. The role is fully remote so you can work from anywhere in the UK. Salary is £40,000-£50,000 dependent on your experience.If this is of interest please apply! Or with any further questions get in touch with me at jake.pitts@opusrs.com. "
26,Full Stack Developer - Remote,"
                  RemoteWorker UK
                ","
                England, United Kingdom
              ",Remote," An exciting opportunity has arisen for a full stack developer to join an international business on a fully remote basis.Youll be responsible for creating web site templates and web application interfaces using HTML5, CSS3, Angular, Bootstrap and JavaScript libraries and providing compliant web sites that work well across multiple devices. On the backend youll reverse engineer existing systems and... To view the full job details please click apply. "
27,Junior Fullstack Developer,"
                  Hays
                ","
                Flint, Wales, United Kingdom
              ",On-site," Have you been looking for a role where you can develop your skills as a fresh Junior Full Stack Developer? Are you eager to start a career with an organisation that encourages personal and professional development, will listen to your input and expose you to all aspects of the organisation thus fast tracking your experience as a developer?   Well why don’t you take the time to apply or find out more!   As the new Junior Developer...  You will be joining the Research and Development department where you will be supporting the current developers working with C# in a .Net framework.   My client is looking for a candidate with...   A passion for development An understanding of C# within a .Net framework is ideal Commercial experience with application support is desirable A license to drive to be onsite for training    Desirable    What you'll get in return   You will obtain a permanent contract with an annual salary of up to £30,000 plus benefits. All training will be provided by the team to create an environment and develop your skills for success. Flexible working to manage work / life balances. 25 days annual leave + bank holidays 6.5% pension scheme Professional and personal development support Free Parking Hybrid working Up skilling opportunities to progress within the organisation Healthcare plan  With this role, you will receive training to help develop your skills as a full stack developer and be exposed to various aspects of the business thus furthering your personal and professional development.   Within your department, you will be influencing the counterparts based in New York/California and Canada going forward with the development of the business.   Physically see your development skills affect iconic buildings around the world! Opportunities to travel both within the UK and abroad to be exposed to new tech in other marketplaces.   I am a Recruitment Consultant for Hays Technology, specialising in Software Development for the Northwest. Helping tech professionals develop their careers and ensuring organisations are supported by top talent. My passion for this space stems from my love for games development pre-Uni and I enjoy talking to likeminded individuals that share common interests and experiences. #4215087 "
28,Frontend Engineer (React) | 6 month contract | £450 per day – Outside IR35 - Remote,"
                  RemoteWorker UK
                ","
                Crawley, England, United Kingdom
              ",Remote," A regular client of ours, a digital consultancy, require a Frontend Engineer (React) to work for them on one of their clients' new projects. They currently work with and have designed the frontend of the applications and website pages for some well-known businesses such as BP, Vodafone and Compare the Market.The role is paying £450 per day, outside of IR35 and fully remote, and will be for an initial 6-month contract that can start ASAP.Main tech stack:ReactTypescriptGit or similarIf this seems of interest to you, let me know and we can arrange a call. If its not of interest to you but you think you can recommend someone suitable for it, it would be most appreciated. "
29,Frontend Engineer - Remote,"
                  RemoteWorker UK
                ","
                Warrington, England, United Kingdom
              ",Remote," I am recruiting for a Frontend Engineer on behalf of a global media company who have over 220 brands spanning across technology, gaming, music, sport, men &amp; womens lifestyle, and much more.   They have a globally connected workforce of 2500 people and 100+ in engineering – they are looking for a site reliability engineer to come and support a codebase which is seen by MILLIONS the world over, 390 million per month to be exact. The codebase supports some of the worlds most loved websites   TechRadar, PCGamer, EDGE, FourFourTwo, GamesRadar I could go on, there's 250 of them. They offer structured career development to all of their 120+ strong engineering team 70% of the leadership team have progressed organically in the company.Tech is JavaScript ideally react but any JS frameworks is fine. You'll be joining a team of 8 working on an exciting project within the business working with some awesome brands. Salary up to £50k. The role is fully remote but offices in Bath if you're interested in Hybrid working. Interested? Apply to the add or get in touch at jake.pitts@opusrs.com if you have any questions.  "
30,Junior Software Engineer TypeScript Node AWS,"
                  RemoteWorker UK
                ","
                London, England, United Kingdom
              ",On-site," Junior Software Engineer London / WfH to £75kJunior Software Engineer / Full Stack Developer (TypeScript Next.js Node AWS API) *Hybrid WfH*. Are you a bright, ambitious Junior Software Engineer with TypeScript skills?You could be progressing your career at a niche digital agency that provides Video on Demand and Video Streaming digital services for a range of clients including F1 racing.As a Ju... To view the full job details please click apply. "
31,Software Engineer - REMOTE,"
                  RemoteWorker UK
                ","
                North Woolwich, England, United Kingdom
              ",Remote," Hello   I'm Paweł—building Nette has been my dream for a very long time—now coming to fruition ( https://nette.io/ ) I want you to build it with me   This may be your dream job as well—if you're interested in building tools that help people think better and feel better —tools for thought, future of work, human computer interaction etc. You might just have found the right place and I welcome you   Being a developer myself and a fan of no-nonsense job ads there are just a couple of base requirements : be a nice person love the space Nette is in be obsessed with helping users achieve more and feel better enjoy good software be interested in computing's paths not taken and the future of more humane computing Important &amp; Exciting Notice It's an early stage startup   —you will have a huuuuge impact on and responsibility for the product and the company—you will truly shape its future As a reflection of that, there is a generous option pool set aside. Please check out the website https://nette.io/ for more info ‍♂️ Thanks :) "
32,"Frontend Developer, Remote, £40,000 - £50,000","
                  RemoteWorker UK
                ","
                London, England, United Kingdom
              ",Remote," Job Title: Frontend DeveloperSalary: £40,000 - £50,000Job Type: PermanentLocation: Head Office in Bristol (remote available)Are you a React Front-end Developer and been a UK resident for at least five years? If so - this role is for you.Working within a company that really thrives on seeing their colleagues develop.With:28 days holiday (including bank holidays)Pension optionsCareers coach to help you develop, progress and succeedGreat collaborative cultureProfessional development and unlimited training and learning opportunitiesFlexible working hoursAnnual bonusRemote workingPrivate medical and dentaland much more!To show your interest and to apply please send your CV to – n.hopes@computerfutures.com "
