,Title,Company Name,Location,Work Type,Description
64,SSME CT Big Data Software Engineer大数据工程师,"
                  Siemens Healthineers
                ","
                Shanghai, Shanghai, China
              ",On-site," Do you want to join us in helping to fight the world's most threatening diseases and enabling access to care for more people around the world? At Siemens Healthineers, we pioneer breakthroughs in healthcare. For everyone. Everywhere.   We offer you a flexible and dynamic environment with opportunities to go beyond your comfort zone in order to grow personally and professionally. Sound interesting?   Position Headline: Holistic responsibility for CT related business data warehousing, top level architecture,interface designing, software developping, unit test, maintenance and data mining, from idea development to monitor and contribute on CT product improvement specially on stability and utilization.   Areas of Responsibilties:    Responsibility of developing software and mining systems for CT Log Data Files Analysis/Visualization regarding technical data transferred frequently via remote data transfer, including but not limited in PEF, SEUI, Xmart and RUD. Responsibility of CT data analytics database architecture design, root cause analysis and performance tuning. Responsibility of database maintenance and monitoring to ensure the high availability and performance of database cluster. Support data chain value analysis and management: responsible for SSME CT E2E PLM Process Tool development and Process Data Integration. Support validation and verification of related softwares, software-code documentation. Other tasks assigned by superiors.    REQUIREMENTS:   Experience in the fields of data analysis, data warehousing and big data software develop;    Familiar with SQL Server/Mysql script, function and stored procedure grogramming Firm Knowledge of Kettle, Dataworks, SSIS or other ETL tooling Familiar with current methods, industry standards and trends in the specialist field; 2+ years experience in software development, strong OO Analysis/Design skills; Familiar with.Net/C# /Java/Python programming lanuage; Clickhouse/Spark experience is plus 1+ years experience with data warehousing and large amount data processing.    Bachelor degree or above in Computer Science, Information Science, Data Science, etc.   Our global team:   We are a team of 66,000 highly dedicated employees across more than 70 countries passionately pushing the boundaries of what’s possible in healthcare to help improve people’s lives around the world. As a leader in the industry, we aspire to create better outcomes and experiences for patients no matter where they live or what health issues they are facing. Our portfolio, spanning from in-vitro and in-vivo diagnostics to image-guided therapy and innovative cancer care, is crucial for clinical decision-making and treatment pathways.   Our culture:   We are part of an incredible community of scientists, clinicians, developers, researchers, professionals, and skilled specialists pushing the boundaries of what’s possible, to improve people’s lives around the world. We embrace a culture of inclusivity in which the power and potential of every individual can be unleashed. We spark ideas that lead to positive impact and continued success.   As an equal opportunity employer, we welcome applications from individuals with disabilities.   We care about your data privacy and take compliance with GDPR as well as other data protection legislation seriously. For this reason, we ask you not to send us your CV or resume by email. We ask instead that you create a profile in our talent community where you can upload your CV. Setting up a profile lets us know you are interested in career opportunities with us and makes it easy for us to send you an alert when relevant positions become open.   To all recruitment agencies: Siemens Healthineers does not accept agency resumes. Please do not forward resumes to our jobs alias, employees, or any other company location. Siemens Healthineers is not responsible for any fees related to unsolicited resumes.   Organization:  Siemens Healthineers   Company:  Siemens Shanghai Medical Equipment Ltd.   Experience Level:  Early Professional   Job Type:  Full-time "
65,Software Engineer,"
                  Danaher Linear
                ","
                Dalian, Liaoning, China
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
66,Data Scientist (AI Full Stack) - Deloitte Analytics Institute - Shanghai,"
                  Deloitte
                ","
                Shanghai, Shanghai, China
              ",On-site," Pursue a Career with Impact  At Deloitte China, we are on a mission to nurture and empower our people to become deep subject matter experts. We offer the perfect platform to unleash your full potential and equip you to thrive on challenges, and partner with our clients to solve their most complex problems. A world of opportunities awaits. Start your adventure and journey with us.    About The Business    对技术，商业，金融，感兴趣？你在寻找一个快速、令人兴奋、充满活力的工作环境来挑战你现有的技能吗？你有兴趣使用自然语言技术来解决复杂的业务问题吗？你对自然语言中的技术进步有好奇心吗？你是在寻找一个能将所有这些利益结合起来的职业吗？如果是这样，德勤正在寻找德勤数智研究院的数据科学家。德勤数智研究院是一个卓越的中心，我们的研究成果会在德勤所有的业务线中得到应用，包括：咨询、风险咨询、财务咨询、税务和审计和保证。   我们的客户包括银行、保险、制造业、电信、技术、能源和资源等行业中最大的公司。    Work you'll do    岗位职责：   负责基于机器学习技术的项目前后端设计与开发 负责数据科学平台的设计与开发    A fit for the role? Let's talk about you.    职位要求：   计算机或相关专业本科毕业， 5 年以上工作经验 扎实的计算机基础，包括数据结构、设计模式和网络基础等 精通或熟悉 Java ， Golang 、 Python 至少一种语言，至少熟练掌握一种常见的服务端框架 3 熟悉主流数据库、 Redis 、 Kafka 消息队列等服务端常见组件 掌握 Javascript 、 jQuery 、 html5/css3 等基础技术，熟悉 React/Vue.js/Angular 当中的至少一种主流开发框架 熟悉 Linux 系统操作 精通 Spring 框架优先，有机器学习或基础架构经验者优先 有 AI 相关项目经验者优先    Why Deloitte China?  Deloitte China delivers a comprehensive range of audit &amp; assurance, consulting, financial advisory, risk advisory and tax services to local, multinational and growth enterprise clients in China.   We are the world's largest professional services firmthat changes the world, we lead with purpose and shared values.  We are the market leader with digital and innovative solutions, we create values for client through our multi-disciplinary services.  We are recognized as Top Employerin China by the Top Employers Institute* for 14th consecutive years, and made the top 3 for the first time this year!  We are certified as one of the ‘Best Workplaces™in Greater China by Great Place to Work® in 2019  "
67,Data Engineer,"
                  Bayer
                ","
                Beijing, Beijing, China
              ",On-site," At Bayer we’re visionaries, driven to solve the world’s toughest challenges and striving for a world where ,Health for all, Hunger for none’ is no longer a dream, but a real possibility. We’re doing it with energy, curiosity and sheer dedication, always learning from unique perspectives of those around us, expanding our thinking, growing our capabilities and redefining ‘impossible’. There are so many reasons to join us. If you’re hungry to build a varied and meaningful career in a community of brilliant and diverse minds to make a real difference, there’s only one choice.  Data Engineer   Your Tasks And Responsibilities    Develop and implement site data strategies based on site digital roadmap and global guidance, by deep understanding of site operation and collaboration with different functions to investigate machine/process behavior; Design and maintain data processing, analytics, and results visualization systems/platforms in the site under overall structure of gloabl data analytics platform; Lead advanced data analysis in the site and identify improvement opportunities to support efficiency and decision making process; Provide professional data insights to support digital projects implementation, e.g. Machine connectivity, AI technology applications,   Predictive maintenance study;   Intensive collaborationwith data scientists to develop and implement data models. Develop training programs about advanced digital tools, to prepare for digital capabilities of the site;    Who You Are    University degree preferably in computer science, engineering, mathematics or statistics with more than 5 years of experience in dealing with structured and unstructured data from various sources as well as in the development of scripts and tools for faster data processing; Initial professional experience in building data models as well as in the development and introduction of ETL pipelines for data transmission is desirable; experience in pharmaceutical production is a plus; Experience with SQL, cloud platforms and knowledge of decentralized systems and agile software development; Interest in new methods and technologies as well as enthusiasm for data science challenges; Ability to challenge current assumptions by asking the right questions and leading the way by providing the best answers; Being open-minded and challenging the status quo with a can-do attitude; Good communication skill, and good English skill.   YOUR APPLICATION  If your background and personal experience fit this profile, please send us your complete application at www.career.bayer.cn If you have any recommendations, please kindly send mail to cnreferral@bayer.com   L ocation:  China : BeiJing : BeiJing   Division:  Pharmaceuticals   Reference Code:  656270 "
68,Machine Learning Engineer,"
                  Covariant
                ","
                Shenzhen, Guangdong, China
              ",On-site," The Company  Our mission is to build the Covariant Brain, a universal AI to give robots the ability to see, reason and act on the world around them. Bringing AI from research in the lab to the infinite variability and constant change of our customer’s real-world operations requires new ideas, approaches and techniques.   Success in the real world requires a team that represents that world: diversity of backgrounds, points of view, and experiences. Our common denominator: ambitious expectations, love of learning, empathy for those around us, and a team-first mindset. Read more about our culture at https://www.keyvalues.com/covariant .   职责   对于所参与的项目，负责机械臂全作业流程中与AI模型、数据分析相关的关键性能指标的持续优化，如PPH（每小时抓取件数）、MTBI（平均人工干预间隔）等。 根据性能指标的优化需求，设计具有针对性的实验（如测试机械臂抓取特定种类的物体、对比不同末端执行器的性能等），并与其它同事合作，共同完成实验数据的收集。 系统分析实验室与生产环境的数据（包括但不限于图像、监控视频、模型预测、传感器信号、系统日志、现场人员反馈等），根据综合分析结果提出具体的优化改进意见，并以此指导工作，“用数据说话。” 与项目上其它的同事合作，执行具体的性能改进工作，尤其与AI模型相关的工作。包括但不限于数据可视化分析、算法选型、数据清洗、模型搭建、参数调优、工程化上线、部署反馈跟踪的全链路研发。    要求   3年以上机器学习相关的工作经验。 拥有扎实的统计学功底，对数据敏感，熟练运用各类主流机器学习算法。 具备扎实的代码能力，熟练使用Python及Linux操作系统。 熟练的英文读写能力。    加分项   在过去的机器学习相关项目中作为主要负责人，并且所负责项目有实际落地案例。 Kaggle等数据科学竞赛的优胜经历。 熟练的英文口语沟通能力。  "
69,Software Engineer II,"
                  Global Payments Inc.
                ","
                Chengdu, Sichuan, China
              ",On-site," Every day, Global Payments makes it possible for millions of people to move money between buyers and sellers using our payments solutions for credit, debit, prepaid and merchant services. Our worldwide team helps over 3 million companies, more than 1,300 financial institutions and over 600 million cardholders grow with confidence and achieve amazing results. We are driven by our passion for success and we are proud to deliver best-in-class payment technology and software solutions. Join our dynamic team and make your mark on the payments technology landscape of tomorrow.   Summary of This Role   Works throughout the software development life cycle and performs in a utility capacity to create, design, code, debug, maintain, test, implement and validate applications with a broad understanding of a variety of languages and architectures. Analyzes existing applications or formulate logic for new applications, procedures, flowcharting, coding and debugging programs. Maintains and utilizes application and programming documents in the development of code. Recommends changes in development, maintenance and system standards. Creates appropriate deliverables and develops application implementation plans throughout the life cycle in a flexible development environment.   What Part Will You Play?   Develops basic to moderately complex code using a front or back end programming language within a platform as needed in collaboration with business and technology teams for internal and external client software solutions. Creates, and delivers routine program specifications for code development and support on a project /issue with a moderate understanding of the application / database to better align interactions and technologies. Analyzes, modifies, and develops basic to moderately complex code / unit testing in order to develop application documentation. Performs testing and validation requirements for basic to moderately complex code changes. Performs corrective measures for basic to moderately complex code deficiencies and escalates alternative proposals. Applies a moderate understanding of procedures, methodology and application standards to include Payment Card Industry (PCI) security compliance.    What Are We Looking For in This Role?   Minimum Qualifications   BS in Computer Science, Information Technology, Business / Management Information Systems or related field Typically minimum of 2 years - Professional Experience In Coding, Designing, Developing And Analyzing Data. Typically has a basic knowledge and use of one or more languages / technologies from the following but not limited to; two or more modern programming languages used in the enterprise, experience working with various APIs, external Services, experience with both relational and NoSQL Databases    Preferred Qualifications   BS in Computer Science, Information Technology, Business / Management Information Systems or related field 4+ years professional Experience In Coding, Designing, Developing And Analyzing Data and experience with IBM Rational Tools    What Are Our Desired Skills and Capabilities?   Skills / Knowledge - Developing professional expertise, applies company policies and procedures to resolve a variety of issues. Job Complexity - Works on problems of moderate scope where analysis of situations or data requires a review of a variety of factors. Exercises judgment within defined procedures and practices to determine appropriate action. Builds productive internal/external working relationships. Supervision - Normally receives general instructions on routine work, detailed instructions on new projects or assignments.    Operating Systems:   Linux distributions including one or more for the following: Ubuntu, CentOS/RHEL, Amazon Linux Microsoft Windows z/OS Tandem/HP-Nonstop    Database - Design, familiarity with DDL and DML for one or more of the following databases Oracle, MySQL, MS SQL Server, IMS, DB2, Hadoop   Back-end technologies - Java, Python, .NET, Ruby, Mainframe COBOL, Mainframe Assembler   Front-end technologies - HTML, JavaScript, jQuery, CICS   Web Frameworks – Web technologies like Node.js, React.js, Angular, Redux   Development Tools - Eclipse, Visual Studio, Webpack, Babel, Gulp   Mobile Development – iOS, Android   Machine Learning – Python, R, Matlab, Tensorflow, DMTK   Global Payments Inc. is an equal opportunity employer.   Global Payments provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, sex (including pregnancy), national origin, ancestry, age, marital status, sexual orientation, gender identity or expression, disability, veteran status, genetic information or any other basis protected by law. Those applicants requiring reasonable accommodation to the application and/or interview process should notify a representative of the Human Resources Department.   Applicants to roles based in the United States Only:  Except where prohibited by state law, Global Payments will give preference to candidates fully vaccinated against COVID-19. Team members are considered fully vaccinated after completing both primary vaccinations, if applicable, and after the requisite amount of time set by health authorities. Global Payments provides reasonable accommodations for medical or religious reasons or any other legally required reasons.  "
70,Software Engineer II (FEE),"
                  Global Payments Inc.
                ","
                Chengdu, Sichuan, China
              ",On-site," Every day, Global Payments makes it possible for millions of people to move money between buyers and sellers using our payments solutions for credit, debit, prepaid and merchant services. Our worldwide team helps over 3 million companies, more than 1,300 financial institutions and over 600 million cardholders grow with confidence and achieve amazing results. We are driven by our passion for success and we are proud to deliver best-in-class payment technology and software solutions. Join our dynamic team and make your mark on the payments technology landscape of tomorrow.   Summary of This Role   Works throughout the software development life cycle and performs in a utility capacity to create, design, code, debug, maintain, test, implement and validate applications with a broad understanding of a variety of languages and architectures. Analyzes existing applications or formulate logic for new applications, procedures, flowcharting, coding and debugging programs. Maintains and utilizes application and programming documents in the development of code. Recommends changes in development, maintenance and system standards. Creates appropriate deliverables and develops application implementation plans throughout the life cycle in a flexible development environment.   What Part Will You Play?   Develops basic to moderately complex code using a front or back end programming language within a platform as needed in collaboration with business and technology teams for internal and external client software solutions. Creates, and delivers routine program specifications for code development and support on a project /issue with a moderate understanding of the application / database to better align interactions and technologies. Analyzes, modifies, and develops basic to moderately complex code / unit testing in order to develop application documentation. Performs testing and validation requirements for basic to moderately complex code changes. Performs corrective measures for basic to moderately complex code deficiencies and escalates alternative proposals. Applies a moderate understanding of procedures, methodology and application standards to include Payment Card Industry (PCI) security compliance.    What Are We Looking For in This Role?   Minimum Qualifications   BS in Computer Science, Information Technology, Business / Management Information Systems or related field Typically minimum of 2 years - Professional Experience In Coding, Designing, Developing And Analyzing Data. Typically has a basic knowledge and use of one or more languages / technologies from the following but not limited to; two or more modern programming languages used in the enterprise, experience working with various APIs, external Services, experience with both relational and NoSQL Databases    Preferred Qualifications   BS in Computer Science, Information Technology, Business / Management Information Systems or related field 4+ years professional Experience In Coding, Designing, Developing And Analyzing Data and experience with IBM Rational Tools    What Are Our Desired Skills and Capabilities?   Skills / Knowledge - Developing professional expertise, applies company policies and procedures to resolve a variety of issues. Job Complexity - Works on problems of moderate scope where analysis of situations or data requires a review of a variety of factors. Exercises judgment within defined procedures and practices to determine appropriate action. Builds productive internal/external working relationships. Supervision - Normally receives general instructions on routine work, detailed instructions on new projects or assignments.    Operating Systems:   Linux distributions including one or more for the following: Ubuntu, CentOS/RHEL, Amazon Linux Microsoft Windows z/OS Tandem/HP-Nonstop    Database - Design, familiarity with DDL and DML for one or more of the following databases Oracle, MySQL, MS SQL Server, IMS, DB2, Hadoop   Back-end technologies - Java, Python, .NET, Ruby, Mainframe COBOL, Mainframe Assembler   Front-end technologies - HTML, JavaScript, jQuery, CICS   Web Frameworks – Web technologies like Node.js, React.js, Angular, Redux   Development Tools - Eclipse, Visual Studio, Webpack, Babel, Gulp   Mobile Development – iOS, Android   Machine Learning – Python, R, Matlab, Tensorflow, DMTK   Global Payments Inc. is an equal opportunity employer.   Global Payments provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, sex (including pregnancy), national origin, ancestry, age, marital status, sexual orientation, gender identity or expression, disability, veteran status, genetic information or any other basis protected by law. Those applicants requiring reasonable accommodation to the application and/or interview process should notify a representative of the Human Resources Department. "
71,"用户数据挖掘工程师, Marketplace - Data Science","
                  Shopee
                ","
                Shanghai, Shanghai, China
              ",On-site, Marketplace 数据团队的使命是建立可持续的高效数据产品来促进Shopee的业务发展。团队致力于通过分析大量的用户，促销和物品相关数据，提供更加智能的商业洞察来最大化推广活动的效果，并基于全方位的用户画像为Shopee用户提供优质和个性化的电商体验。   工作职责   和数据科学家团队以及业务方一起合作来构建大规模内部用户数据体系，设计流程和管道来处理多种来源的用户数据。 和数据科学家合作来搭建技术方案进行快速用户画像建模。 设计和部署高扩展性和高效方案来获取商业洞察。    任职要求   计算机，工程，数学以及其他数据挖掘相关专业本科及以上学历。 有处理大规模用户数据以及搭建用户数据相关产品的经验。 拥有机器学习以及数据科学的过往项目经验。 优秀的python 和 golag 编程经验。  
72,data scientist,"
                  Michael Page
                ","
                Beijing, Beijing, China
              ",On-site,"  Work with researchers on pre-processing and analyzing unstructured financial market data, such as news articles, analyst commentary, social sentiment, voice or satellite data, etc. Provide technical support on data related issues for researchers, including diagnosing root causes of technical problems and proposing solutions   Client Details     international head private equity quantification company, managing a large scale of funds strong technical atmosphere, respect for technology, work life balance   Description     Work with researchers on pre-processing and analyzing unstructured financial market data, such as news articles, analyst commentary, social sentiment, voice or satellite data, etc. Provide technical support on data related issues for researchers, including diagnosing root causes of technical problems and proposing solutions   Profile     roficient in Python or /C++; familiar with Linux/Unix Experience in AI, familiar with Deep Learning/Reinforcement Learning algorithm, and good knowledge in Tensor Flow/Keras is a plus Experience with Natural Language Processing / Machine Learning / SQL Database is a plus   Job Offer    competitive salary, comfortable office environment, dynamic and excellent technical team  To apply online please click the 'Apply' button below. For a confidential discussion about this role please contact Stella Wei on +86 10 5969 0479.  "
73,Developer,"
                  思爱普(中国)有限公司
                ","
                Shanghai, Shanghai, China
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
74,Associate Data Scientist,"
                  Tesla
                ","
                Shanghai, Shanghai, China
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
75,Technology and Analytics Position,"
                  AB InBev APAC
                ","
                Shanghai, Shanghai, China
              ",On-site," Dreaming big is in our DNA. Brewing the world’s most loved beers and creating meaningful experiences is what inspires us. We are owners, empowered to lead real change, deliver on tough challenges, and take accountability for the results. We are looking for talent that shares these values, that is ambitious, bold &amp; resilient. We want talent that is looking for fast career growth, cross-functional experiences, global exposure and robust training &amp; development.  Due to our Technology and Analytics business needs, we have a long term need to recruit for a range of positions such as transformation project, engineer, data, product and etc at different level in different locations.   Position Name:   AD Transformation Office   Transformation Project Manager   Network Operations Manager   Application Penetration Tester   Non Commercial Applications Operations Manager   APAC Supply Security Architect   Network Project Manager   Tech.&amp;Analytics Architect, Network   RCA Engineer   Digitalization Eng   Digitalization Eng - Frontend   Command Center Eng   Command Center Eng   Command Center Eng   ACCOUNTING Receivables SME,BU KOREA   MRP supervisor/associate manager   MRP SME   Korea TST Planning Specialist   Korea TST Planning Specialist   Treasury SME   Japan Finance SME   Korea TST Manager   PBS Manager-BUEA   ADMIN PEOPLE SYSTEM TALEO   Master Data Management Scrum Master   Master Data Management Scrum Master   Architect-Master Data Management   Workday Integration Manager   Transportation &amp; Data analysis delivery manager   PMO   MFG Appliation engineer   SCADA engineer   Data Structure engineer   Tech Explorer engineer   Sensory engineer   Co-Dev center leader   Integration &amp; code mgmt engineer   DevOps lead   QA test lead   T&amp;A Performance &amp; Reporting System Engineer   AD, Middle Layer PD   Frontend Engineer - Digital Sales   Frontend Engineer - Digital Sales   AD, Middle Layer Development   AD, iSales PD   Backend-Dev iSales   Frontend Engineer - Martech   Frontend Engineer - Martech   Data Engineer   Backend Engineer - Martech   Backend Engineer - Martech   Product Manager - BEES   Product Manager - iSales   Data Engineer   UIUE Manager   Tech PM, PMO   Martech Product Manager   Martech Product Manager   Solution Architect   Product Manager - BEES   Backend Engineer   AD, SRE &amp;Platform   Operation Support Manager   Testing Manager   Testing Engineer   AD, Data Architecture CDH   Microservice AD/Manager   Microservice Engineer   Data Architect   Data Engineering Manager   Senior Data Quality Engineer   Senior DataOps Engineer   Data Scientist   Data Scientist   Data Scientist   Data Scientist   Data Scientist   Data Analyst Lead   Data Analyst   Data Analyst "
76,IT System Engineer - Top tier Organization (Up to 30k),"
                  Michael Page
                ","
                Hong Kong SAR
              ",On-site,"  Stable and friendly culture|Attractive remuneration package    About Our Client  Our client is a well-funded and stable organisation in Hong Kong. There is 50+ teams in their IT department with 600+ employees. Important business resources are allocated to their IT department, especially on System Assurance.   Currently, they are looking for an IT System Engineer  with strong analytical skills and ability to analyze large datasets. The successful candidate will be working with different stakeholders to carry out business process improvement projects and workflow redesign. Candidates with strong skills in Access, Word, Excel, Visio, Tableau  and Visio are highly preferred.    Responsible For    Job Description   Drafting system manuals, procedural documentation, and guidelines Design training materials and deliver training to users prior to implementation Analyze trends in complex data sets Provide regular reports and recommendations  The Successful Applicant   Qualifications    Bachelor holder of Data Science, Analytics, Computer Science, or related disciplines Strong ability in analyzing large datasets Familiar with Access, Word, Excel, Visio, Tableau and Visio Excellent communication skills in Cantonese, Mandarin and English  What's on Offer   Positive work-life balance Large organisational exposure Nice working environment Career Opportunity in a Sizeable Group Attractive remuneration package Exposure to Large Scale Projects  Contact: Crystal Cheuk  Quote job ref: JN-062022-5632289  "
77,Algorithm Engineer,"
                  Procter & Gamble
                ","
                Guangzhou-Foshan Metropolitan Area
              ",On-site," Description   Develops tools, systems and processes to enable the application of artificial intelligence in support of P&amp;G business processes; Develops CI/CD pipelines to engineer features for AI models (DataOps), train models and infer predictions (MLOps), deploy models and integrate with business applications (DevOps); Partners with data scientists to develop and optimize source code, which implements deterministic and probabilistic AI models; Manages cloud resources and distributed compute platforms as necessary to deploy AI enabled solutions, architects complex AI systems, builds out accelerators and re-usable code artifacts to enable data science and AI engineering teams.   Description   Develops tools, systems and processes to enable the application of artificial intelligence in support of P&amp;G business processes; Develops CI/CD pipelines to engineer features for AI models (DataOps), train models and infer predictions (MLOps), deploy models and integrate with business applications (DevOps); Partners with data scientists to develop and optimize source code, which implements deterministic and probabilistic AI models; Manages cloud resources and distributed compute platforms as necessary to deploy AI enabled solutions, architects complex AI systems, builds out accelerators and re-usable code artifacts to enable data science and AI engineering teams.   Qualifications:   Demonstrated mastery in applied foundations data technologies such as: SQL, Relational databases, ER models/diagrams, Azure and/or database framework. Understanding of Data Mining, Data Modeling, and Data Provisioning (acquisition, transformation and sharing). Understand classic algorithms like Linear Programming, MILP, GBM, XGboost, etc. Have working knowledge in programming languages such as Python, Java, spark and R and packaging/build tools such as Maven, Jenkins. Demonstrated skills or are familiar with Big Data technologies (Hadoop, Spark, Hive, Impala) and NoSQL databases. Understand algorithm engineering lifecycle and familiar with software engineering methodology. Working experience on cloud computing. Proven knowledge on IIOT, Product Supply or Digital Twin solution is preferred.   "
78,Data Engineer,"
                  Bayer
                ","
                Beijing, Beijing, China
              ",On-site," Bayer is a global enterprise with core competencies in the Life Science fields of health care and agriculture. Its products and services are designed to benefit people and improve their quality of life. At Bayer you have the opportunity to be part of a culture where we value the passion of our employees to innovate and give them the power to change  Data Engineer   Your Tasks And Responsibilities    Responsible for modelling and designing the application data structure, storage and integration across multiple Products. Responsible for creating logical and physical data model structures to enhance application performance by developing aggregation and summarization structures. Review current data models to understand the as-is environment and build strategies to unlock efficiencies and opportunities. Help the team establish and improve processes and methodologies, like SCRUM or Kanban, and/or lead piloting new ones. Advice data solutions leveraging a variety of tools and programming languages, like Kafka, SQL and non-SQL databases, Scala, Go etc., and optimize processes and methodologiesif necessary. Support decision making to mature technology and architecture based on existing technology ecosystems. Design the components, modules, and interfaces to satisfy specified business, technical, and user requirements. Enforceconsistent data standards throughout the Platform and provide guidance to architects and product managers. Lead collaboration across the team with Product Owners, other engineers and data stewards within the team and across data, technical platforms and product teams on developing and aligning roadmaps,delivery dates and integration efforts.    Who You Are    Bachelor's degree in engineering, business or a related field or equivalent experience. MBA a plus. 6+ years designing, developing, delivering or leading software solutions in a complex global environment with data role preferred. Demonstrated ability to lead through influence working in a cross functional team, building relationships with Platform teams, Data functions and business stakeholders. Strong communication and collaboration skills. Experience in the business domain relevant to the digital product is desirable. Deep technical expertise and a good understanding of the underlying business processes and systems.   YOUR APPLICATION  If your background and personal experience fit this profile, please send us your complete application at www.career.bayer.cn If you have any recommendations, please kindly send mail to cnreferral@bayer.com   L ocation:  China : BeiJing : BeiJing   Division:  Enabling Functions   Reference Code:  446662 "
79,"数据分析师, Marketplace - Data Science team","
                  Shopee
                ","
                Shanghai, Shanghai, China
              ",On-site, Marketplace 数据团队的使命是建立可持续的高效数据产品来促进Shopee的业务发展。团队致力于通过分析大量的用户，促销和物品相关数据，提供更加智能的商业洞察来最大化推广活动的效果，并基于全方位的用户画像为Shopee用户提供优质和个性化的电商体验。   工作职责   生成日常运营相关的数据报告，分析量化数据，并对生成的结果进行深度分析。 与产品团队和业务团队沟通，了解业务流程。 识别、分析和解释所收集数据集的趋势或模式。 实现数据可视化，制作数据分析报表和报告。    任职要求   计算机科学、信息技术、统计学、数学等相关专业本科/本科毕业生。 至少2年以上数据分析经验。 至少2年以上python和SQL经验。 有仓库操作数据处理经验者优先。 能够在快节奏、以业绩为导向的环境中工作的自我激励。 具有较强的解决问题、定量和分析能力， 热衷于解决问题和改进流程。 积极性高，有条理，有条理，主动性强。 具有较好的（跨团队）沟通能力与组织协调能力。  
80,AI Frameworks Engineer,"
                  Intel Corporation
                ","
                Shanghai, Shanghai, China
              ",On-site,"  Job Description    Conducts design and development to build and optimize AI software. Designs, develops, and optimizes for AI frameworks (e.g., OpenVINO) and to contribute to external frameworks (e.g., TensorFlow, PyTorch). Implements various distributed algorithms such as model/data parallel frameworks, parameter servers, dataflow based asynchronous data communication in machine learning, and/or deep learning frameworks. Transforms computational graph representation of neural network model, and develops machine learning and/or deep learning primitives in mathematical libraries. Profiles distributed deep learning models to identify performance bottlenecks and proposes solutions across individual component teams. Optimizes code for various computing hardware backends, and interacts with machine learning and/or deep learning researchers, and utilizing experience with machine learning and/or deep learning frameworks.    Qualifications    The candidate should possess at least a Master degree of Computer Science or related BS/MS degree in Computer field or a bachelor degree with at least 2 years' experience.The candidate should have following qualifications:- Excellent development and debugging skills system level language such as C, C++ and assembly preferred- Proven track record of analyzing and solving complex technical problems- Excellent written and oral communication skills and be able to clearly communicate technical detail and conceptsThe candidate should have at least one of the following qualifications:- Solid understanding on one of these mainstream deep learning frameworks, TensorFlow, Caffe, PyTorch or MxNet.- Proven experience in performance analysis and optimization on deep learning workload or HPC workloads;- Solid understanding of computer architecture and instruction sets especially IA instruction set;- Solid understanding of system level software like OS, language runtime management software.   Inside this Business Group  Enable amazing computing experiences with Intel Software continues to shape the way people think about computing – across CPU, GPU, and FPGA architectures. Get your hands on new technology and collaborate with some of the smartest people in the business. Our developers and software engineers work in all software layers, across multiple operating systems and platforms to enable cutting-edge solutions. Ready to solve some of the most complex software challenges? Explore an impactful and innovative career in Software.   Work Model for this Role  This role will require an on-site presence. "
81,西有派计划 Siemens Technology China AI Expert (Beijing or Suzhou),"
                  Siemens
                ","
                Changzhou-Wuxi-Suzhou Metropolitan Area
              ",On-site," location：Beijing or Suzhou   If you need assistance or an accommodation, please reach out to us: ye-yw.wang@siemens.com   About This Program  Through this program, Siemens Technology China is committed to building a more in-depth R&amp;D team and laying a solid technological innovation force for Siemens China in the future development. We invite PhD graduates from all over the world, including AI, edge computing, digital twins, industry 4.0 and other research fields.   In Siemens Technology China, you will have…  We are curious minds, ground breakers and innovation drivers. And we are human enthusiasts with diverse backgrounds, skills, interests and needs, united in a unique mission to create.    Impact of combining real and digital worlds Opportunities for global working rotation Involving in Digital Twin and Industry IoT An inclusive and diverse team culture where you can be yourself   Responsibilities   Research on state-of-the-art data analytics &amp; AI technologies. Bridge the gap between cutting-edge technologies in academic community and actual industrial scenarios. Select and/or develop appropriate algorithms according to different requirements. Transform data models &amp; algorithms into integrated, customer-oriented products and solutions Hands-on model / algorithm development and evaluation.   Qualifications   Doctorate degree in Computer Science, Automation, Mathematics or related. Solid research experiences in data analytics &amp; AI related topics. Hands-on experience on programming, like with Python, Java, etc. Self-motivated, good communication skills and good team player.   Organization:  Technology   Company:  Siemens Ltd., China   Experience Level:  Recent College Graduate   Job Type:  Full-time "
