,Title,Company Name,Location,Work Type,Description
17,Software Developer - Edinburgh,"
                  Be-IT
                ","
                Edinburgh, Scotland, United Kingdom
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
18,Graduate Software Engineer,"
                  JBM Group
                ","
                Cambridge, England, United Kingdom
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
19,Software Engineer,"
                  Hays
                ","
                United Kingdom
              ",Remote,"  Your New Company    Hays Are proud to be partnering with Intradiem.   Intradiem provides Intelligent Automation Solutions for customer service teams. This real-time automation unlocks the value of your centre data to maximize productivity, engagement, and customer experience. Intradiem’s patented AI-powered technology processes the massive amounts of data generated by the contact centre - in real-time - and takes immediate action to support staff working in the centre or remotely - every minute of every day.   This intelligent technology has been built on the management best practices of dozens of the world’s leading brands. We trust amazing people to do amazing things. That’s why we take a “people-first” approach, treating employees, customers and each other with the dignity and respect we all deserve. Intradiem employees enjoy transparent leadership and unfettered growth opportunities. At Intradiem, you have ownership over work that directly impacts the business. Employees are treated like the whole people they are with families, hobbies, and lives outside of work. We work remotely and promote a work-life blend for us and the people we love. Our mission is simple: To help our customers achieve more using automation.   Your new role  The Software Engineer is responsible for developing, testing, and maintaining components of complex scope of Intradiem’s Enterprise SaaS application. Works as a fully contributing team member under broad guidance of Development Team Leads, Managers, Software Architects, and Product Managers to develop new functionality through Intradiem’s Software Development Life Cycle process. The role requires strong knowledge of computer science concepts, an ability to design systems based on business requirements, and an ability to develop high-quality enterprise-class software.   Design, build, test, and maintain enterprise SaaS applications using Java and Spring Boot Collaborate with the architecture team to complete designs that meet business requirements Meet with product managers to break down ideas and user stories. Maintain quality, ensure responsiveness of applications, provide optimization guidance where necessary Perform regular code reviews for other members of the team Collaborate with the Sustaining Engineering team to troubleshoot production issues Strive for CI/CD best practices Conduct all business in accordance with Intradiem policies and procedures   What you'll need to succeed   Expert knowledge of object-oriented programming and data structures Strong knowledge of RESTful concepts, Java, Spring Boot Strong knowledge of DBMS concepts, including familiarity with MySQL Strong knowledge of advanced Computer Science concepts, including design patterns and multithreading. Strong communications skills Proficient understanding of code versioning tools, such as Git Familiarity with CI/CD concepts Bachelor’s degree in Computer Science (or related field) or equivalent work experience 3+ years of experience in a software engineering role    What You'll Get In Return    Fully remote working Vision Insurance Dental insurance Personal/Sick Days Paid Holiday Paid Family Leave Learning and development opportunities    What You Need To Do Now    If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.   If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career. #4198276 "
20,Graduate/Junior Data Engineer /Analyst,"
                  The Adecco Group
                ","
                Wokingham, England, United Kingdom
              ",On-site,"  Job title:Graduate/Junior Data Engineer /Analyst   Location: Wokingham   Salary:£30,000 to £33,000   Contract:12 months, working on-site full time    Our client a leading energy provider in the Wokingham area has a requirement for a Graduate / Junior Data Engineer / Analyst to join their team in an exciting and vital transformation period. Creating cleaner, greener systems that serves generations to come.    In this role you will be responsible for maintaining data, displays and network models, including data analysis, testing, drawing displays and implementation of changes. These analysis tools are used in the Electricity National Control Centre and are critical to the safe, secure and economic operation of the electricity transmission system. You will also be responsible for assisting the Systems, Support and Insight Team on projects, supporting lead engineers as required.     Training and ongoing support is available for the successful candidate       SKILLS/EXPERIENCE  · Educated to degree level is essential, ideally in an Engineering/ Electrical Engineering/Data Science degree   Have high personal standards of work and attention to detail Have a methodical approach to accomplishing tasks Apply analytical thinking to tasks and duties Have strong stakeholder engagement, with the ability to communicate well with other members of the many teams involved in the registration process Demonstrated ability to work well with others and able to work unsupervised Be prepared to work flexibly to cover variations in workload Accomplish other duties as circumstances require Good knowledge of Microsoft Office applications Ability to gain a good understanding of the energy balancing processes and policies    Enhanced security checks will be required for this role.    You will be a valued member of our Adecco Early Careers function working onsite with a market-leading organisation, initially, the assignment is initially for 12 months with scope for transitioning permanently in the future, so you need to be someone with a permanent mindset!    If you have the experience and desire to work for a huge well-respected organisation offering growth and development, then we want to hear from you - APPLY NOW.    "
21,2022 Graduate - Software Engineering (Manchester),"
                  IHS Markit
                ","
                Manchester, England, United Kingdom
              ",On-site,"  2022 Graduate – Software Engineering (Manchester)     Company &amp; Team – About Us    At the heart of S&amp;P Global, we are an information company. With expertise across the world’s largest industries, we leverage technology and data science, to provide the insights, software, and data to help our customers make better informed decisions, driving growth, performance, and efficiency.   You will join a team of industry experts who will work with you to accelerate your development. With exciting learning opportunities at its core, we'll help you focus on building the essential skills needed for a successful and meaningful transition into the professional world.   Through a wide variety of experiences and opportunities, like all of our colleagues, you’ll become an integral part of the S&amp;P Global community and culture - all enhancing the exciting work you do with the team you’re hired into! You’ll be part of a global community, building an invaluable network of knowledge and support from your mentors, peer group and wider teams.   Eligibility    We’re now hiring for 2022 full-time roles. We’re looking for final year students who are working towards a bachelor’s or master’s degree (or equivalent), and due to complete their studies and be available for a full-time role commencing in 2022.   The role    If you are passionate about solving challenging technical problems and have a desire to work in technology, this is the stream for you. In EMEA we have opportunities in software development and full stack developer roles.    What We’re Looking For    We seek candidates with diverse backgrounds and ideas with a desire to learn and thrive. We will provide you with a variety of experiences to help you identify your strengths, develop highly transferable skills, and align you to a successful career path for a bright future at S&amp;P Global.   To be an ideal fit for the role, candidates should demonstrate the following education, skills, eligibility, and experience:    Studies in Computer Science or similar, which includes significant programming content Some experience in programming in one or more high level languages. Our products are written in C# and Typescript (using Angular) so experience in these would be ideal but is not essential. Candidates with experience of other languages such as Java will be cross-trained Knowledge of object-oriented concepts and techniques An ability to quickly understand and apply new technical concepts and frameworks A good communicator with strong critical thinking and problem-solving skills An ability to learn and adapt quickly in a rapidly changing environment Capable of building strong working relationships in a collaborative setting    UK Eligibility    To be eligible, you must have the right to work full-time in the UK now and in the future. We currently do not offer visa sponsorship; however, we do run our programs in several locations across the globe and welcome you to consider those that are relevant to you.    How To Apply    Submit your online application, which should include your CV, along with a short cover letter/motivational statement (we suggest around 300 words). We want to hear more about you; why you’re interested in joining S&amp;P Global, and why you’re interested in being considered for the role/s you have applied for.   Application and assessment process    The assessment process that follows is designed to ensure you can learn more about us, showcase your skills and find a role that is right for you.   Stage 1    Apply by submitting your CV and cover letter. You will be instructed to complete your Pymetrics assessment.   Stage 2    Initial assessment process. In most locations, this screening stage will be in the form of a telephone interview   Stage 3    Final stage assessment   You may be considered for multiple suitable roles throughout this process. If these roles fall within the same stream, you will be assessed during the same process. If the roles fall across multiple streams, you may be asked to complete different assessments aligned to those roles.   We recruit on a rolling basis and most of our assessment days are due to take place from December 2021 onwards. We recommend early application.   Our commitment to diversity    Our business and our customers are diverse, and we believe that embracing a diverse and inclusive environment is key to defining who we are. Our people are what makes us unique, and you will get the opportunity to work with some of the brightest minds from across the world who continuously find the best possible solutions, adding value and driving change for our customers.    Equal Opportunity Employer    S&amp;P Global is an equal opportunity employer and all qualified candidates will receive consideration for employment without regard to race/ethnicity, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, marital status, military veteran status, unemployment status, or any other status protected by law. Only electronic job submissions will be considered for employment.   If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com  and your request will be forwarded to the appropriate person.    US Candidates Only    The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law. "
22,Junior Software Engineer,"
                  DirectlyApply
                ","
                London, England, United Kingdom
              ",Hybrid," We are looking for a junior software engineer to join our growing team. You'll take ownership of new product features, oversee their design &amp; development, before taking them through to deployment.    We’re building a technology company that focuses on job discovery. Our aim has always been to create a product that’s fair, transparent and a pleasure to use. We consider ourselves more than just a job site: we’re setting out to solve all the problems that exist around job search in a coherent, meaningful, ‘user first’ way.    You’ll help to develop a platform that everyday is connecting tens of thousands of people to their next potential job opportunity at a level of precision and quality that has never been achieved in our industry before. We have been acknowledged as serious disruptors by both Startups 100 and Tech Round and are constantly looking for new ways to improve job search for everyone.    We build all of our technology in house and are now looking for you to join our engineering team.     What you will be working on:      Take ownership of new product features and oversee their design and development right though to deployment and then measuring the results. You understand the need for tested, resilient code balanced against the need to move fast and iterate. Work on our growing suite of machine learning and analytics tools to improve job search for millions of job seekers. Work with the rest of the engineering team to bring product ideas to life     Some of the tech we use (don’t worry we can teach you anything you don't know):    Python JavaScript (NodeJs, Express, Typescript, ReactJS, NextJS) MongoDB, ElasticSearch, SQL, SingleStore Kubetnetes GoLang     What We Offer:    Bonus Scheme Scheduled Salary Reviews Hybrid Working Health insurance via Bupa Monthly Team Lunches     About Us     DirectlyApply is a highly profitable, fast growing technology scale-up focused on job discovery. Headquartered in London, UK, but entirely serving job seekers across North America, we are 4 years old, growing month over month, and haven’t taken on any venture funding, preferring to focus on pure profitability.    "
23,Enterprise Artificial Intelligence (AI)- Support Engineer,"
                  Capgemini
                ","
                England, United Kingdom
              ",Remote,"  Role Title: Enterprise Artificial Intelligence (AI), Support Engineer (UK wide)     Location: Any UK based location (Remote with Occasional travel- As &amp; When required))     Working Pattern: Full-Time, Permanent     The job on offer To drive the growth agenda in Cloud Infrastructure Services, we are looking to expand our team. You will assist in the management and Administration of the Amelia Virtual Agent to support a service offering to our customer.  You will be part of the ServiceNow Support Team and will be responsible for the administration and development of the Amelia Virtual Agent.   Your role Experience with Groovy, PowerShell, VBS, Python - automatization, scripts, and small applications.Experience in ServiceNow and Remedy APIBasic UI customization in HTML, JavaScript, CSSUnderstanding of in AI / MLAbility to find automation possibilities, defining the scope and execute proper solutionPriority and time management skillsSelf-motivation, willingness to learnExcellent communication skills &amp; ability to work effectively as a team player   Your profile You demonstrate the following competencies:  Experienced in ServiceNowStrong attention to detailFull lifecycle of IPsoft Virtual Agent integration in ServiceNowKnowledge of testing methodologies and frameworksChange Management process and methodologies experienceMust be willing to undertake SC Clearance  Ideally you will bring the below previous experience or certification:  ITIL Foundation CertifiedExperienced in ServiceNowExperienced Understanding of Virtual Agent and Live ChatMust be willing to undertake DV ClearanceExperience in IT Operations Management   Why Capgemini is unique At Capgemini we don't just believe in Diversity &amp; Inclusion, we actively go out to making it a working reality. Driven by our core values and Active Inclusion Campaign, we build environments where you can bring you whole self to work.We aim to build an environment where employees can enjoy a positive work-life balance. Through our New Normal campaign, we are looking to embed hybrid working in all that we do and make flexible working arrangements the day-to-day reality for our people. All UK employees are eligible to request flexible working arrangements.Employee wellbeing is vitally important to us as an organization. We see a healthy and happy workforce a critical component for us to achieve our organizational ambitions. To help support wellbeing we have trained 'Mental Health Champions' across each of our business areas. We have also invested in wellbeing apps such as Thrive and Peppy.Get the future you wantGrowing clients' businesses while building a more sustainable, more inclusive future is a tough ask. But when you join Capgemini, you join a thriving company and become part of a diverse collective of free-thinkers, entrepreneurs, and industry experts. A powerful source of energy that drives us all to find new ways technology can help us reimagine what's possible. It's why, together, we seek out opportunities that will transform the world's leading businesses. And it's how you'll gain the experiences and connections you need to shape your future. By learning from each other every day, sharing knowledge and always pushing yourself to do better, you'll build the skills you want. And you'll use them to help our clients leverage technology to grow their business and give innovation that human touch the world needs. So, it might not always be easy, but making the world a better place rarely is. Capgemini. Get The Future You Want.   About Capgemini Capgemini is a global leader in partnering with companies to transform and manage their business by harnessing the power of technology. The Group is guided everyday by its purpose of unleashing human energy through technology for an inclusive and sustainable future. It is a responsible and diverse organization of 300,000 team members in nearly 50 countries. With its strong 50-year heritage and deep industry expertise, Capgemini is trusted by its clients to address the entire breadth of their business needs, from strategy and design to operations, fuelled by the fast evolving and innovative world of cloud, data, AI, connectivity, software, digital engineering, and platforms. The Group reported in 2020 global revenues of €16 billion  Get the Future You Want | www.capgemini.com    "
24,Junior Python Developer,"
                  Jobs via eFinancialCareers
                ","
                London, England, United Kingdom
              ",On-site," Junior P  ython Developer  Tasks   Development/configuration of new systems and Python-based applications on the basis of detailed specifications Assist in designing, coding and debugging of applications using Python Understanding technical design specifications and translating them into implementation details Supporting the general delivery process on projects, helping the customer with on-site support activities Understanding and analysing a client's organisation/operation and requirements in order to produce recommendations, technical design documents and time/cost estimates Working to Agile methodologies as an active member of a Scrum team    Benefits   Extensive training opportunities are available to all of our consultants, with detailed learning paths to guide you along the way. Structured career progression, at Reply we encourage career growth and we will give you the tools and guidance to achieve subject matter expertise and management capabilities. Diverse and vibrant work environment - you will be surrounded by peers who share your passion about data and technology. Opportunities to get involved in Hackathons, Code Challenges or Labcamps. Your education doesn't need to stop here! Reply prides itself on continuously exploring emerging technologies. Opportunity to work on projects with some of the world's leading brands.    Qualifications   A minimum Bachelor's degree (2.1 or higher) is required in IT, Computer Science, or in a Technology-related field Excellent verbal and written English skills Advanced knowledge in software languages like Python, Java, C#, C/C++, Go, React or JavaScript Strong interest in Data Science and Big Data Engineering as well as in cloud-based solutions Flexible regarding local and international travelling as well as working across different projects Initial Python experience or strong focus on Python during studies    About Reply  Reply is a leading IT Consulting company, specialised in the creation and implementation of solutions based on new communication channels and digital media. Through its network of specialist companies, Reply supports some of Europe's leading industrial groups in Telco &amp; Media, Industry &amp; Services, Banks &amp; Insurance, and Public Administration to define and develop business models, suited to the new paradigms of Artificial Intelligence, Big Data, Cloud Computing, Digital Communication, Internet of Things, Mobile and Social Networking.   "
25,Software Engineer C# .Net,"
                  Global Payments Inc.
                ","
                Belfast, Northern Ireland, United Kingdom
              ",Remote,"   Global Payments Integrated helps businesses succeed by delivering secure and personalized payment solutions, allowing developers of business management solutions to accept payments through their systems and add value to their software. While many processors offer payments tied to antiquated platforms designed to support stand-alone systems, the Global Payments Integrated platform provides custom, scalable, and fast payment solution integration – accommodating the swiftly-shifting ways consumers pay for goods and services. With this visionary payment processing platform, Global Payments Integrated helps business management software companies grow their business through our embedded commerce services, bolster customer loyalty with unique payments solutions, and improve profitability.  Position Overview    The Software Engineer is responsible for the design and development of our Payment Processing Gateway and other server-side products. As a Software Engineer you will develop primarily on C# on the .Net platform and are responsible for utilizing a variety of transport and wire protocols to integrate capabilities to our payment partner’s systems.      Position Description     Design and develop server-side products in an Enterprise environment using C#, database technologies and web technologies Accomplish performance optimization in a product environment Complete technical tasks related to feature development and bug fixes Use transport and application protocols to integrate capabilities within the underlying technical environment and across payment partner systems Facilitate web programming using HTML, JavaScript, CSS, and XML/XSLT Demonstrate functional comprehension of software design principles, including coupling/cohesion, decomposition/modularity, encapsulation/information hiding, and separation of interface and implementation Efficiently generate ideas and high-quality technical solutions, including detailed analysis of idea impact assessment and ultimate selection of the most appropriate solution Contribute to the development of useful, technically accurate deliverables generated in a timely manner. Troubleshoot and fix defects Assist with software deployment activities to our production data centre Make process and procedural suggestions and remove obstacles Simplify and improve existing technical methodologies Adhere to and apply overarching internal practices and policies with respect to coding standards, unit testing, and status reports.    Position Requirements     BSc or MSc in Computer Science or related field Experience in server product development Working experience in C# or Java Experience of at least one of HTML, JavaScript and/or XML/XSLT Experience with Design Patterns, Refactoring, OO Design and related areas Passion for and self-motivated interest in Software Development as a profession, not just a job Understanding of database design and programming Strong analytical, problem-solving, and organizational skills Must be proactive, self-motivated, attentive to detail, and able to work well under pressure Strong communication skills Willingness to work as part of a team Eligibility to work in the UK on a full time and permanent basis.          We are committed to diversity and equal opportunities for everyone. We are committed to ensuring that all job applicants and team members are treated equally, without discrimination because of gender, sexual orientation, marital or civil partner status, gender reassignment, race, colour, nationality, ethnic or national origin, religion or belief, disability, age or any other characteristic prohibited by law.  "
26,Javascript/Nodejs Developer - Remote working - UK based,"
                  Brook Street
                ","
                Birmingham, England, United Kingdom
              ",Remote," Our client is an innovative tech consultancy that helps its customers automate their day-to-day operations so that they can focus on innovating and providing the best possible service rather than handling large volumes of repetitive tasks.   Working with a key Partner in designing innovative real-time communications solutions using their SMS, Voice and Whatsapp communication channels (and many more).   We work incredibly closely with our customers, because this is the best way to guarantee success. Custom software is path-dependant. Customers almost never know exactly what they need before we start. Instead, we develop a deep understanding of their business problem and then shape the best solution along-side them. This means you will get a lot of exposure to our customers and will be able to iterate with them yourself.   We are looking for a JavaScript/ Nodejs Backend Developer with   "" Four years' + experience working with:   Node.js React   "" Hunger to learn   "" Drive to take on as much responsibility as you can handle   "" Can do attitude   "" Desire to have an impact - on Company as well as their customers' organisations   This is an exciting opportunity to work with the Tech Lead, growing your knowledge and experience, with 5 hours per week training on how they automate -   Our in-house tool Partner's products &amp; services Automating conversations with Google Dialogflow Big Data Analytics using BigQuery and Looker Hosting modern tech stacks on GCP Delivering Customer Success   "" The ability to work from anywhere   "" Zero face-time, 100% output driven performance management   "" The prospect of growing your own team as they scale "
27,Software Engineer,"
                  Hays
                ","
                Belfast, Northern Ireland, United Kingdom
              ",On-site," Intermediate/Senior Software Engineer - Full Stack (Python/SQL)   This job is best suited to an experienced full-stack software engineer from a Product background. The tech that you will use is base within modern agile software development practices and technologies including cloud native architectures; continuous integration, deployment, and release; automated testing and quality assurance; iterative product development is involved.   This company is Belfast based (near Queens University). As a Software Developer, you will contribute to the product development of a new product that can impact how we work.   Take time to consider this job and find out more information for the reasons above but also because it is an exciting time to join a company at the top of their game when it comes to creating agile data solutions. This year they have produced solutions that have supported organisation s such as Innovate UK in delivering a business-led response to the Covid-19 pandemic and assisted The National Gallery London in becoming the first major national museum in the UK to reopen following the Covid-19 lockdown period. In addition to participating in industry-leading events such as London Tech Week and AI Con, the company has also been recognised by Tech Nation as one of 16 innovative AI companies to watch in 2020.   What will the day to day look like?   You will help define and apply software development best practise across the engineering team: particularly   around integration, automated testing, and deployment/release to customers. You can work with key stakeholders to determine feature requests and changes to product platforms.   What should you bring to the table?   A keen interest in technology and actively increases their technical knowledge. Experience in using modern agile software development practices and technologies including cloud native architectures; continuous integration, deployment, and release; automated testing and quality assurance; iterative product development. The Full Stack role is more heavily weighted toward the back end using Python and SQL but experience/knowledge of front-end development using one or more of Angular JS, REACT JS, JavaScript is a plus.    Benefits    You will be joining a dynamic and innovative company at an exciting time in its growth. In addition to a    Competitive Salary, They Offer    Flexible holidays and 30 days annual leave (including public holidays). Up to 10 days annually of additional unpaid leave. Flexible working around core hours. Pension scheme. Choice of private health insurance scheme or gym membership. Opportunities to invest in your development, be it courses, books, exams or conferences. Support for personal charitable time. Weekly knowledge sharing presentations and regular company outings. Monthly acknowledgement of outstanding staff and regular celebrations of company success.   If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call me on 02890446905. #4207890 "
28,Software Engineer,"
                  Arrival
                ","
                London, England, United Kingdom
              ",Hybrid," We are looking for Computational Geometry Developers to join the Rapid Engineering Design (RED) team. Several locations are available, including London, Cambridge, Banbury, Bicester, and Remote (UK).     Responsibilities:   Develop computational geometry algorithms of MCAD functionalities that will considerably reduce engineering design labour. Lead the design, development, implementation of geometry algorithms for the analysis of manufactured parts and robofacturing assemblies. Develop core geometric modelling components, part of the Arrival Geometry Platform, e.g. feature recognition, manipulation of BRep. Contribute to the development of parameter-driven geometry generation for physics-based analysis with data-driven models. Collaborate with software engineers to design software architecture and interfaces with business-critical systems e.g. PLM, CAE, CAM.     Skills:   Degree in Mathematics, Physics, Mechanical Engineering, Computer Science or a related discipline. Solid command of Linear Algebra, and Vector geometry. Track record in software development in any of the following: Computational geometry, 3D modelling, Assembly design and modelling, Visualization, Finite Element and/or analysis packages. Experience in designing and development commercial software systems. Development with or for Geometric Kernels (ideally with NXOpen and/or Parasolid) Excellent programming skills (C#, Python, C++. Ideally functional programming languages.) Solid verbal and written communication skills (English)     Nice-to-Haves:   Computational Geometry in automotive and CAM processes, including robotics applications. Track record of NXOpen development, including NX Plugins in an industrial environment. Knowledge-Based Engineering development through parametric methods. Geometric feature recognition. Experience in Integration of CAD applications with PDM and PLM systems. Experience in CAD application integration in cloud-based production environments. Experience in data-driven methods with 3D modelling.    At Arrival we want all of our employees to feel comfortable bringing their passion, creativity and individuality to work. We value all cultures, backgrounds and experiences, as we truly believe that diversity drives innovation. Join our mission to bring better, more sustainable transportation to communities around the world.    For more information: https://jobs.lever.co/arrival/4b69623d-e6a7-497f-b537-19a2fd516735  "
29,Software Engineer,"
                  Be-IT
                ","
                Edinburgh, Scotland, United Kingdom
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
30,Software Engineer,"
                  SeeByte
                ","
                Edinburgh, Scotland, United Kingdom
              ",Hybrid,"  Role: Software Engineer   Location: Edinburgh or Bristol   Salary: £30,000 to £42,000 per annum + pension scheme and bonuses   Job Type: Permanent (Full-time and Part-time)      SeeByte, the global leader in developing of smart software solutions for uncrewed maritime systems, are looking to recruit a Software Engineerto join their team in their Edinburgh HQor new Bristol office.      You will be working as part of a world renowned, expert engineering team, with state-of-the-art maritime robots on a large range of exciting projects, involving global travel and at-sea experiments with clear development, training and career progression opportunities. This is a fantastic opportunity to work for an innovative and forward-thinking company with an international client base.      Benefits include:     Competitive salary and shared employee / employer contributory pension scheme Generous holiday entitlement and travel compensation scheme Flexible working hours policy Hybrid work from home policy Comprehensive relocation package Opportunities to travel to great locations worldwide to work with robots Annual company day out Support for Engineer driven projects to prototype and explore new ideas Clear development, training and career progression opportunities Online certified training courses and in-house technology training Offices in the centre of Edinburgh or in Bristol, two great cities to live and work Free access to a gymnasium (Edinburgh) On-site parking (Edinburgh) Save money on your commute as SeeByte participates in the Cycle to Work Scheme and Travel season ticket loan    Applicants looking for a part-time position will be considered on a pro rata salary basis.     Main Purpose of the Role    You will work as part of an engineering project team to deliver robust and innovative technology solutions to SeeByte’s customers worldwide. Support and training will be given to allow you to develop within the role and become a software engineering expert, developing exciting maritime robotic software systems.      Required skills:       Graduated with a BSc or an MSc in Software Engineering or a similar numerical degree (2:1 or above) Experience designing, developing and implementing modular software Experience working in C++/C on a Linux platform (e.g. Ubuntu) or C# for Windows UI development Strong numerical and mathematical skills Strong interpersonal skills and the ability to work with external partners and clients Willingness to travel abroad to support on-site client demonstrations and training Enthused to learn new technology      Experience in at least some of the following areas is desirable:       Familiarity with Robotics Middleware (e.g. ROS) Knowledge of Java Knowledge of Continuous Delivery frameworks (e.g. Docker, Jenkins) Use of current programming language features (e.g. Boost, OpenCV, C++-17 onwards for C++ and WPF for C#) Experience with automating application deployment and environment configuration management Software verification and deployment techniques Simulation, Robotics and Machine Learning techniques      To apply please send a recent copy of your CV and a cover letter       Because of the nature of the work associated with this post it is subject to special nationality rules and is open only to British or European Citizens. Outstanding EU applicants without a Visa may be considered for Visa sponsorship with SeeByte. All offers of employment will be conditional to a satisfactory background check.     ﻿   NO RECRUITMENT AGENCIES    "
31,Graduate Software Engineer,"
                  Oho Group Ltd
                ","
                Cambridge, England, United Kingdom
              ",Hybrid," Graduate Software Developer - C++ - Cambridge - £34,000 to £38,000    One of the most well-respected software houses based in Cambridge are looking to a bright graduate with a 1st/2.1 degree in Computer Science from a top university to join their team.    You will be working on server level technology primarily in C++ but you will also have the opportunity to work in Python and Java. There is also opportunities to work in areas such as Machine Learning and AI.    A successful candidate must have:   Minimum 2.1 in Computer Science from a top University strong C++, Python or Java (projects/GitHub to show) strong problem solving and communication skills    Apply now as interviews are being scheduled.  "
32,Graduate Software Developer Telford Hybrid Working 2022,"
                  Capgemini
                ","
                Telford, England, United Kingdom
              ",Hybrid," Graduate Software Developer Hybrid Working 2022     Location :Telford (West Midlands)     Intakes:September &amp; November 2022       Your Role  As a Graduate Software Developer, you will gain exposure across all systems as well as the full software development lifecycle. There are many technical challenges and interesting projects to get involved with including design and development of new features and enhancements. You’ll be working with a modern tech stack including:    Java, .Net, React, Angular DevOps, Unix, Linux, SQL, Oracle DBs, Pentaho Data Integration (PDI), some SAS, Pentaho Business Analytics (PBA), Business Objects, Microservices, Blue Prism, PowerApps/Platform, Jira, Azure/AWS DevOps, UI Path.    From your first meeting with a client through to the finished product, you will be responsible for designing, developing and maintaining cutting-edge applications and the environments they will function in.    • You will support live systems and applications, implementing bug fixes and exploring improvements through code changes.  • You will take responsibility for components of a much larger system, writing code to complement that which is being developed by colleagues. Help to reshape our clients’ core products, and solutions using the latest technologies.  • Build new software with latest technologies which will involve requirement gathering, designing, and lot of coding.  • Build new software/change the existing software to scale the application to meet the business growth and reduce the operational cost.  • Play a large role in the product lifecycle, contributing to design, development &amp; delivery through our automated deployment pipelines.       Your profile  • A bachelor’s degree, relevant and practical IT experience, as well as a passion for software. A basic knowledge of the tools and languages used to write code would be beneficial.  • Outstanding communication skills – our clients need to feel confident that you understand their requirements.  • The ability to convey complex coding concepts in jargon-free language to a non-technical audience.  • You’re a problem solver keen to learn and progress your career as a Software Developer  • Genuine passion for technology  • Enthusiasm, aptitude, and willingness to learn tonnes of new skills and new technologies, from day one  • A positive attitude and a growth mindset.  • You might not have experience with but will have the aptitude and desire to learn and progress your career in software development; you’ll be fully supported to reach your full potential through training and mentoring programmes.       The job on offer  Capgemini is a global leader in partnering with companies to transform and manage their business by harnessing the power of technology. The Group is guided everyday by its purpose of unleashing human energy through technology for an inclusive and sustainable future. It is a responsible and diverse organization of 310,000 team members in nearly 50 countries. With its strong 50-year heritage and deep industry expertise, Capgemini is trusted by its clients to address the entire breadth of their business needs, from strategy and design to operations, driven by the fast evolving and innovative world of cloud, data, AI, connectivity, software, digital engineering and platforms. The Group reported in 2020 global revenues of €16 billion.       Why Capgemini is Unique  Build Experiences with challenge and impact  We work with a range of clients all with a unique set of business, technological and societal ambitions. Working for Capgemini you get to be at the forefront of designing future experiences, which truly impact our clients and wider society for the better.  Bring your whole self to work in an Inclusive environment  At Capgemini we don’t just believe in Diversity &amp; Inclusion, we actively go out to making it a working reality. Driven by our core values and Active Inclusion Campaign, we build environments where you can bring you whole self to work.  Benefit from Learning for life  Benefit from learning for life with Capgemini’s unique and innovative L&amp;D offering. This is driven by our digital learning platform ‘Next’ and our ‘Learning for all’ mindset.       Get the future you want  Growing clients’ businesses while building a more sustainable, more inclusive future is a tough ask. But when you join Capgemini, you join a thriving company and become part of a diverse collective of free-thinkers, entrepreneurs and industry experts. A powerful source of energy that drives us all to find new ways technology can help us reimagine what’s possible. It’s why, together, we seek out opportunities that will transform the world’s leading businesses. And it’s how you’ll gain the experiences and connections you need to shape your future. By learning from each other every day, sharing knowledge and always pushing yourself to do better, you’ll build the skills you want. And you’ll use them to help our clients leverage technology to grow their business and give innovation that human touch the world needs. So, it might not always be easy, but making the world a better place rarely is. Capgemini. Get The Future You Want.       About Capgemini  Capgemini is a global leader in partnering with companies to transform and manage their business by harnessing the power of technology. The Group is guided everyday by its purpose of unleashing human energy through technology for an inclusive and sustainable future. It is a responsible and diverse organization of 300,000 team members in nearly 50 countries. With its strong 50 year heritage and deep industry expertise, Capgemini is trusted by its clients to address the entire breadth of their business needs, from strategy and design to operations, fuelled by the fast evolving and innovative world of cloud, data, AI, connectivity, software, digital engineering and platforms. The Group reported in 2020 global revenues of €16 billion.  "
