,Title,Company Name,Location,Work Type,Description
201,Software Engineer,"
                  Confedential Company
                ","
                Berlin, Germany
              ",On-site," The ideal candidate will be responsible for developing high-quality applications. They will also be responsible for designing and implementing testable and scalable code.     Responsibilities   Develop quality software and web applications Analyze and maintain existing software applications Design highly scalable, testable code Discover and fix programming bugs     Qualifications   Bachelor's degree or equivalent experience in Computer Science or related field Development experience with programming languages SQL database or relational database skills  Skills - Reactjs , Java , Angular  "
202,Frontend Engineer (m/w/d) - FinTech,"
                  Cadeia
                ","
                Berlin, Berlin, Germany
              ",Remote," Cadeia provides a digital service platform for the structuring, issuance and settlement of complex financial products (e.g. asset-backed securities or syndicated loans but also simple bonds). In addition to enhanced servicing functionalities and a rule-based cash flow distribution solution, the platform also offers reporting, compliance and analytics tools for issuers and investors. At its core, a blockchain-agnostic Smart Contract Engine (SCE) allows for the automated execution of legal contracts, transactions, and payments.   After a successful seed round and recently approved public funding, we are solidly financed.   Tasks  We value passion and motivation higher than experience and training. The willingness to learn and constantly develop beats a streamlined CV in our evaluation.   Nevertheless we would like to let you know a little bit more about our Tech Stack:   React Material UI Type Script Figma GitHub    Requirements    We believe that innovation happens where different perspectives come together to solve difficult problems in ways that were previously impossible.   That's why we specifically look for people who bring different life experiences, different educational backgrounds, different cultures, and different work experiences, but also different personalities. We would love to hear how you can bring something unique and forward-thinking to our team. "
203,Software-Engineer (w/m/d) Digitalisierung für Bahntechnik,"
                  Siemens
                ","
                Erlangen, Bavaria, Germany
              ",On-site," Standort:  ERL S SP 7   Fachabteilung:  SMO CS LS EH   Art der Anstellung:  Unbefristet / Vollzeit   Eingruppierung:  Germany - Non Senior Management - ERA-Entgeltgruppe 09   Gemeinsam machen wir den Unterschied  Siemens Mobility  ist ein eigenständig geführtes Unternehmen der Siemens AG und seit über 160 Jahren ein führender Anbieter im Bereich Mobilität. Zu unserem Kerngeschäft gehören Schienenfahrzeuge, Bahnautomatisierungs- und Elektrifizierungslösungen, schlüsselfertige Systeme sowie die dazugehörigen Serviceleistungen. Wir waren schon immer sehr innovativ, um Reisen schneller, sicherer und komfortabler zu machen. Heute brauchen wir neue Lösungen für neue Herausforderungen wie den Klimawandel und weltweit steigende Bevölkerungszahlen. Das ist es, was uns antreibt. Deshalb gestalten wir Mobilität mit Leidenschaft und sind immer einen Schritt voraus. Durch Digitalisierung machen wir Infrastrukturen intelligent und schaffen Möglichkeiten, die uns nachhaltig und nahtlos von A nach B bringen. Unsere 39.600 Mitarbeiter sind Pioniere im Mobilitätswesen, die dabei helfen, die Welt in Bewegung zu halten.   Ihr neues Aufgabenfeld – herausfordernd und zukunftsorientiert   Als Software-Engineer (w/m/d) Digitalisierung wirken Sie mit bei der digitalen Transformation und treiben entsprechende Projekte mit voran. Sie unterstützen die Mobility Geschäftsfelder beim Architektur-Design von Systemen sowie beim Einsatz moderner Software-Technologien. Sie identifizieren Trends, machen diese für andere verfügbar und treiben gemeinsam mit Kollegen die Entwicklung voran. Sie entwickeln kundenspezifische Lösungen basierend auf standardisierten Produkten und Tools, entwerfen Spezifikationen, technische Konzepte und Schnittstellenintegrationen. Sie treiben eine offene Fehlerkultur und finden alternative Wege, um Innovationsziele zu erreichen. Sie arbeiten partnerschaftlich mit den Bereichen, wie z.B. Software-Architektur und Inbetriebsetzung zusammen. Sie konzeptionieren Testumgebungen und Automatisierungslösungen für Hard- und Software für den Bereich Schienenfahrzeuge und -infrastruktur. Eine ausführliche Einarbeitung, gezielte Förderung durch Training und Weiterbildung sowie die Arbeit im internationalen Umfeld steht Ihnen offen. Sie erwarten vielfältige Optionen und Entwicklungsmöglichkeiten innerhalb des Expert House der Mobility und die Chance auf einen langfristigen zukunftsträchtigen Arbeitsplatz.   Ihre Qualifikationen – fundiert und adäquat   Sie haben ein abgeschlossenes Bachelor-Studium in Informatik, Ingenieurswissenschaften oder einer ähnlichen Fachrichtung. Wünschenswerterweise besitzen sie erste Berufserfahrung in den genannten Technologien, die Sie z.B. in Rahmen einer Werkstudententätigkeit erworben haben. Sie besitzen Kenntnisse in mehreren dieser Technologien: UI/UX Design Prinzipien, Cloud-Plattform AWS und Azure-Ökosystem, Machine Learning, Source Code Tools wie Gitlab, Github. Außerdem besitzen Sie Kenntnisse in den Programmiersprachen: Java, C, C++, C#, Angular, React, PHP, Python. Ein agiles Mindset und Erfahrung in den Mechanismen der Softwareentwicklung (z.B. Scrum), einschließlich Quellcodeverwaltung, Repositories, Wikis und Continuous Integration wären wünschenswert. Außerdem besitzen Sie einen gültigen Führerschein der Klasse B. Gute Deutsch- und Englischkenntnisse runden Ihr Profil ab.   So treten Sie mit uns in Kontakt – einfach und direkt  www.siemens.de/mobility  wenn Sie vor Ihrer Bewerbung mehr über Siemens erfahren möchten.   +49 (9131) 17- 52430  wenn Sie erste Fragen mit unserem Recruiting Team klären möchten. Ansprechpartner dieser Stellenausschreibung ist Peter Wiebories.   www.siemens.de/karriere  wenn Sie mehr Informationen zu Jobs &amp; Karriere bei Siemens erhalten möchten.   Wir legen Wert auf Chancengleichheit und freuen uns über Bewerbungen von Menschen mit Behinderung.   Organization:  Siemens Mobility   Company:  Siemens Mobility GmbH   Experience Level:  Recent College Graduate   Job Type:  Full-time "
204,Full Stack Web Developer,"
                  Vonage
                ","
                Germany
              ",Remote," We are looking for a Software Engineer to develop internal and customer-facing applications that demonstrate how developers can leverage Vonage APIs and SDKs to develop innovative media-rich experiences in their applications. You will work with the Vonage Product Management team to map business requirements to technical requirements, design solutions, and develop software solutions. Your success will come from mastering the Vonage platform   APIs and using that knowledge to provide solutions to our customer’s hardest problems.    About The Team    Center of excellence for client-side WebRTC and media processing features. We develop and maintain the Vonage WebRTC libraries and provide client-side media processing innovation for products and services across several different Vonage business units. We collaborate across an array of Product and Engineering teams to deliver innovative audio and video processing features to a wide variety of Vonage customers.   What will you do?   Build the full stack for applications that demonstrate the innovative features built into the Vonage WebRTC libraries. Leverage Machine Learning technologies to demonstrate how advanced media processing technology can be used to deliver rich user experiences for our customers. Collaborate with engineers who are developing 3D rendering technologies to demonstrate how the Vonage WebRTC libraries combined with Vonage client media SDKs can be used to deliver immersive application experiences. Collaborate with fellow engineers, product managers, and business stakeholders. Become accomplished with data analysis tools so that you can visualize application performance and automate problem solving. Engage in all aspects of the software development life-cycle, including research-oriented exploratory programming, design, implementation, testing, debugging, and data-driven impact analysis.    Must Have    Strong front end and back end software development skills with 4 or more years of experience. Demonstrated experience developing Node.js applications. Knowledge of computer science fundamentals including algorithms, data structures, web development frameworks, and user interface design along with a BS or MS degree in Computer Science or a related technical field. A working knowledge of CI/CD technologies to facilitate automated testing and application deployment . Ability to independently plan and manage your work and communicate with members of a geographically distributed team. Experience developing with UI frameworks such as React, Vue.js, or similar.    Nice To Have    Experience developing streaming media applications OpenGL/WebGL WebXR/ARKit/ARCore Webassmbly  "
205,Fullstack Developer for Web Applications (m/f/d),"
                  Smart Steel Technologies
                ","
                Berlin, Berlin, Germany
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
206,Full-Stack Developer (m/f/d),"
                  Körber
                ","
                Germany
              ",Remote,"  Your role within our team     Implementing and integrating software in Node.js Enhancing and optimising back-end software from within an agile team Creating and maintaining front-end applications in HTML/JavaScript/CSS/React.js/Vue.js Implementing interface and module tests     Your profile     Degree in an IT-related subject Good skills in the back-end environment (Node.js, AWS, databases) Knowledge of designing, parameterising and communicating databases Experience in front-end development, REST, HTML, React and Vue.js Experience with version management and ticket systems Experience in agile software development processes advantageous Experience in UX/UI advantageous Enthusiastic about developing complex application solutions in an IT environment Interest in new challenges and technologies Creativity, motivation, initiative and willingness to take on responsibility Good spoken and written German and English     Your benefits     A pleasant working atmosphere within a modern company Creative, independent and self-directed work Permanent job contract Flexible working hours with option to work from home 30 days’ annual holiday leave Christmas and holiday bonuses Integration with a dynamic and agile team using modern development tools Numerous employee events    Recruitment team  "
207,Frontend Developer - EMEA (m/w/x),"
                  Sauce Labs
                ","
                Germany
              ",Remote,"  About Us    In today’s software-centric economy, speed is everything. Before Sauce, testing took too long, it was tedious, expensive to maintain and placed focus only on monotonous infrastructure issues. With Sauce, developers are free to innovate and accelerate their software development cycles, improve quality, deploy with confidence and reduce costs. Our automated testing cloud gives our customers the ability to deliver a flawless digital experience to their customers by ensuring the web and mobile applications people use every day work on any browser or device. We call that automated testing, but you’ll probably just call it awesome!    The Role    You will contribute to the design and implementation of our user interface, i.e. the web console. You will have a chance to work directly with our end-users, engineers and leads from leading technology companies. You will collaborate with the rest of the engineering team, including our SDK, systems, and toolchain engineers, to bring a differentiated engineering-centric solution to market. Our UI is built in a cutting-edge front-end technology (ReasonReact). This position leans heavily toward UI work, but would include the opportunity to also work on our service APIs. The position is remote and our engineering team is distributed across the globe.    Key Responsibilities    Implement new features using of our apis Iterate with product managers &amp; users to continuously improve our UX    Job Requirements    3+ years of frontend engineering experience. Fluency using Javascript, HTML/CSS, ReactJS, git    Nice To Have    Experience in React/ReasonML    Security Responsibilities At Sauce    At Sauce, we will commit to supporting the health and safety of employees and properties, partnering with internal stakeholders to learn and act on ever-evolving security protocols and procedures. You’ll be expected to fully comply with all policies and procedures related to security at the department and org wide level and exercise a ‘security first’ approach to how we design, build &amp; run our products and services.   Sauce Labs is proud to be an Equal Opportunity employer and values diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender identity/expression/status, sexual orientation, age, marital status, veteran status or disability status.  Please note our privacy terms when applying for a job at Sauce Labs.   #Remote #SauceEU   "
208,Full-Stack Software Developer (m/w/d),"
                  onpreo | Die Makler-Lösung
                ","
                Cologne Bonn Region, North Rhine-Westphalia, Germany
              ",Remote," Tasks  Responsibilities:   Supporting the software development of all onpreo software products as a full-stack software developer Creation of prototype software and new features Modifying software to fix errors, improve its performance or upgrade interfaces Writing of software documentation Definition and development of test cases and validation procedures Consulting with the team and other departments on project status and proposals Analysing information to recommend and plan new systems or modifications of existing systems Conferring with project managers to obtain information on limitations, capabilities, and requirements Participation on daily stand-ups, sprint meetings and other key meetings    Requirements    Requirements:   Bachelor’s degree in computer science, information technology, electrical engineering, mechanical engineering, industrial engineering, mathematics or related degree Knowledge of the software development life-cycle The desire to work in a fast-paced environment with likeminded team members Experience with deep programming language knowledge in one or more programming languages (it does not matter which one) Creativity is a plus Experience with React and Javascript/TypeScript is a plus but not required Experience with Git    Benefits    Why onpreo  Besides our people, culture and mission, there are a variety of additional benefits that make onpreo GmbH a great place to work! Work with us and get:   ‍   A competitive compensation package that includes salary, benefits and possibly virtual stock. 28 days paid vacation + 2 days off for Christmas and New Year's Eve (because we love what we do, but we also love vacation!). An inclusive, equal opportunity and multicultural work environment. Annual personal development budget of €1,000 for conferences, courses, books, career coach, etc. With ""Onpreo Flex"" you decide where you work most effectively. To do this, we offer you a flexible framework of 50% office and 50% remote working. Our remote working policy includes the option to work from home or from anywhere within the UK or the European Economic Area. A highly effective work environment with short decision-making paths. Providing for tomorrow: the opportunity to invest in occupational disability insurance. Choose between three mobility options: Lime-Roller Flat, JobRad® bicycle or monthly pass for public transport. Subsidized gym membership for €20 per month. Lunch Settlement and Subsidy with Billyard™. Regular company and team events such as city trips, ski trips, Christmas parties and more! (COVID approved). Mental health support, knowing that mental well-being plays an important role in our personal and professional success. #OnpreoCares. Two Impact Days that you can use to make a difference for the environment and society. One day is for an individual project and one is for a company-wide initiative! #SocialResponsibility.   If you think you could be a good fit for us, click on ""Apply now"". We are looking forward to meeting you! "
209,Mobile Application Developer (m/f/d) ,"
                  GK Software SE
                ","
                Cologne, North Rhine-Westphalia, Germany
              ",Hybrid,"  Locations:Berlin, Cologne, Hamburg, Home Office (Germany), Jena, Pilsen (Czech Republic), Schoeneck (Vogtland), St.Ingbert     YOUR RESPONSIBILITIES:     Conception and development of software solutions for iOS and Android Support in the further development of our entire frontend stack Use of the iOS SDK / Android SDK as well as programming in Objective-C/Swift/Java/Kotlin Evaluating new technologies and testing their integration in our projects Ensuring the function of the ideas through automated tests Working in an agile cross-functional team, taking responsibility and contributing your ideas     YOUR PROFILE:   Completed studies in computer science or an equivalent qualification with sound knowledge or several years of experience in the programming languages Objective-C, Swift, Java or Kotlin. Know-how in development with databases and web services Extensive experience in the implementation of mobile apps with client-server communication Very good knowledge of the iOS / Android standard frameworks, APIs and common design patterns Ideally practical experience in TypeScript and Vue.js Conversational English skills, German skills advantageous Enjoy developing innovative solutions in motivated, international teams of developers     WE OFFER:   GK enables you to work from home at any time We put emphasis on a long-term and trustful cooperation by offering permanent employment relationships with flexible working hours Lease a maximum of 3 bikes up to a total value of €9,000 An international working environment as well as a cooperative working climate with space for own ideas, creativity and concepts Turn your friends into colleagues: recommend a new employee and receive a referral bonus of €3,000 net Develop yourself professionally and personally through our own GK Academy and e-learning offerings Leasing of the latest Hardware for the private usage as part of our employee PC program. We make sure that your job-related equipment is ready for you for a smooth start from the first day of work Discounts offered through our corporate benefits program Location-related preventive measures (running groups, online sports courses, massage, blood donation appointments, health day Advantageous everyday life facilitations while you are in the office, such as parcel and bread roll service, pharmacy delivery service and much more Internal restaurant, bouldering and climbing wall, in-house kindergarden “Pixel” on the campus site at our headquarter in Schoeneck (Saxony) as well as a wide range of culinary offerings at the other locations Spend time with your colleagues outside the office at our many company events    If you are looking for a career with prospects, then apply via our career portal.    Your contact person is Philipp Barthel.  We look forward to hearing from you!  "
210,Data Scientist (m/f/x),"
                  dexter health
                ","
                Cologne Bonn Region, North Rhine-Westphalia, Germany
              ",Remote," 👋🏼 Hello, we are dexter health!   We are an innovative healthtech start-up and want to improve the healthcare system and thus the health of all people. We have taken it upon ourselves to solve the lack of care  and other problems in hospitals and nursing homes by means of technology  , for which we have developed a voice user interface and smart speaker with an interdisciplinary team.   The global pandemic has revealed and highlighted a fractured system - the healthcare system. We have developed a Smart Speaker called dexter  to support healthcare professionals, especially nurses. We believe that nurses deserve to be at the forefront of tech and benefit from it. Do you agree?   Tasks  As a part of our team, you will...   Use and build ML pipelines and algorithms to improve our product Work on Speech-to-Text, Natural Language Processing, Dialogue Management, and Text-to-Speech, .. Track and analyze the status-quo of the literature and implement it Make this company your own and be responsible - Hands-on mentality! Learn about the healthcare sector and our customer's needs to better design our solution Report directly to our Chief Technology Officer Balance speed and quality, with a focus on tangible results.    Requirements    Do you think that the following lines describe you?   A relevant degree, experience as a ML Engineer (preferably 2-5+ years experience) Willingness to learn new skills and grow with the company You know common programming languages, concepts, and architectures (Python in particular) Experience working with cloud infrastructure and data pipelines Preferably interest in healthcare Attention to detail &amp; excellent communication skills Able to work fully remote    Benefits    Flexible &amp; remote (!) working hours Fair and competitive salary + attractive employee stock option plan Growth opportunities: lead your own team soon, become head of.. 😃? A diverse, interdisciplinary team and the chance to improve people's life and health The once-in-a-lifetime chance to be part of something big 🌍? Choose your Equipment/Laptop 💻!   dexter health is fixing a broken healthcare system. We believe that by supporting nurses 👩🏻‍⚕️ with tech, we equip professionals to continue delivering the biggest good we have: health.   We aim to go big and global 🌍. This won't be a tiny company, we plan to become one of the biggest things in Europe. Do you want to be part of it? "
211,Mobile Developer Flutter (m/f/d) at least € 65k + shares,"
                  eMedicals Healthtech
                ","
                Frankfurt, Hesse, Germany
              ",On-site," eMedicals Healthtech GmbH is an ambitious Digital Health startup based in Frankfurt am Main. Thanks to its globally unique innovation, eMedicals won multiple awards and is promoted by the Federal Ministry of Education and Research, Hessian Ministry of Science and Art and funded by multiple investors as well as financial Institutions.   We are expanding our 15 members strong team consisting of doctors, nutritionists, designers, financial and tech experts! You are welcome to join us on our mission to increase patients’ quality of life and slow down the progression of nutritionally sensitive diseases, such as Chronic Kidney Disease (CKD).   Tasks  Creation of high-quality mobile health application for iOS and Android using Flutter   Develop mobile/web-based front-ends and cross-platform clients with online/offline functionality based on agreed scope and requirements Develop intuitive and user-friendly cross-platform applications for mobile/tablet devices Creating clean interfaces and smooth interactions based on UI/UX designs and documentation for a range of devices Planning, co-design and implementation of new features in an agile team Selection of new technologies and further development of products    Requirements    Completed studies in computer science or comparable studies Professional experience in Dart and Flutter Plus point: Knowledge in native development with iOS and Android Plus point: Experience with Javascript, Typescript, HTML5 and CSS3 Familiar with clean architecture Good understanding of code versioning tools, such as Git Business fluent knowledge of German    Benefits    Very good salary package (salary + shares in the startup) Startup culture with flat hierarchies and transparency Flexible working hours Home office job ticket Leasing bicycles Free drinks, fruit, snacks Further education and training company events (going out eating and drinking together) Health programs Ergonomic and modern workplaces   Be part of eMedicals and make your parents, partner and your friends proud (and turn haters into admirers 😉;) "
212,Frontend Developer*,"
                  EDAG Group
                ","
                Ingolstadt, Bavaria, Germany
              ",On-site," Das sind wir: Zusammen arbeiten, zusammen wachsen, zusammen Neues schaffen: EDAG verbindet Mensch und Zukunft – hier teilen Unternehmen und Mitarbeiter die gleiche Vision. Auf hohem Niveau gehen Sie bei uns Ihren eigenen Karriereweg, national oder international.   Hohe Kompetenz und die Leidenschaft für neue Herausforderungen machen unseren Bereich Electrics/Electronics zum Wegweiser in die automobile Zukunft. Gehen auch Sie den nächsten Schritt und unterstützen Sie unser Team.   Frontend Developer*   Daran werden Sie wachsen:   Entwurf und Design von innovativen und technologisch anspruchsvollen Web-Anwendungen mit benutzerfreundlichen Oberflächen Erstellung automatisierter Entwicklertests und fachlicher Regressionstests Nutzung von Frameworks wie ReactJS, Angular oder Vue.JS Durchführung von Design- sowie Code-Reviews Übernahme von Verantwortung im agilen Projekt sowie Präsentation der Arbeitsergebnisse beim Kunden Erstellung der zugehörigen Dokumentation    Damit bringen Sie uns voran:   Erfolgreich abgeschlossenes Studium im Bereich Informatik oder eine vergleichbare Qualifikation Kenntnisse in Web-Technologien wie HTML, CSS, JavaScript sowie idealerweise mit Typescript und Frameworks wie React, Angular oder Node.js Idealerweise erste Erfahrung im Umgang mit hybriden Web-Apps wie Cordova oder Electron bzw. mit Progressive-Web Apps Geschulter Blick für gutes Design und Passion für optimale User-Experience Freude an der Entwicklung von Web-Apps und ausgeprägte Kommunikations- und Teamfähigkeit Sehr gute Deutsch- und Englischkenntnisse Geschlecht, Alter, Nationalität und Religion sind für uns nicht relevant – was zählt, sind Sie.    Jetzt bewerben!   Kontakt:   Clara Netter   +49 170 6973630   Benefits:  Weiterentwicklung   Mobiles Arbeiten*   Betriebsveranstaltungen   Ticket Plus Karte   Gesundheitsmanagement   Flexible Arbeitszeiten   Diese Benefits sind abhängig von der jeweiligen Tätigkeit, dem Standort oder der Infrastruktur.    weitere Benefits   Das klingt nach Ihrer nächsten Herausforderung? Dann freuen wir uns auf Ihre Bewerbung!   Jetzt bewerben!   Bei Fragen können Sie sich jederzeit gerne telefonisch bei uns melden. Wir weisen Sie darauf hin, dass der E-Mail-Kanal nicht verschlüsselt ist. Daher bitten wir Sie, uns keine personenbezogenen Daten per Mail zu schicken. "
213,Full-stack Web Developer (gn),"
                  cubemos
                ","
                Munich, Bavaria, Germany
              ",On-site,"<span class=""artdeco-inline-feedback__message""> This job is sourced from a job board. <button aria-label=""Learn more"" class=""artdeco-inline-feedback__linktext"" type=""button"">Learn more </button>"
214,"Frontend Engineer (Angular) - Hamburg, London, Zurich","
                  Pexapark
                ","
                Hamburg, Hamburg, Germany
              ",On-site," At Pexapark, we are passionate about the growth of green energy to create a more sustainable world. Our vision is to become the operating system for buying, selling, and managing renewable energy. We work towards creating an efficient market for renewable energy to attract more investment capital and lower the transaction costs so that companies can attain their net-zero targets faster, and accelerate the buildout of renewable energy towards a more sustainable world.   At Pexapark, we are passionate about the growth of green energy to create a more sustainable world. Our vision is to become the operating system for buying, selling, and managing renewable energy. We work towards creating an efficient market for renewable energy to attract more investment capital and lower the transaction costs so that companies can attain their net-zero targets faster, and accelerate the buildout of renewable energy towards a more sustainable world.   If you share our vision and want to make a lasting impact on the way the renewable industry works and support the decarbonization of our planet, we want to hear from you!   Tasks  As a Frontend Engineer at Pexapark, you join our effort to build the software suite that acts as the new Operating System for renewable energy companies. Our suite covers the full spectrum from sourcing, negotiating and closing PPA transactions to monitoring entire portfolios of renewable energy assets in terms of revenue and risk.   You will analyze, design and implement features to extend product functionality, as well as continuously work on reducing technical debt and improving the development process. You will work in a cross-functional team located in Zurich, London, Hamburg, and Lviv.    Requirements    WHAT MAKES YOU A GOOD FIT   Solid development experience with a modern frontend stack of 3+ years Strong Experience in HTML5 and CSS3 Strong Experience in ES6+ (TypeScript is a plus) Experience in Angular (or React, Vue or similar) Strong UI styling skills Familiarity with CSS Preprocessors (SASS, LESS etc.) Experience with backend technologies (preferably Java) is a plus, but entirely optional    What You Can Expect From Your Fellow Pexans    Respect and appreciation of others Curiosity and a strong learning mindset Self-drive and willingness to achieve the goals you set yourself, even if it’s hard You’re proactive, and you share your ideas Ambition to deliver high-quality code and make sure it works exceptionally well Good communication skills in English A high degree of self-motivation Strong analytical skills and ability to solve complex tasks Be willing to travel between our locations occasionally Team player who enjoys working with others A good sense of humor    Benefits    A start-up culture with flat hierarchy and no bureaucracy We use state-of-the-art infrastructure and technologies to build our products International team, working together with colleagues from across Europe Highly flexible work environment – both in terms of time and location We want you to continuously learn and grow Free choice of state-of-the-art developer machine (MacOS, Windows or Linux) 25 workdays paid vacation, paid sick leaves   Are you ready to apply for your professional future at Pexapark? Don't hesitate and send through your application - we're looking forward to meeting you! "
215,Junior Software Entwickler UI5 / Fiori (w/m/d),"
                  Capgemini
                ","
                Hamburg, Hamburg, Germany
              ",Hybrid," Capgemini ist einer der weltweit führenden Anbieter von Management- und IT-Beratung, digitaler Transformation sowie Technologie- und Ingenieursdienstleistungen. Wir bieten dir ein inspirierendes Team, flexible Karrieremöglichkeiten sowie die Freiheit, mit deiner Arbeit für dich und andere Perspektiven zu schaffen.  Du liebst Herausforderungen rund um Prozessgestaltung und -optimierung mit SAP S/4 HANA und C/4 HANA-Lösungen in der Cloud oder klassisch On-Premise? Dann bist du im Team Package Based Services  (PBS) genau richtig.   Als globaler SAP-Partner ist Capgemini einer der größten und erfahrensten SAP-Systemintegratoren. Ausgezeichnet mit dem Award Customer Choice Partner of the Year – Large Enterprises  und mit vier Jahrzehnten SAP-Erfahrung, ist bei uns ein professionelles Arbeiten im SAP-Umfeld gewährleistet. Mit mehr als 3.500 zertifizierten Mitarbeitern sind wir die Nummer 1 bei den SAP S/4 HANA-Zertifizierungen in Europa.   Profitiere von unseren internen Communitys und gehe in den aktiven Erfahrungsaustausch mit unserem global aufgestellten SAP Center of Excellence  .   Dein neuer Job   Du entwickelst und gestaltest im Team maßgeschneiderte IT-Lösungen vor allem in UI5/Fiori/JavaScript mit Du wirkst im gesamten Software-Entwicklungsprozess in UI5 mit: von der Analyse und Fachkonzeption über das Design verteilter und moderner IT-Architekturen im UI5-Umfeld bis hin zu Implementierung und Test Du arbeitest sowohl an der Weiterentwicklung bestehender Softwareanwendungen als auch an kompletten Neuentwicklungen mit Im Team analysierst und bewertest du die Prozesse und IT des Kunden und identifizierst Verbesserungspotenziale Im Laufe der Zeit kannst du dich entsprechend deiner Präferenzen und Fähigkeiten, z. B. mehr in Richtung Projektleitung oder Solution Architecture, entwickeln    Dein Profil   Hochschulabschluss mit sehr guten Leistungen in (Wirtschafts-) Informatik oder einem anderen Studiengang mit IT-Bezug Erste Praxiserfahrung im Software Engineering mit SAPUI5 (Softwareentwicklung, Frontend-Entwicklung, IT-Architektur, Test) Wichtig ist uns, dass du gerne eigenverantwortlich und im Team mit Kolleg*innen (auch an Near- / Offshore-Standorten) und dem Kunden arbeitest Kreativität, logisch-strukturiertes Denken und eine gute Portion technische Neugier Ausgeprägte, kommunikative Fähigkeiten Projektabhängige Reisebereitschaft und sehr gute Deutsch- und Englischkenntnisse    Dein Einstieg bei uns   In den ersten 12 Monaten deiner unbefristeten Festanstellung startest du mit unserem Einsteigerprogramm Get Started  direkt durch. Die Mischung macht´s: Die Arbeit in Top-Projekten, professionelle Trainings, die enge Betreuung durch einen persönlichen Mentor und der Austausch mit Managerinnen und Managern sowie Kolleginnen und Kollegen aus aller Welt bilden die perfekte Grundlage für deine IT-Karriere.   Deine Benefits   Flexible Arbeitszeit- und Auszeitmodelle Mobiles Arbeiten – auch hybrid von Zuhause aus Jobfahrrad-Programm Vielfältiges Weiterbildungsangebot und ein internationales Netzwerk Familienservice – auf die individuellen Bedürfnisse zugeschnittene Lösungen Deferred Compensation – im Ernstfall und im Alter gut abgesichert Verlängerte Entgeltfortzahlung – materielle Sicherheit im Falle einer ernsthaften Erkrankung Gesundheitsangebote Attraktiver Arbeitsplatz für Menschen mit Behinderungen Work-life-balance Mitarbeiterrabatte Und viele weitere    Bewirb dich jetzt   Get the future you want – Bewirb dich direkt über den Bewerben-Button. Bei Fragen steht dir Isabell Wollenweber  unter career.de@capgemini.com zur Seite.   Diese Anzeige ist online, solange die Stelle verfügbar ist. Wir freuen uns auf deine aussagekräftige Online-Bewerbung. Bitte habe Verständnis, dass wir keine postalischen Bewerbungen berücksichtigen und Originalunterlagen nicht zurückgeschickt werden können.   Capgemini lebt Vielfalt am Arbeitsplatz. Diversität sorgt in unserem Unternehmen für Inspiration und Innovation. Wir freuen uns besonders über Bewerbungen von qualifizierten Talenten, unabhängig von Herkunft, Nationalität, Geschlecht, Hautfarbe, ethnischer und sozialer Herkunft, Religion, Alter, Behinderung, sexueller Orientierung und Lebensphase.   Erfahre hier mehr zu unserem Bewerbungsprozess und erhalte Tipps für deine Bewerbung. Steig jetzt bei Capgemini ein und profitiere von unseren zahlreichen Benefits. Mehr Informationen zu den IT-Berufsfeldern bei Capgemini und unseren Standorten in Deutschland findest du auf unserer Karriereseite: capgemini.de/karriere   Informiere dich auf glassdoor und kununu, wie unsere Mitarbeiter*innen Capgemini als Arbeitgeber bewerten.  "
216,Software Engineer Web (m/w/d),"
                  PaketConcierge
                ","
                Berlin, Berlin, Germany
              ",On-site," You are looking for a:   a sensible business model sustainably reduce emissions make a real difference become part of a success story   Then come and join us!   As universal multi-carrier pick-up points, PaketConcierges accept all packages of registered consumers, regardless of where or what is ordered and which carrier handles the delivery. The bundled delivery of the packages to PaketConcierges has huge efficiency benefits causing significantly less CO2 emissions on the last mile. The scalability and impact of PaketConcierge convinced renowned investors and has received multiple awards.   Tasks  Tech is at the core of our business. We strive for an outstanding user experience. Combining this with the process-driven field of business we are in creates exciting challenges. At the current stage, we are building the solid foundation that will be the backbone of PaketConcierge for the next phase.   As a Web Engineer, you will be involved in our consumer-facing product and internal business tools. Your keen attention to detail is key to releasing polished user-facing experiences. Within a small team, you have the opportunity to take ownership. You ensure on-time delivery of incremental product improvements. Our iterative approach and release pipeline enables us to move quickly and react to consumer feedback.    Requirements    You have 2+ years of experience in software engineering You are comfortable with TypeScript, Node.js, and React You have a passion for outstanding UX and are keen to work closely with the team to achieve this You care about quality - both in code and in product You are a developer who understands the importance of communication You are willing to challenge yourself and learn new skills - and also to share your knowledge within the team    Benefits    🎯 Full-time position 🏄 Flexible working hours 👩‍💻 Home Office is possible 🍔 Regular team events 💸 Educational budget 🙌 Appreciative management culture and flat hierarchies 🦄 Office in the startup neighborhood Berlin Mitte   Have we spiked your interest?  Send your application to Gregor. We are looking forward to hearing from you. "
