,Title,Company Name,Location,Work Type,Description
59,Data Engineer (w/m/d),"
                  Robert Half
                ","
                Hamburg, Hamburg, Germany
              ",On-site," Data Engineer (w/m/d)  gesucht  - Für unseren Kunden, ein Unternehmen mit Sitz in Hamburg, suchen wir zum nächstmöglichen Zeitpunkt einen Data Engineer (w/m/d)  .   Bei der Position handelt es sich um eine direkte Festanstellung bei unserem Kunden. Die Betreuung und Vermittlung sowie alle unsere weiteren Serviceleistungen sind für Sie als Bewerber kostenfrei.   Unser Kunde bietet   Spannende Projekte, die stets in Abstimmung mit dem Team selektiert werden Vertrauensarbeitszeit, flexible Einteilung von Home-Office 12 Kollegen, familiäres und respektvolles Arbeitsklima Flexibler Gehaltsanteil, der entweder ausgezahlt oder in Freizeitausgleich umgewandelt werden kann Urlaubstage: 28 (in den ersten 2 Jahren); dann 30    Ihre Aufgaben als Data Engineer (w/m/d)   Anforderungsmanagement bei Datenintegration, -modellierung und ETL-Strecken Beratung bei der Einführung von Datawarehouse/BI Projekten und Tools Übernahme von Projektleitungsaufgaben    Ihr Profil   2-3 Jahre Berufserfahrung Tech-Stack: Cloud: AWS, Azure, oder GoogleCloud BI-Tools: Tableau oder Qlick DMBS: Oracle oder MSSQL Kenntnisse im Bereich Data Architektur (ETL, Reporting-Lösungen..) Reisebereitschaft in Abstimmung mit den Kollegen und den Kunden    Haben wir Ihr Interesse geweckt?  Dann bewerben Sie sich online als Data Engineer (w/m/d) unter Angabe der Referenznummer  06780-0012282193  - Ihr Lebenslauf genügt. Bei Fragen steht Ihnen Frau Sina Stephan von Robert Half gerne zur Verfügung. Bitte beachten Sie, dass die aktuelle Covid-19 Situation keine Auswirkungen auf unseren Bewerbungsprozess hat. Als Alternative zu persönlichen Gesprächen bieten wir aktuell Telefon- oder Video-Interviews an.  Die Robert Half Deutschland GmbH &amp; Co. KG verarbeitet die Daten von Bewerbern, die zur Durchführung des Bewerbungsverfahrens erforderlich sind. Weitere Informationen zum Datenschutz, insbesondere zu Ihren Rechten, finden Sie unter "
60,(Junior) PHP Engineer (f/m/d),"
                  Kaufland e-commerce
                ","
                Cologne Bonn Region, North Rhine-Westphalia, Germany
              ",Remote," Anstellungsdetails  Permanent contract, full-time or part-time, Cologne / Düsseldorf / Darmstadt / Remote (in Germany)   Info   Who We Are    We operate Kaufland.de: Several thousand sellers and millions of products make us one of the fastest growing online marketplaces. Our work is characterised by a dynamic corporate culture, with a start-up mentality and the power of a big corporate group. We combine knowledge and many years of experience in e-commerce with flat hierarchies and a highly motivated team. Whether it's from an intern: We take every idea seriously, because we want to work together in shaping the future of e-commerce!   We love flexibility!  We offer you the best environment to work in a flexible and focused way: You decide whether you want to work in our office in Cologne // Darmstadt while at the same time having the opportunity to work remotely. We want to offer you the most attractive workplace in e-commerce and a maximum of flexibility for your personal work-life balance.   Day-by-day, our development team of over 250 experts pursues the goal of creating the best-possible customer shopping experience for the Kaufland marketplace. We are here to inspire millions of customers, to help them find, purchase and get the things they love. To enrich the lives of our customers, we collaborate in cross-functional teams, in which product owners, product designers, frontend and backend engineers, data scientists and lean managers join forces. Details regarding the challenges of the respective product areas can be found here: https://kaufland-ecommerce.com/team/tech/.   Detail  Your tasks – this is what awaits you in detail   As a Junior PHP Engineer (f/m/d) you proactively develop the Kaufland Marketplace and internal services further In our cross-functional teams, independent teams, you regularly work with colleagues from other disciplines to develop products that make our customers happy You learn about cutting edge technologies and innovative processes and stay up-to-date on current trends in the engineering world In pair-programming sessions, you have the opportunity to gain and share knowledge with your team and continuously learn new things You actively contribute in planning &amp; building scalable and reliable software solutions    Your Profile – This Is What We Expect From You    You have an educational level that corresponds to completed university studies in (business) information technology, (business) engineering, mathematics or physics, or you finished an IT relevant apprenticeship, or you have equivalent professional experience Ideally, you have gained previous experience in object-oriented programming, preferably with PHP, modern frameworks (Symfony, Laravel or similar), and knowledge of relational databases (MySQL or similar) You understand clean coding principles and best practices to ensure sustainable, reliable and extendable code You have the drive to continuously develop both yourself and your team further in order to become a little bit better every day You are passionate about what you do and have a strong interest in current e-commerce trends and developments You have excellent communication skills, are willing to embrace our company culture and values and enjoy working in an international, english-speaking team    What We Offer    Create your own work-life! We offer you the best possible flexibility in terms of working hours and location A highly-motivated and qualified team from different fields and numerous nations The future is digital - Develop the e-commerce of the future with us and work on a product with millions of users with a broadly-based technology stack Power meets dynamic - flat hierarchies and start-up mentality meet and the power of a big corporate group and offers you an agile and secure working environment at the same time Free choice of hardware – we provide you with the development environment of your choice Personal &amp; team growth: We love to have flexibility in terms of working location, but we also believe that personal interactions are important. That’s why we organize company events, and cover the costs to bring you there and to other (approved) get togethers with your peers. The same applies to conferences and other learning opportunities. We want everybody to grow personally and professionally, as a team and as a company. Top conditions at the Urban Sports Club for fitness, team sports, yoga and more   Check out our Principles &amp; our blog for even more insights into our company culture!   Refer an Engineer Program  You want to work for us, but not without your dearest colleague? Join us as a team and earn money by referring your buddy for one of our open Tech positions! Depending on the level we offer a bonus up to 1.300,- € per referral, which will be paid after successful recruitment (the first part with your first salary, the second part after your buddy passes the trial period).   Bewerben  Why are you the perfect fit for this position? Don't bother with cover letters - we're interested in facts and figures!   Ansprechpartner  _ _Your contact person: Alina Asmus  Kaufland e-ecommerce   Kaufland e-commerce Services GmbH   Postal address:   Habsburgerring 2   50674 Köln   We're looking forward to your application!__ "
61,Data Engineer (m/f/d),"
                  Segment of One (SO1) - Sold to Schwarz Group. Europe’s Largest Retailer.
                ","
                Berlin, Berlin, Germany
              ",Remote," How can we change the world to make marketing both relevant and impactful? With your help! At Schwarz Media Platform  , we are on a mission to build Europe's largest and most advanced ad network for retail - a real-life AdTech application with a big impact on consumers, stores, and advertisers. It is based on Europe's largest retail data pool from Europe's No. 1 retailer, Schwarz Group, and cutting-edge technology that understands individual consumer behaviour at scale. If you are interested in this vision and are excited about how data and machine learning can help us get there, you will love Schwarz Media Platform  .   Tasks  Responsibilities:   Help to scale our data stores, data pipelines and ETLs handling terabytes of one of the largest retail companies Design and implement efficient data processing workflows Extend our reporting platform for external customers and internal stakeholders Continue to develop our custom data processing pipeline and continuously search for ways to improve our technology stack along our increasing scale Measure, analyze and optimize the performance of our data processing pipelines Work with data scientists and software engineers, to build and integrate fully automated and scalable machine learning &amp; reporting solutions    Requirements    Fluency with Python and good knowledge of SQL Experience with developing scalable data pipelines with Apache Spark Good understanding of efficient algorithms and know-how to analyze them Curiosity about how databases and other data processing tools work internally Familiarity with Linux ecosystem and working with command-line tools Familiarity with git Ability to write testable and maintainable code that scales Excellent communication skills and a team-player attitude   Great if you also have experience with:   Practical experience in developing services Experience with Kubernetes Experience with Google Cloud Platform or Amazon Web Services Knowledge of columnar databases and file formats like Apache Parquet or Avro Knowledge of ""Big Data"" technologies like Apache Hive, Apache Hudi or Delta Lake Experience with workflow management solutions like Apache Airflow, Argo Workflow or Google Dataflow / Apache Beam    Benefits    Our main office is in Berlin, but you will find our team members working remotely. But despite being geographically spread, we are strategically united in changing the advertising game for good. We work in small teams with fast feedback loops, which enables us to “get stuff done” and work on challenging problems. Because our team comes from all over the world, our company language is English, (but you might hear the odd German, Russian or Spanish conversation).   At Schwarz Media Platform, we keep the personal togetherness and office environment alive despite remote locations by meeting for virtual coffees, cocktail or game nights every now and then, and also meeting in person at exciting offsite locations across Europe every six weeks.   We offer our employees unique learning opportunities and the chance to take on important projects from day one together with:   A highly energetic environment and smart colleagues who will help you accelerate your professional growth Autonomy to shape your role and significantly impact the company’s direction and future Above market salary and 30 vacation days Work as a member of a cross-functional, fully remote product team Utilize a modern tech-stack: incl. Python, Terraform, ArgoCD, Google Cloud Platform  "
62,Data Engineer (m/w/d),"
                  Asaphus Vision GmbH
                ","
                Berlin, Berlin, Germany
              ",On-site," Are you looking for your next big adventure? Are you eager to work in a highly motivated team of experts in machine learning and deep neural networks? Do you enjoy the challenge of completing projects to a high standard? Then join our team! As a Data Engineer, you will develop cutting-edge computer-vision software for driver-monitoring and vehicle-interior monitoring that are deployed by international automotive manufacturers.  Tasks   You will have a central role in developing and operating our machine learning infrastructure. Data acquisition, cleaning, and processing. Development of tools for data collection. Automating our data processes with tools like Gitlab CI, Jenkins, and docker. Distributed storage and processing of our data using Hadoop. Data analysis, monitoring, and reporting. You will have responsibilities throughout our machine learning development pipeline. You will participate in designing our data architecture. You will work in a cross functional team in a rapid development environment.    Requirements    2 years or more of work experience with Python and a masters degree in Computer Science or similar. Very good knowledge of Python and Linux. You write clean, reliable code. Experience with data processing. Experience with cloud computing is a plus. Experience with databases is a plus. Independent working mentality, proactive attitude and an entrepreneurial mindset. Good communication skills in English, both verbal and written.    Benefits    Flexible working hours for a good work-life balance. Exciting and responsible tasks. Open corporate culture, flat hierarchies in a young and international team. Modern office at S Tiergarten (Charlottenburg).   Interested? Then send us your CV including salary expectations and possible starting date to the given Email address.  "
63,Data Engineer (m/w/d) Bahntechnik- und Signaltechnik,"
                  ALTEN Germany
                ","
                Berlin, Berlin, Germany
              ",On-site," Bei ALTEN entwickeln Sie die Technologien von morgen und vor allem sich selbst! Wir sind strategischer Partner für Unternehmen aus dem Umfeld des Bahn- und Schienenverkehrswesens. Dabei entwickeln wir für Projekte der   „Digitalen Schiene Deutschland“ Technologien wie ETCS, TMS, OBU, LockTrac, ARAMIS, Stellwerke, Streckensysteme, bzw. vieles mehr im Zug und auf der Strecke. Sind Sie bereit für agile und innovative Projekte bei denen Sie durch Ihr technisches Know-how punkten können? Dann verstärken Sie unser Team!   Zur Verstärkung unseres Teams suchen wir ab sofort Mitarbeiter/innen in Festanstellung oder freiberuflicher Tätigkeit als   Ihre Aufgaben   Als Data Engineer (m/w/d) übertragen Sie Daten auf Basis von kundenspezifischen Informationsquellen für verschiedene Bahnstrecken Hierbei importieren Sie Daten sowohl automatisch als auch manuell aus Rohdatendokumenten und Planungszeichnungen Zudem erweitern Sie Engineering-Leitfäden aus den grundlegenden Erkenntnissen Ihrer Arbeit Des Weiteren überprüfen Sie die konstruierten Daten und stellen das richtige Qualitätsniveau sicher Darüber hinaus sind Sie für die Ideenfindung, Optimierung und Umsetzung der Prozesse verantwortlich   Ihr Profil   Sie verfügen über ein abgeschlossenes Studium der Elektrotechnik, Nachrichtentechnik, Informatik, Berufserfahrung als ausgebildeter Techniker oder Vergleichbares Berufserfahrung in der Bahntechnik, speziell mit Planungsdaten, Dokumenten und Zeichnungen, bringen Sie mit Weiterhin besitzen Sie Kenntnisse im Eisenbahnverkehrsmanagementsystem zur Überprüfung der erstellten Daten Zudem kennen Sie sich in RailML/XML sowie der Datenspeicherung (Nexus) im Konfigurationsmanagement-Repository aus Sehr gute Deutschkenntnisse runden Ihr Profil ab    Unsere Benefits    Flache Hierarchien und Duz-Kultur Modernes IT-Equipment und Büroausstattung Individuelle Weiterbildungsmöglichkeiten durch die digitale Lernplattform „ALTEN Trainings Center“ Betriebliche Altersvorsorge sowie Krankenzusatzversicherung Fahrtkosten- und Steuerberatungszuschuss Sonderurlaub bei außergewöhnlichen Ereignissen Exklusive Mitarbeiterrabatte Kostenfreie Getränke an unseren Standorten Corporate Events wie Sommerfest und Weihnachtsfeier   Sie sind auf der Suche nach spannenden Aufgaben und einem unbefristeten Arbeitsverhältnis? Dann bewerben Sie sich jetzt über unser Online-Bewerbungsformular. "
64,Data Engineer (m/w/d),"
                  Bayer
                ","
                Leverkusen, North Rhine-Westphalia, Germany
              ",On-site," Bei Bayer sind wir Visionäre und entschlossen, die größten Herausforderungen unseres Planeten zu überwinden und zu einer Welt beizutragen, in der genug Nahrung und ausreichende medizinische Versorgung für alle Menschen keine unerreichbaren Ziele mehr darstellen. Wir tun dies mit Energie, Neugier und purer Hingabe, lernen stets von den Menschen um uns herum, erweitern unsere Denkweise, verbessern unsere Fähigkeiten und definieren das „Unmögliche“ neu. Es gibt viele Gründe, sich uns anzuschließen: Wenn Sie nach einer abwechslungsreichen und bedeutungsvollen beruflichen Zukunft streben, in der Sie gemeinsam mit anderen brillanten Köpfen wirklich etwas bewegen können, möchten wir Sie in unserem Team haben.  Data Engineer (m/w/d)  Die Vision und Mission unserer Enabling Function „Global Data Assets Organization“ besteht darin, die Bayer-Unternehmensfunktionen wie Finanzen, Supply Chain und Logistik, HR, Beschaffung, Recht, Nachhaltigkeit usw. zu transformieren und stärker erkenntnis- und datengesteuert zu gestalten. Um dieses Ziel zu erreichen, ist die Aufgabe des Teams, die erforderliche Datengrundlage und FAIR-Datenbestände (Findable, Accessible, Interoperable, Reusable) bereitzustellen, die es den Unternehmen ermöglichen, ihre Entscheidungsfähigkeit zu verbessern. Sie werden Teil des Data-Engineering-Teams, unterstützen dieses bei der Bereitstellung von Datenbeständen und stellen sicher, dass unsere Kunden diese Datenbestände mithilfe einer hochmodernen Datenplattform, die auf der Microsoft-Azure-Cloud basiert, effizient verarbeiten können. Zu den Verantwortlichkeiten des Teams gehört die Bereitstellung von Lösungen, die die Entwicklung von Datenpipelines, Datenmodellierung, Systemkonfiguration, Datenspeicherung, -verarbeitung und -transformation umfassen, wie sie für den Aufbau und Betrieb eines Data Warehouse, eines Data Mart und einer Datenanalyseplattform typisch sind.   IHRE AUFGABEN UND VERANTWORTLICHKEITEN   Sie unterstützen die Data Asset Leads bei der Erstellung von Datenbeständen sowohl für unser Geschäft als auch für unsere IT-Community Sie erstellen und pflegen eine optimale Datenpipeline-Architektur und treiben die Automatisierung voran. Dabei sorgen Sie, wo immer möglich und machbar, aktiv für die Einrichtung der Automatisierung, um die Effizienz und Qualität zu steigern (Umsetzung, Überwachung und Sanierung usw.) Sie stellen große, komplexe Datensätze zusammen, die funktionalen/nicht-funktionalen Geschäftsanforderungen entsprechen, identifizieren, entwerfen und implementieren interne Prozessverbesserungen und optimieren gleichzeitig die Datenbereitstellung und gestalten bei Bedarf die Infrastruktur für eine bessere Skalierbarkeit neu Sie sorgen für eine optimale Extraktion, Transformation und das Laden von Daten aus einer Vielzahl von Datenquellen, darunter SAP- und Nicht-SAP-Systeme Sie arbeiten mit Stakeholdern wie Data Asset Leads sowie Daten- und Designteams zusammen, helfen diesen bei datenbezogenen technischen Problemen und unterstützen ihre Anforderungen an die Infrastruktur für Daten Sie arbeiten mit Daten- und Analyseexperten zusammen und bemühen sich um mehr Funktionalität in unserer Datenplattform Sie bewerten als Entscheidungshelfer (m/w/d) die besten Lösungsmöglichkeiten sowie Vor- und Nachteile und geben Empfehlungen auf Basis Ihrer Erfahrungen ab Sie stellen sicher, dass die Bayer-Architekturprinzipien sowie die Kodierungs- und Compliance-Richtlinien befolgt und eingehalten werden Sie arbeiten nach dem Prinzip des agilen Projekts – Sie kommunizieren regelmäßig Status, Blocker, Chancen und gestalten die Zukunft – und beeinflussen unsere Gesamtdatenstrategie mit Ihrem technischen und Tool-Know-how   WAS SIE MITBRINGEN   Hochschulabschluss im Bereich Informatik oder eine ähnliche Ausbildung bzw. entsprechende Berufserfahrung Sie haben bereits Erfahrung mit der Arbeit in der Azure-Cloud und verfügen über Kenntnis der Services, einschließlich Infrastrukturals Code, Einrichtung von Vnet usw. Sie verfügen über nachweisliche Erfahrung mit Azure Data Lake, Databricks, Snowflake und Azure Data Factory Sie haben bereits Erfahrung mit dem Aufbau von Data Warehouses, Data Marts, RDBMS und SQL Sie haben Erfahrung mit der Erstellung von Datenmodellen und kennen sich mit Data Engineering und Datenarchitekturprinzipienaus Sie verfügen über Fachwissen in Bezug auf die Programmierung in Python oder ähnlichen Programmiersprachen und zugehörigeProgrammierarbeiten; Repositorys wie GitHub, CI/CD-Pipelines usw. Sie haben ein gutes Verständnis der SAP-ERP- und SAP-BW-Systeme Sie verfügen über ausgeprägte mündliche, schriftliche sowie gute zwischenmenschliche Kompetenzen Sehr gute Englischkenntnisse in Wort und Schrift   IHRE BEWERBUNG  Dies ist Ihre Chance, sich mit uns gemeinsam den größten globalen Herausforderungen unserer Zeit zu stellen: die Gesundheit der Menschen zu erhalten, die wachsende Weltbevölkerung zu ernähren und den Klimawandel zu verlangsamen. Sie haben eine Stimme, Ideen und Perspektiven, die wir hören möchten. Denn unser Erfolg beginnt mit Ihnen. Seien Sie dabei!   Bayer begrüßt Bewerbungen aller Menschen ungeachtet von ethnischer Herkunft, nationaler Herkunft, Geschlecht, Alter, körperlichen Merkmalen, sozialer Herkunft, Behinderung, Mitgliedschaft in einer Gewerkschaft, Religion, Familienstand, Schwangerschaft, sexueller Orientierung, Geschlechtsidentität oder einem anderen sachfremden Kriterium nach geltendem Recht. Wir bekennen uns zu dem Grundsatz, alle Bewerberinnen und Bewerber fair zu behandeln und Benachteiligungen zu vermeiden.   Standort:  Leverkusen, St. Louis   Division:  Enabling Functions   Referenzcode:  559912 "
65,Data Engineer (m/w/d) Bahntechnik- und Signaltechnik,"
                  ALTEN Germany
                ","
                Frankfurt, Hesse, Germany
              ",On-site," Bei ALTEN entwickeln Sie die Technologien von morgen und vor allem sich selbst! Wir sind strategischer Partner für Unternehmen aus dem Umfeld des Bahn- und Schienenverkehrswesens. Dabei entwickeln wir für Projekte der   „Digitalen Schiene Deutschland“ Technologien wie ETCS, TMS, OBU, LockTrac, ARAMIS, Stellwerke, Streckensysteme, bzw. vieles mehr im Zug und auf der Strecke. Sind Sie bereit für agile und innovative Projekte bei denen Sie durch Ihr technisches Know-how punkten können? Dann verstärken Sie unser Team!   Zur Verstärkung unseres Teams suchen wir ab sofort Mitarbeiter/innen in Festanstellung oder freiberuflicher Tätigkeit als   Ihre Aufgaben   Als Data Engineer (m/w/d) übertragen Sie Daten auf Basis von kundenspezifischen Informationsquellen für verschiedene Bahnstrecken Hierbei importieren Sie Daten sowohl automatisch als auch manuell aus Rohdatendokumenten und Planungszeichnungen Zudem erweitern Sie Engineering-Leitfäden aus den grundlegenden Erkenntnissen Ihrer Arbeit Des Weiteren überprüfen Sie die konstruierten Daten und stellen das richtige Qualitätsniveau sicher Darüber hinaus sind Sie für die Ideenfindung, Optimierung und Umsetzung der Prozesse verantwortlich   Ihr Profil   Sie verfügen über ein abgeschlossenes Studium der Elektrotechnik, Nachrichtentechnik, Informatik, Berufserfahrung als ausgebildeter Techniker oder Vergleichbares Berufserfahrung in der Bahntechnik, speziell mit Planungsdaten, Dokumenten und Zeichnungen, bringen Sie mit Weiterhin besitzen Sie Kenntnisse im Eisenbahnverkehrsmanagementsystem zur Überprüfung der erstellten Daten Zudem kennen Sie sich in RailML/XML sowie der Datenspeicherung (Nexus) im Konfigurationsmanagement-Repository aus Sehr gute Deutschkenntnisse runden Ihr Profil ab    Unsere Benefits    Flache Hierarchien und Duz-Kultur Modernes IT-Equipment und Büroausstattung Individuelle Weiterbildungsmöglichkeiten durch die digitale Lernplattform „ALTEN Trainings Center“ Betriebliche Altersvorsorge sowie Krankenzusatzversicherung Fahrtkosten- und Steuerberatungszuschuss Sonderurlaub bei außergewöhnlichen Ereignissen Exklusive Mitarbeiterrabatte Kostenfreie Getränke an unseren Standorten Corporate Events wie Sommerfest und Weihnachtsfeier   Sie sind auf der Suche nach spannenden Aufgaben und einem unbefristeten Arbeitsverhältnis? Dann bewerben Sie sich jetzt über unser Online-Bewerbungsformular. "
66,Data Engineer,"
                  8Bit - Games Industry Recruitment
                ","
                Berlin, Berlin, Germany
              ",On-site," A multicultural Berlin-based mobile games studio creating story driven casual games is now looking to expand their team! As a Data Engineer, you will be an essential part of the Data team, inspiring and sharing your expertise with your colleagues.   You will be working closely with several other teams, including data science, engineering, marketing and game teams, to ensure that they can collect and action the data in the best possible way.   RESPONSIBILITIES:   You will architect, build and maintain our next generation data architecture. You will collaborate closely with our data scientists to productionalize their machine learning models. You will help our game and marketing teams to get their business measured. You will be responsible to develop, scale and run services which are used to personalize the game experience for millions of players every day. You will operate our data infrastructure. We are strong believers in a “DevOps” setup, meaning there is no separation of development and operations. You will build an infrastructure that does not fail, but if it fails you will be able to fix it. You will be a part of a small team that is constantly improving our data platform. Your input matters! You will work closely with business teams.    REQUIREMENTS:   You have 5+ years of experience in engineering and thereof 2+ years in data teams. You have profound knowledge and experience in the programming languages we use: Python or Scala. You have built a stable and scalable data pipeline processing tons of data every day. You know that KAFKA is not just an author. You are familiar with cloud services like AWS, know the benefits of systems like Kubernetes or platforms like Airflow. You love data. You love to dig into stuff, and work on a problem until it is solved. You have a good understanding of basic analytics and machine learning concepts.    WHAT THEY OFFER:   Competitive compensation + quarterly bonus scheme! Generous relocation package and home search support if you are not already located in Berlin Significant education budget and extra days off for self-development Meet-ups, talks, brown bag lunches, internal trainings, workshops and many others German language classes for you and your significant other Equipment    Not your time for a move? Recommend a friend and earn 700 EUR! Contact: jobs@8bitplay.com   IMPORTANT: We will never, absolutely never send your CV and/or personal data to any of our clients without your direct consent. Submitting your CV is not equal to giving us consent to share your details with our external partners- we will always contact you upfront and ask for your agreement.   By submitting this form you give your consent for the information provided on this form to be held on computer or other relevant filing systems belonging to 8Bit Studio one and to be shared with other accredited employees in accordance with the GDPR 2018.   By submitting this form you agree that 8Bit Studio, NIP 9570949266, REGON: 36386962 processes your personal data contained in the recruitment documents supplied by you, including but not limited to your image, for the purposes of the current recruitment processes. 8Bit Studio confirms that your consent may be withdrawn anytime.   For more insight about game jobs and recruitment for game industry visit our homepage "
67,Software Engineer (m/f/d),"
                  Esprit
                ","
                Ratingen, North Rhine-Westphalia, Germany
              ",On-site," Esprit isn’t just an Employer. It is more than a fashion brand, staying true to our core values of sustainability and diversity.   We are looking for real personalities. Smart characters with attitude, corners and edges. We love what we do. And so should you.   You are a team-player loving to take challenges together with your colleagues?   You would like to work in a company whose products are well-known and support such company in its success?   Then apply now as   Software Engineer (m/f/d)  to support our Team. (ID 23602)   Your tasks   You analyze, design, develop, test, deploy and operationalize software products, applications integration and data integration You take on the role of a Full Stack Developer, covering both frontend and backend developments You define, deploy, promote and refine software engineering practices that constantly balance between standard, speed and quality You drive various forms of software construction from no code, low code, scripting, robotic process automation to classic software development You collaborate with the product owners regarding the requirements and technical implementations of change requests You handle 2nd and 3rd support level You identify and solve problems and incidents to enable smooth running operations You establish test frameworks and implemente a test automation process You initiate measures to promote and build a continuous deployment &amp; delivery pipeline You participate in IT projects and take on project tasks You build and train communities of citizen developers through internal workshops and participation in external hackathons   Your skills   You have a degree in computer science, business informatics, mathematics or natural sciences combined with several years of professional experience in a comparable position Professional certifications on related platform/tools would be highly advantageous You have excellent communication skills in English, additional languages such as German would be a benefit You have very good knowledge in software design patterns and implementation You are familiar with agile and DevOps practices and tools You have experience in application integration, data integration and middleware technologies You have knowledge in application development and software construction in common programming languages You are well-trained in script-based programming languages such as Python or Javascript and Microsoft ecosystems such as Azure Integration Services, SQL Server, Power Platform, Microsoft 365 If you have experience with robotic process automation SAP-based RPA and/or Microsoft PowerAutomate, this would be an advantage You have an analytical mindset, a structured and concept-based way of working and a hands-on mentality You have an intercultural competence and a solution-oriented way of working   Our Benefits   We have a flexible mobile office arrangement that allows you to choose your work location at least two days a week, plus we have every second Friday off We are a team that places a lot of value on collegial and open cooperation, open feedback is always appreciated With us you get 40% staff discount on our entire product range We don't have a dresscode, you can wear whatever you feel comfortable in. Get inspired https //to.esprit.com/shop We offer you of course a subsidy for public transport or you can park on one of our free parking spaces We have an award-winning canteen that provides you with really tasty and healthy food every day   Are you a good match for this Job?   Then please submit an application with your salary expectations and an indication of your earliest starting date. Please feel free to contact Julia Cleef if you have any questions. "
68,Deutsche Bahn AG: Data Engineer (w/m/d),"
                  HeyJobs
                ","
                Mainz, Rhineland-Palatinate, Germany
              ",On-site," Wenn es darum geht, zukünftig Millionen Fahrgäste und tausende Züge auch digital auf den Weg zu bringen, braucht es die besten IT-Experten. 8.000 haben wir schon, aber längst nicht genug. Als Projektleiter, Berater, Entwickler oder IT-Architekt ist jetzt die spannendste Zeit einzusteigen und in einem starken Team wegweisende Lösungen und Großprojekte in den Bereichen Mobilität, Infrastruktur und Logistik umzusetzen.   Zum nächstmöglichen Zeitpunkt suchen wir Dich als Senior Data Engineer Produktion für die DB Cargo am Standort Mainz.   Deine Aufgaben:   Deine Hauptaufgabe ist die Weiterentwicklung von Analyseverfahren und -Modellen basierend auf den technischen Möglichkeiten sowie kontinuierliche Steigerung der Datenverfügbarkeit und Qualität Du baust ETL-Strecken auf, automatisierst diese und entwickelst die Datenbankarchitektur in unserer Modular Cloud Du bist Ansprechpartner für Data Scientists und Analysten bei technischen Fragen sowie der Weiterentwicklung der Datensysteme Du beschäftigst Dich mit dem Zusammentragen, Aufbereiten und Prüfen von Daten in der Modular Cloud in der Produktion von DB Cargo und stellst die Daten zur Verfügung Du modellierst und skalierst Datenbanken und stellst so den Datenfluss innerhalb der Produktion von DB Cargo sicher Du bildest die Grundlage für Analyseprojekte im Kontext von Data Science Projekten und beim Umgang mit Big Data  Dein Profil:   Du hast ein Studium als Informatiker, Wirtschaftsinformatiker, Mathematiker, Physiker oder mit vergleichbarer Fachrichtung erfolgreich abgeschlossen und bringst weitreichende Erfahrungen im Bereich Data Engineering mit Du verfügst über Kenntnisse in AWS Cloud, Python, SSIS, MS SQL, Dremio Du entwickelst IT-Architekturen und verantwortest gemeinsam mit dem Team Stabilität und hohe Verfügbarkeit der Daten Du bringst eine hohe Zahlen- und Datenaffinität mit, um Zusammenhänge zwischen unterschiedlichen Datenquellen zu verstehen und für deren sinnvolle Verknüpfung zu sorgen Erste Erfahrungen mit Künstlicher Intelligenz, Zeitreihenanalysen und Process Mining sind wünschenswert Deine Begeisterung und Dein Wissen teilst Du gerne mit dem Team und darüber hinaus bist Du gleichermaßen bereit, Dich stetig über neue Entwicklungen im Bereich Data Engineer auf dem Laufenden zu halten und übernimmst für den Erfolg und die Weiterentwicklung des Teams entsprechend Verantwortung Dein Verantwortungsbewusstsein und Deine Kommunikationsfähigkeiten zeichnen Dich aus   Benefits:   Du schaffst Großes und bekommst nicht weniger zurück: ein marktübliches Gehaltspaket mit i.d.R. unbefristeten Arbeitsverträgen und Beschäftigungssicherung sowie vielfältige Nebenleistungen und eine betriebliche Altersvorsorge. Faszinierende Projekte und Aufgaben – von spannenden regionalen Infrastrukturmaßnahmen bis hin zu den größten Baustellen Europas – fordern Dein Können und warten auf Deine Handschrift. Gezielte und individuelle Weiterentwicklungsmöglichkeiten auf Fach-, Projekt- oder Führungsebene geben Dir eine langfristige Perspektive.   Chancengleichheit und selbstbestimmte Teilhabe Schwerbehinderter und Gleichgestellter sowie eine respektvolle Zusammenarbeit sind innerhalb des DB Konzerns fest verankerte Grundsätze. Deshalb werden schwerbehinderte Bewerber bei gleicher Eignung bei bevorzugt berücksichtigt. "
